AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-14.47,-5.13,0.89,-0.45,-0.12,0.16,1721207176663,paving_stone
-14.01,-1.54,17.61,-0.57,0.5,0.73,1721207176668,paving_stone
3.18,1.29,29.7,0.32,0.25,1.81,1721207176677,paving_stone
18.49,3.48,-7.48,0.45,0.1,0.92,1721207176687,paving_stone
20.89,-3.24,-3.95,-0.55,0.31,-0.76,1721207176696,paving_stone
3.8,4.92,26.03,0.01,-0.32,-2.13,1721207176706,paving_stone
-10.79,7.42,2.93,0.71,-0.16,-1.94,1721207176716,paving_stone
-21.78,-4.11,-6.27,-0.37,0.16,-0.27,1721207176726,paving_stone
-19.02,-6.83,22.21,-0.2,0.07,1.09,1721207176736,paving_stone
-2.34,0.74,18.85,0.47,0.19,1.28,1721207176746,paving_stone
7.17,3.02,1.95,0.18,-0.13,0.9,1721207176755,paving_stone
12.07,3.3,10.77,-0.06,0.41,-0.03,1721207176765,paving_stone
8.41,-4.29,14.94,0.02,-0.31,-0.37,1721207176774,paving_stone
-1.66,-5.0,8.3,0.17,-0.24,-0.42,1721207176784,paving_stone
-4.73,-0.51,10.11,0.26,0.01,-0.04,1721207176793,paving_stone
-5.13,3.41,0.74,0.08,-0.21,0.58,1721207176803,paving_stone
4.2,-0.72,16.14,-0.15,0.46,0.57,1721207176813,paving_stone
8.03,0.45,17.95,0.33,-0.2,0.03,1721207176823,paving_stone
2.04,4.41,2.56,0.25,-0.28,-0.54,1721207176833,paving_stone
-5.29,4.76,6.19,-0.19,-0.02,-0.45,1721207176843,paving_stone
-9.16,-0.96,13.3,-0.2,-0.28,0.28,1721207176852,paving_stone
-4.54,-7.26,14.37,-0.08,0.08,0.65,1721207176862,paving_stone
4.35,2.92,14.14,0.42,-0.06,0.52,1721207176872,paving_stone
5.9,7.47,-5.64,-0.16,-0.31,0.03,1721207176882,paving_stone
1.1,-5.61,20.13,-0.5,0.19,-0.55,1721207176892,paving_stone
-2.79,-3.93,20.69,0.35,-0.48,0.04,1721207176902,paving_stone
0.78,5.35,3.77,0.16,0.14,0.43,1721207176912,paving_stone
2.92,6.98,3.94,-0.05,-0.35,0.26,1721207176922,paving_stone
3.87,-2.94,3.76,-0.45,-0.07,-0.08,1721207176932,paving_stone
1.95,-7.32,22.63,-0.23,0.03,-0.4,1721207176942,paving_stone
-4.11,2.44,12.22,0.27,-0.37,-0.32,1721207176952,paving_stone
-5.83,1.49,0.35,-0.17,-0.08,0.05,1721207176962,paving_stone
-3.55,-1.87,10.54,-0.26,-0.16,0.31,1721207176972,paving_stone
2.0,-1.77,17.05,-0.05,0.11,0.2,1721207176982,paving_stone
3.85,2.4,9.41,0.26,-0.24,-0.11,1721207176992,paving_stone
0.58,3.96,-4.84,-0.06,-0.2,-0.28,1721207177002,paving_stone
-2.14,0.9,14.57,-0.35,0.08,-0.21,1721207177012,paving_stone
-2.39,6.18,26.04,0.01,-0.17,-0.02,1721207177022,paving_stone
0.37,-6.64,2.83,-0.14,-0.19,0.04,1721207177032,paving_stone
-0.95,5.58,5.58,-0.19,-0.04,-0.01,1721207177042,paving_stone
1.79,-3.52,10.28,-0.44,-0.12,0.02,1721207177052,paving_stone
0.49,3.27,24.03,0.16,-0.14,-0.0,1721207177062,paving_stone
