AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.61,2.19,7.85,0.1,0.14,0.08,1721206714644
-0.18,-0.22,7.18,0.05,0.18,0.13,1721206714648
1.93,-1.2,9.8,0.08,0.18,0.01,1721206714657
1.28,-2.26,7.41,0.08,0.08,-0.24,1721206714667
-0.91,0.45,12.06,0.07,0.14,-0.3,1721206714676
-3.12,1.11,12.39,0.13,0.07,-0.16,1721206714686
-3.14,1.56,9.02,0.15,0.06,0.09,1721206714695
0.24,0.47,6.22,0.03,0.16,0.17,1721206714705
2.16,-1.26,12.38,-0.07,0.15,-0.02,1721206714714
1.45,-0.7,14.18,0.02,0.02,-0.18,1721206714724
-0.5,3.77,9.61,0.12,0.09,-0.22,1721206714733
-1.6,-0.25,5.79,-0.07,0.14,-0.11,1721206714743
-2.28,-0.34,12.55,-0.11,0.11,-0.05,1721206714752
-0.23,-0.38,12.63,-0.04,0.12,0.04,1721206714762
0.31,1.51,10.96,-0.04,0.09,-0.07,1721206714771
0.17,3.62,6.55,0.05,0.05,-0.1,1721206714781
-0.24,0.32,7.66,-0.08,0.13,-0.09,1721206714791
-0.15,5.62,8.23,0.23,0.06,-0.07,1721206714801
0.69,-4.76,1.64,-0.26,0.08,-0.08,1721206714811
-1.62,-2.46,23.32,-0.29,0.05,-0.08,1721206714821
-0.4,2.8,17.73,0.14,0.06,-0.03,1721206714831
0.29,5.61,2.78,0.03,0.02,0.02,1721206714841
1.57,-3.0,5.78,-0.2,0.12,-0.03,1721206714851
1.13,-1.2,14.96,0.07,0.08,-0.14,1721206714861
-1.35,7.55,9.85,0.26,0.0,-0.26,1721206714871
-3.14,1.1,4.79,-0.01,-0.0,-0.13,1721206714881
-2.71,-3.79,9.26,-0.11,0.07,0.17,1721206714891
1.95,1.17,13.84,0.0,0.19,0.31,1721206714901
3.45,1.06,8.61,-0.05,0.04,0.04,1721206714911
1.79,0.45,11.68,-0.07,0.03,-0.35,1721206714921
-1.34,-4.28,6.84,-0.02,-0.04,-0.25,1721206714931
-2.91,0.43,11.58,-0.11,0.11,0.01,1721206714941
-1.75,1.23,15.22,-0.03,0.08,0.14,1721206714951
-0.28,0.92,8.61,0.08,-0.04,0.13,1721206714961
0.46,-3.41,4.88,-0.02,0.06,0.1,1721206714971
1.89,-1.12,14.08,-0.11,0.14,0.0,1721206714981
0.87,0.45,12.31,0.05,-0.04,-0.09,1721206714991
-1.47,1.5,7.55,0.03,0.0,-0.17,1721206715001
-2.93,-1.28,9.3,0.06,-0.02,0.01,1721206715011
-1.85,4.08,13.32,0.13,0.04,0.16,1721206715021
1.32,1.5,10.21,0.03,0.01,0.21,1721206715031
1.81,-1.25,10.68,-0.12,0.01,-0.02,1721206715041
0.94,0.59,7.42,0.05,-0.06,-0.17,1721206715051
-1.4,-1.0,8.79,-0.09,-0.0,-0.19,1721206715061
-2.96,-2.28,7.45,0.08,-0.1,0.0,1721206715071
-1.92,0.54,10.85,-0.01,0.07,0.16,1721206715081
0.37,-1.78,14.7,-0.1,-0.03,0.14,1721206715091
1.79,-0.53,14.81,-0.04,-0.02,0.07,1721206715101
1.92,2.29,6.38,0.05,-0.05,-0.09,1721206715111
0.27,-2.04,10.43,-0.15,-0.03,-0.17,1721206715121
-1.56,-2.87,14.52,0.0,-0.07,-0.15,1721206715131
-1.52,-0.26,9.96,0.08,-0.03,-0.02,1721206715141
-1.28,4.57,9.57,0.05,-0.03,0.04,1721206715151
-0.15,2.9,13.34,-0.01,0.0,-0.01,1721206715161
-0.23,-1.55,5.86,0.1,-0.16,-0.03,1721206715171
-0.08,-1.02,8.18,-0.02,0.04,-0.04,1721206715181
-0.29,0.59,10.2,0.0,-0.1,-0.05,1721206715191
-0.61,1.49,10.83,-0.0,-0.03,-0.03,1721206715201
-0.12,-0.2,8.85,0.01,-0.07,-0.04,1721206715211
-0.41,0.12,7.59,0.04,-0.05,0.02,1721206715221
0.24,-3.27,9.16,-0.16,-0.0,0.02,1721206715231
0.56,0.2,19.83,-0.04,-0.0,-0.08,1721206715241
-0.21,3.02,12.33,0.15,-0.08,-0.16,1721206715251
-1.9,-1.62,5.54,-0.09,-0.13,-0.12,1721206715261
-1.83,0.31,15.86,0.04,0.01,0.0,1721206715271
0.78,2.61,8.29,0.18,-0.08,0.06,1721206715281
1.11,1.92,7.28,0.02,-0.09,-0.0,1721206715291
1.62,-1.33,13.32,0.0,0.04,-0.19,1721206715301
0.26,1.11,8.03,0.19,-0.17,-0.22,1721206715311
-0.71,3.95,7.69,0.05,0.03,-0.18,1721206715321
0.44,-0.46,14.38,-0.03,0.01,-0.07,1721206715331
0.73,1.83,12.06,0.17,-0.06,-0.06,1721206715341
1.92,0.27,4.93,0.04,0.07,-0.19,1721206715351
0.58,0.15,9.21,-0.1,-0.01,-0.29,1721206715361
-0.4,-2.48,16.53,-0.08,0.07,-0.23,1721206715371
-1.37,3.17,12.33,0.22,-0.02,-0.17,1721206715381
-1.23,3.37,5.66,0.05,0.0,-0.07,1721206715391
-0.68,1.37,13.78,-0.05,0.07,-0.04,1721206715401
0.81,-2.41,11.52,-0.04,0.01,-0.1,1721206715411
-0.34,4.6,11.18,0.08,-0.03,-0.26,1721206715421
-1.93,-0.53,4.29,-0.05,-0.05,-0.26,1721206715431
-2.91,-0.4,12.78,0.02,0.04,-0.04,1721206715441
-0.47,-1.29,7.57,0.08,0.03,0.07,1721206715451
0.47,4.21,11.5,0.03,0.01,-0.06,1721206715461
0.55,0.14,8.17,-0.04,-0.02,-0.19,1721206715471
-0.83,-0.07,11.57,-0.08,-0.02,-0.23,1721206715481
-1.09,-2.68,4.85,-0.05,-0.03,-0.14,1721206715491
-1.57,-0.87,11.56,-0.21,0.09,-0.12,1721206715501
-1.41,-0.01,15.52,-0.1,-0.01,-0.09,1721206715511
-0.94,0.51,9.27,-0.04,-0.1,0.01,1721206715521
0.76,-2.39,5.61,-0.19,0.05,-0.07,1721206715531
1.45,-1.51,13.18,-0.19,0.05,-0.18,1721206715541
-0.05,0.43,12.22,-0.04,-0.05,-0.21,1721206715551
-1.77,2.03,8.73,-0.05,-0.0,-0.19,1721206715561
-0.87,-1.87,7.0,-0.05,0.01,-0.02,1721206715571
0.61,1.28,10.7,-0.04,0.11,-0.03,1721206715581
2.09,-2.45,7.7,-0.09,0.03,-0.13,1721206715591
0.93,1.78,12.98,-0.09,0.06,-0.26,1721206715601
-1.01,-0.18,10.48,-0.07,0.06,-0.29,1721206715611
-1.23,-1.53,11.14,-0.13,0.04,-0.13,1721206715621
-0.42,3.69,10.79,-0.03,0.14,-0.06,1721206715631
1.5,0.17,10.22,-0.1,0.08,-0.09,1721206715641
0.75,-0.33,11.08,-0.07,0.11,-0.22,1721206715651
-0.41,-0.25,8.77,0.02,0.07,-0.28,1721206715661
-0.98,2.71,10.37,0.01,0.12,-0.25,1721206715671
-0.68,1.04,11.99,-0.02,0.15,-0.16,1721206715681
0.16,-0.27,11.34,0.05,0.08,-0.11,1721206715691
0.69,-2.25,9.33,0.02,0.18,-0.15,1721206715701
-1.03,-0.21,11.23,0.05,0.08,-0.26,1721206715711
-0.57,1.44,12.33,0.1,0.12,-0.19,1721206715721
-0.21,1.41,12.23,0.18,0.13,-0.05,1721206715731
0.45,4.56,9.38,0.29,0.16,-0.07,1721206715741
0.92,-2.57,4.02,0.12,0.15,-0.19,1721206715751
-0.11,3.73,12.86,0.12,0.16,-0.3,1721206715761
-1.05,0.13,8.14,0.15,0.1,-0.2,1721206715771
-1.6,-1.59,10.69,0.01,0.18,0.01,1721206715781
-0.35,1.29,12.34,0.13,0.15,-0.01,1721206715791
1.48,0.32,7.28,0.06,0.14,-0.12,1721206715801
0.63,-0.23,10.18,0.01,0.12,-0.18,1721206715811
-0.88,-0.72,11.61,0.08,0.18,-0.21,1721206715821
-2.08,0.73,11.35,0.17,0.13,-0.11,1721206715831
-1.34,2.35,8.75,0.15,0.17,0.04,1721206715841
-0.13,-0.54,10.39,-0.03,0.16,0.03,1721206715851
-0.47,0.78,14.71,0.02,0.11,-0.07,1721206715861
-0.15,-0.26,7.47,0.1,0.1,-0.02,1721206715871
-0.49,-0.83,5.9,0.01,0.15,-0.04,1721206715881
-1.55,-1.2,13.36,-0.0,0.14,-0.14,1721206715891
-2.43,-0.1,12.18,0.14,0.03,0.0,1721206715901
-1.53,4.48,9.3,0.18,0.12,0.25,1721206715911
1.44,1.84,5.29,0.06,0.13,0.19,1721206715921
1.96,-0.16,6.44,-0.03,0.09,-0.03,1721206715931
0.65,-0.74,12.48,-0.04,0.08,-0.15,1721206715941
-1.07,0.37,13.63,-0.04,0.1,-0.09,1721206715951
-2.09,3.69,13.53,0.03,0.02,0.07,1721206715961
-0.24,0.94,7.89,-0.09,0.06,0.21,1721206715971
2.32,-1.35,11.63,-0.1,0.11,0.12,1721206715981
2.77,-0.39,10.82,-0.06,0.06,-0.06,1721206715991
-0.52,0.97,10.57,0.02,-0.01,-0.22,1721206716001
-3.04,3.01,9.08,0.09,0.03,-0.13,1721206716011
-3.14,-1.66,8.54,0.01,0.03,0.22,1721206716021
-0.05,-0.88,10.96,0.0,0.1,0.39,1721206716031
3.42,4.97,10.61,0.15,0.06,0.19,1721206716041
3.56,1.2,4.8,0.03,-0.02,-0.09,1721206716051
0.57,-4.93,10.28,-0.17,0.03,-0.25,1721206716061
-1.77,0.21,19.77,-0.0,0.04,-0.11,1721206716071
-1.95,4.62,11.23,0.07,0.01,0.09,1721206716081
-1.35,1.16,5.68,-0.08,0.01,0.19,1721206716091
1.32,-2.78,9.67,-0.0,0.09,0.17,1721206716101
2.02,-3.43,4.6,0.04,-0.01,0.1,1721206716111
0.85,2.72,9.98,0.03,0.11,-0.11,1721206716121
-1.34,-0.73,9.25,-0.02,-0.08,-0.1,1721206716131
-2.69,2.38,11.94,0.01,0.0,0.12,1721206716141
0.92,-3.91,6.62,-0.11,0.07,0.32,1721206716151
3.42,-0.62,13.55,-0.16,0.09,0.13,1721206716161
3.2,1.18,15.89,-0.09,0.0,-0.23,1721206716171
-1.46,3.67,9.05,0.06,-0.1,-0.4,1721206716181
-4.25,-4.56,4.22,-0.12,0.01,-0.1,1721206716191
-3.43,0.26,14.72,0.04,0.06,0.23,1721206716201
0.96,3.28,10.49,0.12,0.06,0.29,1721206716211
2.63,5.91,9.3,0.1,0.03,0.02,1721206716221
2.04,-3.84,4.95,-0.05,-0.05,-0.14,1721206716231
0.29,-0.15,12.38,-0.0,0.05,-0.15,1721206716241
-0.69,-0.07,11.03,0.01,0.03,-0.15,1721206716251
-1.87,2.45,10.91,0.11,-0.05,-0.06,1721206716261
-0.25,-1.72,7.91,-0.01,0.06,0.08,1721206716271
1.09,-1.66,14.32,-0.03,0.03,0.07,1721206716281
1.22,1.58,16.38,-0.05,0.07,-0.12,1721206716291
-0.23,4.46,9.33,0.21,-0.08,-0.21,1721206716301
-1.25,-3.91,4.02,-0.09,0.04,-0.12,1721206716311
-1.44,-1.71,14.02,0.05,0.02,-0.01,1721206716321
0.18,0.51,8.51,0.1,0.04,-0.0,1721206716331
0.2,3.87,8.34,0.15,-0.01,-0.08,1721206716341
-0.29,-0.75,9.36,-0.09,0.08,-0.16,1721206716351
-1.05,-1.03,14.67,-0.0,-0.0,-0.14,1721206716361
-1.24,-0.48,8.56,0.03,0.03,-0.09,1721206716371
-0.7,0.72,7.83,0.04,-0.0,-0.02,1721206716381
-0.53,0.53,10.88,-0.05,0.04,-0.03,1721206716391
-0.25,1.36,14.64,0.04,-0.02,-0.09,1721206716401
-0.8,0.42,5.77,0.09,-0.04,-0.13,1721206716411
-1.28,0.25,7.15,0.0,0.03,-0.03,1721206716421
-0.96,-0.7,12.06,-0.05,0.02,0.02,1721206716431
0.13,2.89,10.84,0.18,-0.06,0.04,1721206716441
1.68,2.12,6.36,0.09,0.06,-0.02,1721206716451
1.39,0.79,9.22,0.04,-0.04,-0.11,1721206716461
0.43,-1.23,13.67,-0.12,0.05,-0.18,1721206716471
-0.28,0.17,12.93,-0.0,-0.04,-0.14,1721206716481
-0.93,1.06,9.1,0.02,0.02,-0.08,1721206716491
-0.36,2.32,10.09,0.05,0.05,-0.02,1721206716501
0.64,-1.34,10.86,-0.07,0.04,-0.06,1721206716511
0.04,0.17,14.82,0.0,0.01,-0.13,1721206716521
-1.33,0.85,8.93,0.04,-0.02,-0.17,1721206716531
-3.07,3.26,5.45,0.1,-0.05,-0.01,1721206716541
-1.18,-0.51,10.36,-0.01,0.11,0.14,1721206716551
0.51,-1.56,13.15,0.07,-0.03,0.13,1721206716561
0.54,1.93,13.09,0.04,-0.0,-0.03,1721206716571
-1.74,3.28,6.87,0.04,-0.14,-0.05,1721206716581
-2.18,1.9,10.82,-0.11,0.05,0.09,1721206716591
-0.72,-3.76,8.37,-0.01,-0.08,0.2,1721206716601
0.39,-0.21,11.5,0.02,0.01,0.15,1721206716611
1.9,-2.07,5.16,0.03,-0.03,0.09,1721206716621
0.63,1.76,12.91,-0.08,0.0,-0.04,1721206716631
-0.07,2.88,8.4,0.03,-0.04,0.02,1721206716646
0.0,-0.91,6.54,-0.05,-0.03,0.02,1721206716650
-0.39,-6.03,6.41,-0.24,-0.01,-0.01,1721206716660
-1.15,-0.99,15.7,-0.22,0.01,-0.1,1721206716670
-1.71,1.3,15.66,-0.09,-0.13,-0.0,1721206716680
-1.75,0.33,9.66,-0.05,-0.09,0.19,1721206716690
1.16,-1.73,1.61,-0.04,-0.01,0.23,1721206716700
3.06,-1.8,9.39,-0.21,0.08,-0.06,1721206716710
0.73,-1.22,18.65,-0.18,-0.11,-0.22,1721206716720
-2.41,2.95,11.27,0.04,-0.16,-0.11,1721206716730
-1.9,3.48,0.23,0.01,-0.06,0.12,1721206716740
1.75,-1.23,9.82,-0.18,0.1,0.21,1721206716750
4.91,-1.72,16.05,-0.11,0.04,0.06,1721206716760
1.86,0.37,9.24,-0.05,-0.11,-0.34,1721206716770
-1.74,-2.49,6.2,-0.22,-0.02,-0.42,1721206716780
-3.64,0.11,15.63,-0.11,-0.0,-0.04,1721206716790
-0.82,-0.44,12.61,0.01,0.06,0.25,1721206716800
2.01,-0.24,9.98,0.0,0.04,0.14,1721206716810
2.64,2.3,10.97,0.03,0.03,-0.13,1721206716820
1.99,0.28,12.0,0.04,-0.04,-0.18,1721206716830
1.16,2.79,11.95,0.17,0.09,-0.2,1721206716840
-0.57,-0.35,7.62,0.12,0.04,-0.31,1721206716850
-2.56,0.55,12.42,0.17,0.04,-0.26,1721206716860
-0.85,1.28,10.32,0.23,0.07,0.07,1721206716870
1.9,4.07,9.75,0.23,0.2,0.1,1721206716880
2.82,0.78,8.09,0.23,0.1,-0.21,1721206716890
0.65,-2.74,11.09,0.15,0.08,-0.41,1721206716900
-1.28,1.98,10.7,0.25,0.1,-0.26,1721206716910
-1.21,5.27,7.95,0.21,0.15,-0.16,1721206716920
0.53,-5.22,6.34,0.13,0.15,-0.06,1721206716930
0.56,-2.63,9.97,0.14,0.23,-0.18,1721206716940
0.16,3.49,11.93,0.22,0.16,-0.31,1721206716950
-1.15,1.61,13.41,0.07,0.14,-0.31,1721206716960
-1.41,-2.37,14.98,0.09,0.18,-0.18,1721206716970
-0.86,-0.51,8.55,0.2,0.17,-0.06,1721206716980
0.91,2.02,6.69,0.2,0.28,-0.06,1721206716990
1.81,-2.86,8.54,0.07,0.23,-0.29,1721206717000
-1.14,1.95,11.26,0.27,0.11,-0.44,1721206717010
-3.26,1.88,5.71,0.22,0.13,-0.25,1721206717020
-2.77,2.33,10.39,0.03,0.27,0.01,1721206717030
-0.36,0.53,9.85,0.01,0.22,0.0,1721206717040
0.71,-1.87,5.23,-0.01,0.19,-0.09,1721206717050
0.52,-1.41,8.05,-0.13,0.27,-0.21,1721206717060
-0.32,-1.04,14.08,-0.09,0.18,-0.26,1721206717070
-1.74,2.29,12.68,-0.0,0.15,-0.18,1721206717080
-1.64,0.64,8.41,-0.14,0.19,-0.05,1721206717090
-0.09,-2.38,11.94,-0.3,0.24,-0.06,1721206717100
0.06,-0.05,13.34,-0.12,0.15,-0.08,1721206717110
0.58,-1.93,8.49,-0.18,0.23,-0.15,1721206717120
-1.87,1.92,15.68,-0.08,0.16,-0.26,1721206717130
-3.06,4.8,9.78,0.08,0.07,-0.08,1721206717140
