AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-3.64,3.4,11.19,0.14,-0.15,-0.05,1721207133654,paving_stone
-3.17,3.49,2.51,0.17,-0.29,0.0,1721207133659,paving_stone
-2.83,-1.03,-1.55,0.08,0.11,0.15,1721207133668,paving_stone
2.88,-6.57,10.67,-0.11,0.25,0.15,1721207133678,paving_stone
1.27,0.6,17.29,-0.12,-0.09,-0.01,1721207133687,paving_stone
-1.67,2.26,7.47,0.06,-0.25,-0.11,1721207133697,paving_stone
0.05,-0.59,4.05,-0.09,0.1,-0.02,1721207133706,paving_stone
0.38,-7.58,11.69,-0.23,-0.02,0.15,1721207133716,paving_stone
0.41,-2.42,20.69,-0.1,0.05,0.04,1721207133726,paving_stone
0.31,2.11,9.42,0.11,-0.24,0.01,1721207133736,paving_stone
0.18,6.39,3.56,0.05,0.04,-0.05,1721207133745,paving_stone
2.36,-1.61,14.23,-0.09,0.19,-0.01,1721207133755,paving_stone
0.35,1.09,12.05,0.12,-0.17,0.12,1721207133764,paving_stone
0.59,-1.5,4.81,-0.07,0.11,-0.05,1721207133774,paving_stone
-1.2,2.91,9.55,-0.07,-0.14,-0.13,1721207133784,paving_stone
0.11,-4.09,11.11,-0.15,0.12,-0.02,1721207133794,paving_stone
-0.19,-5.04,14.27,-0.04,-0.07,0.02,1721207133804,paving_stone
0.34,5.19,8.76,0.24,-0.05,0.17,1721207133814,paving_stone
1.75,4.12,5.88,0.05,0.03,0.06,1721207133824,paving_stone
0.32,4.13,14.39,-0.06,0.0,-0.08,1721207133834,paving_stone
1.88,-1.11,14.93,-0.12,0.14,-0.2,1721207133844,paving_stone
-1.64,-7.43,6.14,-0.16,-0.28,0.01,1721207133854,paving_stone
-1.58,-2.63,10.29,-0.09,0.18,0.17,1721207133864,paving_stone
1.96,0.46,14.09,0.03,0.05,0.01,1721207133874,paving_stone
2.43,8.86,13.61,0.31,-0.02,-0.01,1721207133884,paving_stone
3.2,0.7,5.55,0.19,0.07,-0.14,1721207133894,paving_stone
-1.35,-1.49,8.29,-0.07,-0.08,-0.28,1721207133904,paving_stone
-3.03,4.57,17.13,0.01,0.09,-0.19,1721207133914,paving_stone
-1.7,3.79,9.94,0.15,-0.0,0.08,1721207133924,paving_stone
0.96,-4.4,5.42,0.12,0.07,0.21,1721207133934,paving_stone
2.62,-2.32,7.62,0.09,0.05,-0.03,1721207133944,paving_stone
0.9,5.02,15.26,0.09,0.06,-0.35,1721207133954,paving_stone
-2.26,1.9,9.06,0.18,-0.13,-0.27,1721207133964,paving_stone
-3.96,1.47,0.89,0.19,0.02,0.06,1721207133974,paving_stone
0.31,-5.28,11.37,-0.11,0.23,0.23,1721207133984,paving_stone
2.67,0.59,22.82,0.05,-0.01,0.11,1721207133994,paving_stone
2.09,6.89,6.02,0.26,-0.1,-0.18,1721207134004,paving_stone
0.52,4.53,-2.38,0.02,0.12,-0.28,1721207134014,paving_stone
-0.24,-4.93,10.01,-0.24,0.09,-0.3,1721207134024,paving_stone
-1.84,-3.96,24.16,-0.07,0.04,-0.17,1721207134034,paving_stone
-2.93,-0.2,8.02,0.1,-0.15,0.0,1721207134044,paving_stone
-0.93,5.38,9.74,-0.09,0.3,-0.04,1721207134054,paving_stone
2.84,0.04,8.74,-0.03,-0.15,-0.03,1721207134064,paving_stone
-0.31,2.72,3.16,0.11,-0.15,-0.06,1721207134074,paving_stone
1.52,-2.66,9.32,-0.01,0.38,-0.2,1721207134084,paving_stone
-0.57,-2.93,12.52,-0.02,-0.1,-0.26,1721207134094,paving_stone
-3.34,5.07,15.1,-0.06,-0.04,-0.08,1721207134104,paving_stone
-1.11,5.73,11.82,-0.01,-0.01,0.1,1721207134114,paving_stone
1.94,-4.58,8.37,-0.21,0.09,0.08,1721207134124,paving_stone
1.56,-0.98,12.62,-0.02,0.05,-0.14,1721207134134,paving_stone
1.37,-0.49,7.27,0.01,-0.01,-0.31,1721207134144,paving_stone
-1.47,1.3,9.8,0.01,0.03,-0.33,1721207134154,paving_stone
-4.06,-1.59,10.07,0.06,0.04,-0.17,1721207134164,paving_stone
-2.42,5.26,13.51,0.18,0.14,0.03,1721207134174,paving_stone
2.02,1.09,6.32,0.14,-0.0,0.19,1721207134184,paving_stone
2.46,-1.55,6.42,-0.02,0.1,0.04,1721207134194,paving_stone
