AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-6.55,-4.78,0.14,0.16,-0.61,0.34,1721206854651
0.28,-6.01,2.66,-0.15,0.04,0.32,1721206854655
-5.67,3.71,19.47,-0.12,-0.19,0.37,1721206854664
3.83,0.45,4.13,0.33,-0.02,0.5,1721206854674
5.5,-2.66,1.08,-0.07,0.18,0.32,1721206854683
2.44,1.38,23.7,0.09,-0.09,-0.12,1721206854693
-0.68,18.15,9.0,0.69,-0.29,-0.14,1721206854702
0.87,-12.32,-15.32,-0.16,-0.02,0.18,1721206854712
-3.29,-15.11,19.09,-0.79,0.19,0.24,1721206854722
-2.09,12.59,40.81,0.12,0.19,0.11,1721206854732
2.13,3.72,1.21,0.35,-0.28,0.42,1721206854742
2.65,-1.88,1.44,-0.14,0.22,0.24,1721206854752
3.18,5.43,16.17,0.15,-0.06,-0.13,1721206854762
-1.3,8.38,10.79,0.13,-0.14,-0.22,1721206854772
-3.43,-5.22,5.73,-0.04,-0.02,0.03,1721206854782
-1.93,-6.7,11.76,-0.01,0.02,0.32,1721206854792
0.31,8.56,9.21,0.34,-0.07,0.33,1721206854802
4.38,1.63,10.54,-0.1,0.09,0.11,1721206854812
0.49,7.36,14.2,0.18,-0.32,-0.01,1721206854822
2.61,-1.24,7.15,0.06,0.19,-0.07,1721206854832
0.5,-0.96,12.17,0.09,-0.15,-0.03,1721206854842
0.73,-1.16,-0.23,-0.01,-0.08,0.09,1721206854852
1.08,-4.04,14.77,-0.24,0.17,-0.11,1721206854862
-1.18,7.37,14.12,0.42,-0.19,-0.14,1721206854872
-0.13,-1.96,-0.9,-0.02,0.02,-0.05,1721206854882
-3.17,-4.9,16.68,-0.37,-0.08,-0.02,1721206854892
2.03,6.55,21.52,0.04,0.23,0.1,1721206854902
4.2,2.9,1.35,0.09,-0.15,0.1,1721206854912
2.83,-1.05,8.2,-0.13,0.31,-0.25,1721206854922
1.15,-2.58,15.46,0.04,-0.13,-0.48,1721206854932
-4.79,2.36,4.65,0.03,-0.24,-0.19,1721206854942
-2.83,-5.96,12.3,-0.48,0.3,-0.02,1721206854952
-0.86,3.95,23.56,-0.03,-0.06,0.09,1721206854962
0.92,14.17,4.13,0.35,0.05,0.04,1721206854972
1.37,-11.62,-1.68,-0.25,-0.15,-0.03,1721206854982
-3.56,-2.33,19.74,-0.14,0.33,-0.23,1721206854992
0.88,6.1,12.0,0.22,0.03,-0.13,1721206855002
-3.64,0.35,7.0,-0.23,-0.01,-0.11,1721206855012
-3.59,-7.09,19.24,-0.13,0.06,0.15,1721206855022
2.06,1.15,8.92,0.29,-0.18,0.37,1721206855032
4.88,1.32,-0.75,0.04,0.02,0.17,1721206855042
3.75,7.03,14.99,0.04,0.3,-0.19,1721206855052
0.06,-0.83,13.75,0.08,-0.15,-0.49,1721206855062
-6.63,-9.86,6.42,-0.16,-0.34,-0.19,1721206855072
-4.34,-0.5,8.98,0.08,0.11,0.31,1721206855082
4.04,1.51,19.54,-0.09,0.32,0.39,1721206855092
-0.36,7.06,9.41,0.16,-0.58,0.08,1721206855102
0.16,-2.67,-0.48,-0.0,0.08,-0.2,1721206855112
-0.06,-10.47,14.61,-0.39,0.03,-0.06,1721206855122
-1.05,4.19,20.31,-0.0,-0.06,0.11,1721206855132
0.21,3.01,6.57,-0.01,-0.11,0.02,1721206855142
-3.38,-1.07,4.47,-0.02,-0.26,-0.08,1721206855152
0.37,-0.4,11.58,0.05,0.16,0.03,1721206855162
2.59,3.34,15.86,-0.01,-0.11,0.19,1721206855172
0.14,2.17,10.93,-0.07,-0.21,-0.05,1721206855182
-2.31,-1.6,8.58,-0.08,-0.08,-0.33,1721206855192
-2.48,3.49,20.25,0.07,-0.02,-0.07,1721206855202
-4.36,5.35,-0.43,0.31,-0.51,0.21,1721206855212
2.97,2.34,10.71,0.02,0.54,0.25,1721206855222
3.39,-3.49,14.79,0.12,-0.67,0.27,1721206855232
1.07,5.3,3.08,0.23,0.0,-0.22,1721206855242
3.81,4.55,13.27,0.25,0.16,-0.4,1721206855252
-1.92,-0.18,9.94,0.11,-0.39,-0.19,1721206855262
-5.13,0.01,6.48,0.14,-0.14,-0.0,1721206855272
-1.3,-2.02,8.56,-0.05,0.13,0.04,1721206855282
-1.52,0.96,13.91,-0.11,-0.21,-0.08,1721206855292
-0.39,2.12,17.91,0.03,-0.0,-0.12,1721206855302
-0.93,4.84,1.19,0.22,-0.46,0.0,1721206855312
1.82,-3.94,6.85,-0.28,0.31,0.06,1721206855322
-0.15,1.42,14.23,0.01,-0.43,0.05,1721206855332
0.42,3.74,2.52,-0.03,-0.02,-0.12,1721206855342
-0.91,-5.88,10.87,-0.29,-0.17,-0.15,1721206855352
-3.57,-0.83,15.39,0.07,-0.28,-0.01,1721206855362
1.47,-1.5,8.4,-0.05,0.03,0.16,1721206855372
-0.59,6.57,8.86,-0.0,-0.29,0.03,1721206855382
0.43,4.31,9.57,-0.1,0.08,-0.23,1721206855392
