AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
2.07,4.53,13.72,0.16,0.1,-0.2,1721207094676,paving_stone
0.4,6.67,10.66,0.19,0.07,-0.25,1721207094681,paving_stone
-0.12,-3.95,6.03,0.11,0.01,-0.33,1721207094691,paving_stone
-1.03,-5.83,10.17,-0.02,0.24,-0.23,1721207094701,paving_stone
-1.76,2.58,17.95,0.15,0.12,-0.07,1721207094711,paving_stone
-0.93,4.86,11.77,0.24,0.09,-0.06,1721207094721,paving_stone
0.81,-0.82,1.96,0.15,0.11,0.0,1721207094731,paving_stone
2.26,-5.24,8.24,-0.05,0.32,-0.16,1721207094741,paving_stone
0.51,0.96,20.03,0.15,0.07,-0.29,1721207094751,paving_stone
-3.19,4.06,6.65,0.37,-0.03,-0.31,1721207094761,paving_stone
-3.42,3.75,1.1,0.12,0.21,-0.12,1721207094771,paving_stone
-0.97,2.02,12.64,-0.05,0.33,0.07,1721207094781,paving_stone
0.99,-1.15,10.34,-0.02,0.06,0.01,1721207094791,paving_stone
1.25,-2.55,7.57,-0.13,0.17,-0.22,1721207094801,paving_stone
0.55,-3.65,12.4,-0.22,0.2,-0.31,1721207094811,paving_stone
-1.48,2.76,13.59,0.08,0.06,-0.22,1721207094821,paving_stone
-0.42,1.89,6.04,0.05,0.21,-0.16,1721207094831,paving_stone
-1.08,-0.93,12.3,-0.08,0.07,-0.11,1721207094841,paving_stone
-2.4,0.49,13.4,-0.05,0.06,-0.16,1721207094851,paving_stone
-2.67,5.28,10.8,0.1,0.06,-0.09,1721207094861,paving_stone
0.04,1.09,7.6,-0.14,0.27,0.04,1721207094871,paving_stone
0.13,-0.69,14.09,-0.05,0.11,-0.03,1721207094881,paving_stone
0.8,2.44,7.3,0.12,-0.0,-0.05,1721207094891,paving_stone
0.79,0.17,3.56,-0.03,0.1,0.01,1721207094901,paving_stone
1.02,0.24,14.09,-0.13,0.28,-0.09,1721207094911,paving_stone
-0.27,1.79,15.07,0.07,-0.03,-0.18,1721207094921,paving_stone
-1.57,0.74,6.52,0.03,0.05,0.02,1721207094931,paving_stone
0.48,0.02,5.39,-0.14,0.16,0.13,1721207094941,paving_stone
1.52,-1.99,9.88,-0.24,0.12,0.03,1721207094951,paving_stone
1.22,-0.65,10.44,0.0,0.13,-0.16,1721207094961,paving_stone
-1.41,-1.14,7.93,-0.09,0.0,-0.13,1721207094971,paving_stone
-3.11,-1.35,16.35,-0.23,0.14,0.02,1721207094981,paving_stone
-0.29,0.37,20.0,-0.06,0.12,0.2,1721207094991,paving_stone
0.39,4.24,6.29,0.04,-0.11,0.27,1721207095001,paving_stone
2.81,0.78,4.94,-0.03,0.23,0.1,1721207095011,paving_stone
2.7,-2.18,10.89,0.03,0.08,-0.13,1721207095021,paving_stone
-0.3,2.62,10.71,0.12,0.03,-0.21,1721207095031,paving_stone
-2.15,5.5,9.27,0.12,0.04,-0.05,1721207095041,paving_stone
-2.39,-0.32,6.44,-0.1,0.05,0.17,1721207095051,paving_stone
-0.86,-2.51,9.35,-0.05,0.11,0.16,1721207095061,paving_stone
1.53,-1.25,7.58,0.05,0.02,0.13,1721207095071,paving_stone
1.5,1.21,10.43,-0.04,0.07,0.03,1721207095081,paving_stone
0.44,0.45,12.86,-0.05,0.08,-0.1,1721207095091,paving_stone
-1.91,-0.1,11.74,-0.11,-0.04,-0.13,1721207095101,paving_stone
-2.94,-2.93,12.11,-0.14,0.06,0.04,1721207095111,paving_stone
-1.66,-2.37,11.54,0.02,0.01,0.2,1721207095121,paving_stone
0.15,0.4,9.97,-0.05,0.03,0.15,1721207095131,paving_stone
1.08,2.41,15.1,0.06,0.1,-0.01,1721207095141,paving_stone
0.26,5.61,8.43,0.24,-0.1,-0.09,1721207095151,paving_stone
-1.55,-3.31,3.8,-0.13,0.01,-0.01,1721207095161,paving_stone
-3.83,-6.06,13.3,-0.13,-0.05,0.09,1721207095171,paving_stone
0.75,4.18,16.08,0.18,0.16,0.07,1721207095181,paving_stone
1.07,2.63,3.63,0.14,-0.26,0.11,1721207095191,paving_stone
0.2,-0.68,8.49,-0.02,0.21,-0.03,1721207095201,paving_stone
0.58,-0.24,13.54,0.12,-0.11,-0.1,1721207095211,paving_stone
-2.02,4.96,5.58,0.2,-0.18,-0.01,1721207095221,paving_stone
-0.11,-2.73,6.93,-0.07,0.08,0.09,1721207095231,paving_stone
-0.98,-1.42,19.11,-0.09,0.0,0.01,1721207095241,paving_stone
-0.76,2.96,15.94,0.19,-0.08,-0.11,1721207095251,paving_stone
-0.35,2.69,8.03,0.13,-0.07,-0.03,1721207095261,paving_stone
-1.54,4.01,9.46,0.01,-0.06,0.08,1721207095271,paving_stone
-0.88,-0.31,9.83,0.09,-0.15,0.08,1721207095281,paving_stone
1.1,-0.57,12.15,0.13,0.04,0.09,1721207095291,paving_stone
1.84,0.2,6.86,0.23,-0.17,0.13,1721207095301,paving_stone
2.04,3.83,10.25,0.1,0.09,-0.03,1721207095311,paving_stone
1.02,2.98,9.87,0.19,-0.16,-0.16,1721207095321,paving_stone
0.02,1.6,8.28,0.18,-0.04,-0.12,1721207095331,paving_stone
-0.17,-1.51,6.75,0.04,-0.03,-0.01,1721207095341,paving_stone
-0.06,-4.03,14.7,-0.11,0.09,-0.06,1721207095351,paving_stone
0.02,2.75,16.47,0.2,-0.03,-0.15,1721207095361,paving_stone
-0.51,9.96,5.31,0.36,-0.1,-0.05,1721207095371,paving_stone
-1.07,-2.1,-3.97,-0.09,-0.17,0.11,1721207095381,paving_stone
-1.05,-11.11,10.88,-0.44,0.22,0.05,1721207095391,paving_stone
0.72,1.23,25.89,0.15,0.03,-0.09,1721207095401,paving_stone
0.26,6.13,3.05,0.25,-0.32,-0.08,1721207095411,paving_stone
-0.84,1.77,8.62,-0.33,0.27,-0.1,1721207095421,paving_stone
-1.66,-2.51,19.05,-0.04,-0.18,0.04,1721207095431,paving_stone
-0.74,-3.78,7.57,-0.09,-0.09,0.05,1721207095441,paving_stone
0.41,1.18,10.18,-0.12,0.07,-0.04,1721207095451,paving_stone
