AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-3.0,5.64,12.24,0.39,0.14,-0.21,1721207223664
-1.76,0.4,3.8,0.22,0.13,-0.04,1721207223669
-1.24,2.53,4.46,0.1,0.36,-0.09,1721207223678
2.17,-4.67,9.25,-0.04,0.28,-0.14,1721207223688
-0.23,-4.86,15.39,-0.03,0.21,-0.29,1721207223697
-2.17,6.91,8.82,0.39,0.2,-0.26,1721207223707
0.01,3.62,1.07,-0.03,0.34,-0.1,1721207223716
-1.21,-4.16,12.85,-0.17,0.22,-0.11,1721207223726
-0.91,-1.73,9.8,0.24,0.1,-0.09,1721207223735
0.78,-6.11,8.4,-0.29,0.57,-0.26,1721207223745
-2.22,-0.2,19.68,-0.01,0.12,-0.18,1721207223754
-0.95,2.34,7.47,0.19,0.19,-0.01,1721207223764
-1.01,3.07,4.37,-0.04,0.22,0.06,1721207223773
-0.57,-1.26,6.88,-0.16,0.24,-0.23,1721207223783
-2.18,-6.39,12.42,-0.22,0.32,-0.15,1721207223793
-2.14,-4.01,17.05,-0.1,0.26,0.11,1721207223803
-0.38,5.24,5.95,0.11,0.08,0.24,1721207223812
2.38,0.99,10.08,-0.21,0.35,0.09,1721207223822
0.19,-0.48,17.48,-0.12,0.08,-0.04,1721207223831
-2.12,1.7,10.99,0.08,0.14,-0.11,1721207223841
-1.73,2.71,7.99,-0.03,0.16,0.01,1721207223850
-4.34,-0.43,2.41,-0.09,-0.02,0.12,1721207223860
-2.87,-1.55,11.52,-0.15,0.39,0.14,1721207223870
-0.11,4.13,14.14,0.15,-0.01,0.35,1721207223880
1.47,0.74,8.06,-0.03,0.05,0.3,1721207223890
1.72,0.76,16.35,-0.11,0.18,0.08,1721207223900
-1.54,3.51,2.82,0.07,-0.32,-0.01,1721207223910
-3.3,-2.55,8.03,-0.2,0.38,-0.01,1721207223920
-0.68,-1.91,21.68,0.07,0.09,0.29,1721207223930
-0.67,2.69,6.07,0.17,-0.24,0.42,1721207223940
0.62,4.88,6.35,0.08,0.19,0.25,1721207223950
2.54,2.56,9.42,0.05,0.01,0.03,1721207223960
-0.83,-2.16,12.66,-0.11,-0.12,0.07,1721207223970
-3.44,2.55,12.99,0.14,-0.14,0.29,1721207223980
0.56,2.78,8.18,-0.01,0.03,0.45,1721207223990
1.38,-0.14,11.15,-0.1,-0.15,0.33,1721207224000
0.74,0.03,9.88,-0.01,-0.11,0.11,1721207224010
-0.97,4.34,6.49,0.11,-0.17,0.11,1721207224020
-1.98,-1.86,6.72,-0.11,-0.15,0.19,1721207224030
-0.86,-1.48,16.35,0.0,0.04,0.27,1721207224040
0.55,1.36,11.34,0.12,-0.2,0.29,1721207224050
0.94,4.11,8.05,-0.01,-0.15,0.32,1721207224060
2.32,2.51,11.87,0.04,-0.08,0.22,1721207224070
1.41,1.65,8.31,0.1,-0.25,0.04,1721207224080
-2.16,-1.02,5.96,-0.05,-0.24,0.0,1721207224090
-2.91,-1.94,10.73,-0.1,-0.13,0.18,1721207224100
-2.07,-0.65,10.68,-0.03,-0.15,0.3,1721207224110
0.04,-1.06,8.51,0.03,-0.26,0.41,1721207224120
2.43,-0.98,6.13,0.04,-0.22,0.48,1721207224130
3.04,-0.63,9.81,-0.05,-0.18,0.18,1721207224140
2.03,-1.08,18.05,-0.09,-0.23,-0.03,1721207224150
-0.79,5.47,14.33,0.18,-0.38,0.02,1721207224160
-1.06,0.45,3.23,-0.01,-0.24,0.21,1721207224170
-2.06,-3.33,10.47,-0.09,-0.2,0.21,1721207224180
-1.22,-3.96,8.45,0.04,-0.26,0.15,1721207224190
-1.02,0.61,7.57,0.06,-0.28,0.34,1721207224200
3.23,3.33,11.31,0.1,-0.11,0.45,1721207224210
4.59,2.22,11.93,0.1,-0.32,0.24,1721207224220
3.34,-0.85,7.24,-0.02,-0.37,-0.01,1721207224230
-1.19,-5.21,12.1,-0.22,-0.33,-0.23,1721207224240
-3.46,3.25,17.98,0.07,-0.25,-0.04,1721207224250
-2.14,1.46,6.7,0.19,-0.27,0.31,1721207224260
1.88,-1.65,7.78,0.03,-0.17,0.45,1721207224270
4.71,5.74,11.11,0.19,-0.22,0.16,1721207224280
4.28,2.46,6.47,0.09,-0.3,-0.27,1721207224290
0.62,0.35,9.76,-0.01,-0.23,-0.29,1721207224300
-1.99,-1.23,11.06,-0.05,-0.28,-0.09,1721207224310
-0.59,-2.8,11.67,-0.09,-0.24,0.13,1721207224320
2.43,-0.51,11.57,-0.0,-0.17,0.14,1721207224330
4.07,1.86,8.69,0.01,-0.17,-0.11,1721207224340
2.32,2.11,9.24,-0.02,-0.16,-0.38,1721207224350
-0.48,1.27,10.28,0.04,-0.16,-0.46,1721207224360
-3.1,-1.58,8.81,-0.08,-0.19,-0.29,1721207224370
-3.09,1.43,14.83,-0.03,-0.09,-0.05,1721207224380
-0.44,1.2,4.18,-0.01,-0.21,-0.05,1721207224390
1.94,-4.41,7.29,-0.29,-0.06,-0.09,1721207224400
2.44,1.8,18.76,-0.02,-0.05,-0.39,1721207224410
1.85,2.55,4.18,0.14,-0.3,-0.42,1721207224420
0.09,-4.82,5.24,-0.38,0.03,-0.38,1721207224430
-2.21,0.17,23.52,-0.16,-0.11,-0.48,1721207224440
-2.06,-1.71,4.38,0.07,-0.23,-0.23,1721207224450
-0.01,-1.99,12.76,-0.39,0.18,-0.14,1721207224460
1.9,4.56,19.87,0.03,-0.14,-0.24,1721207224470
1.4,7.59,4.95,0.15,-0.07,-0.41,1721207224480
-0.47,2.64,6.61,-0.1,0.04,-0.54,1721207224490
-2.2,-3.34,8.52,-0.13,-0.1,-0.39,1721207224500
-1.94,2.7,15.85,-0.14,0.03,-0.15,1721207224510
0.95,-2.34,6.3,-0.08,-0.08,-0.02,1721207224520
4.71,-7.84,13.95,-0.34,0.31,-0.25,1721207224530
1.46,7.02,16.23,0.14,-0.16,-0.5,1721207224540
-0.77,0.89,3.66,0.12,0.05,-0.57,1721207224550
-2.73,5.45,18.8,0.04,0.09,-0.48,1721207224560
-3.45,6.93,8.11,0.36,-0.09,-0.27,1721207224570
-0.4,-5.72,0.74,-0.01,0.19,-0.02,1721207224580
0.79,0.48,12.66,0.04,0.16,-0.17,1721207224590
3.51,0.98,6.26,0.27,0.01,-0.37,1721207224600
0.5,0.94,6.39,0.12,0.2,-0.57,1721207224610
