AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
1.28,7.23,5.05,0.26,-0.26,-0.61,1721744195606
-1.75,0.79,-0.49,0.2,-0.29,-0.11,1721744195615
0.53,-6.4,-6.39,-0.43,0.06,-0.02,1721744195624
-2.4,-1.43,19.73,-0.62,-0.16,-0.24,1721744195633
-4.56,0.26,20.16,0.1,-0.26,-0.17,1721744195642
-2.88,-5.4,-2.02,0.01,-0.31,0.02,1721744195651
-4.46,4.15,-1.19,-0.15,-0.01,0.24,1721744195660
0.39,-6.92,-11.54,-0.45,-0.4,0.52,1721744195669
4.47,-20.8,23.05,-1.2,0.69,0.29,1721744195678
-0.45,3.08,64.31,0.26,-0.53,0.28,1721744195687
-1.59,1.56,12.76,1.14,-0.47,0.05,1721744195696
7.09,1.91,-15.22,0.31,0.03,-0.17,1721744195705
-0.31,3.75,-12.89,-0.3,-0.02,-0.18,1721744195714
4.22,-4.14,3.34,-0.35,0.33,-0.25,1721744195723
-4.92,-8.15,6.6,-0.1,-0.19,-0.25,1721744195732
-1.27,-1.49,23.24,-0.02,0.33,-0.26,1721744195741
-1.51,-7.86,17.72,0.12,-0.17,0.04,1721744195750
-0.86,5.91,18.67,0.23,0.37,0.17,1721744195759
4.86,10.84,7.6,0.24,0.06,0.42,1721744195768
6.43,10.65,6.98,-0.13,0.55,-0.03,1721744195777
4.27,7.64,13.79,-0.05,0.05,-0.58,1721744195786
-1.81,-0.35,4.37,-0.18,-0.02,-0.73,1721744195795
-6.09,-5.3,12.64,-0.47,0.24,-0.2,1721744195804
-5.84,5.38,18.71,-0.26,0.13,0.27,1721744195813
-0.57,9.9,12.96,0.04,0.28,0.5,1721744195822
5.83,8.58,6.79,-0.14,0.23,0.29,1721744195831
4.74,6.26,4.56,-0.22,0.06,-0.35,1721744195840
1.46,-8.68,2.41,-0.49,-0.1,-0.6,1721744195849
-2.24,-17.95,16.19,-0.71,0.24,-0.6,1721744195858
-4.93,7.45,26.77,0.22,-0.05,-0.21,1721744195867
-1.41,-1.65,-4.6,0.26,-0.01,-0.1,1721744195876
0.63,0.88,-4.86,-0.4,0.33,-0.12,1721744195885
-0.02,-5.88,13.27,-0.5,0.15,-0.13,1721744195894
0.44,-16.74,23.7,-0.46,0.33,-0.38,1721744195903
-2.3,-10.0,25.51,0.14,-0.12,-0.81,1721744195912
-7.03,2.66,1.38,0.55,-0.18,-1.14,1721744195921
-11.25,0.48,-5.78,-0.12,-0.04,-0.65,1721744195930
-13.89,6.89,8.57,0.05,0.11,0.15,1721744195939
-2.09,-0.82,11.86,-0.2,0.3,0.51,1721744195948
-1.24,8.45,24.9,-0.07,-0.02,0.22,1721744195957
3.77,1.62,18.88,0.13,-0.26,0.1,1721744195966
3.26,1.73,4.3,0.24,-0.07,-0.24,1721744195975
-2.74,0.3,-3.18,0.15,-0.19,-0.35,1721744195984
-7.77,4.56,5.13,0.11,0.05,-0.16,1721744195993
-7.24,7.32,21.83,0.17,-0.24,0.53,1721744196002
-1.19,16.14,17.34,0.58,-0.14,1.18,1721744196011
7.9,-3.28,4.42,0.05,-0.14,0.81,1721744196020
9.71,4.78,19.77,-0.05,0.08,0.02,1721744196029
6.88,8.83,23.25,0.35,-0.3,-0.33,1721744196038
2.62,3.72,5.3,0.49,-0.27,-0.35,1721744196047
-1.32,-3.82,-3.34,0.1,-0.05,-0.23,1721744196056
-4.54,0.91,1.37,0.13,-0.1,0.01,1721744196065
-2.02,-8.3,-0.94,-0.25,-0.07,0.31,1721744196074
-0.71,1.12,11.58,-0.01,0.12,0.49,1721744196083
5.66,-7.7,-2.19,0.03,-0.21,0.32,1721744196093
7.26,-14.36,6.77,-0.54,0.2,-0.29,1721744196102
2.12,-5.77,27.9,0.1,-0.28,-0.17,1721744196111
2.17,-2.06,7.5,0.25,0.13,0.06,1721744196120
3.68,-2.92,8.73,-0.39,0.67,-0.14,1721744196129
-2.83,2.48,24.28,-0.01,0.12,-0.31,1721744196138
-1.66,-4.92,9.47,0.31,0.12,-0.33,1721744196147
-4.88,-0.96,-3.09,-0.01,0.11,-0.21,1721744196156
-2.77,1.57,-2.06,-0.08,0.16,0.03,1721744196165
1.44,-9.0,0.73,-0.4,0.31,0.01,1721744196174
-0.54,3.89,30.28,0.02,0.34,-0.23,1721744196183
2.07,10.53,22.09,0.78,0.07,0.03,1721744196192
3.08,-7.09,-4.38,0.1,-0.01,0.35,1721744196201
7.14,4.28,16.06,-0.17,0.71,0.15,1721744196210
9.19,7.66,17.12,0.28,0.11,-0.39,1721744196219
2.62,4.31,4.56,0.05,-0.03,-0.97,1721744196228
-3.04,6.58,13.37,0.05,0.28,-0.92,1721744196237
-6.8,-0.2,6.72,0.14,0.04,-0.38,1721744196246
-6.06,-4.12,5.73,-0.26,0.44,-0.05,1721744196255
-3.04,4.72,18.21,-0.09,0.4,0.24,1721744196264
2.28,3.41,8.7,0.1,0.36,0.16,1721744196273
5.17,2.1,7.62,-0.09,0.27,-0.27,1721744196282
1.09,-6.52,9.0,-0.23,0.11,-0.83,1721744196291
-2.73,-7.34,18.63,-0.13,0.11,-0.86,1721744196300
-4.76,-3.77,12.52,0.05,0.32,-0.45,1721744196309
-4.76,1.95,14.78,-0.16,0.4,-0.24,1721744196318
-1.2,-9.71,3.39,-0.01,-0.04,-0.33,1721744196332
-2.21,-4.9,3.17,0.11,0.3,-0.47,1721744196336
-4.31,-2.36,-0.22,-0.24,0.01,-0.45,1721744196345
-5.07,-3.62,19.06,-0.41,0.34,-0.4,1721744196354
-2.53,-6.5,21.53,0.01,-0.03,-0.05,1721744196363
-3.08,0.85,6.68,0.22,0.08,0.03,1721744196372
-2.47,2.62,4.92,0.15,0.07,0.07,1721744196381
-0.22,-1.1,7.55,-0.02,0.08,0.1,1721744196390
-2.21,10.46,19.26,0.2,0.08,0.14,1721744196399
-1.71,16.26,9.22,0.63,-0.01,0.01,1721744196408
-1.32,-3.58,-10.88,-0.01,-0.29,-0.05,1721744196417
-5.83,-9.3,11.86,-0.51,0.36,-0.01,1721744196426
-9.31,11.16,25.17,0.32,-0.61,0.46,1721744196435
-5.21,13.75,10.11,0.49,0.22,0.52,1721744196444
6.94,5.25,8.78,0.18,-0.17,0.58,1721744196453
3.98,-4.42,-1.57,0.01,-0.16,0.42,1721744196462
7.64,-1.35,10.97,-0.35,0.15,-0.09,1721744196471
1.96,8.05,30.93,-0.04,-0.05,-0.29,1721744196480
-2.41,-1.33,12.89,0.42,-0.26,-0.13,1721744196489
-6.0,-8.33,-8.62,0.05,-0.04,0.02,1721744196498
-3.83,-11.67,6.0,-0.42,0.27,0.41,1721744196507
-7.68,-5.34,17.26,0.11,-0.15,0.69,1721744196516
3.93,-2.32,9.64,0.31,0.06,0.65,1721744196525
5.09,-5.59,-2.27,0.01,-0.14,0.4,1721744196534
7.47,-2.71,1.86,-0.27,0.18,0.05,1721744196543
