AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.21,4.64,14.59,0.08,0.06,0.23,1721743420181
0.79,-0.41,5.41,-0.07,0.05,0.18,1721743420191
-1.55,2.84,10.29,-0.03,0.07,0.17,1721743420200
0.48,0.93,8.0,0.07,0.05,0.21,1721743420209
-0.73,6.6,5.25,-0.02,0.02,0.21,1721743420218
1.34,1.32,9.87,-0.16,0.2,0.16,1721743420227
-0.05,-2.24,14.26,-0.02,-0.04,0.06,1721743420237
-0.85,1.36,5.41,0.02,0.02,0.09,1721743420246
-0.58,2.82,2.08,-0.22,0.09,0.27,1721743420255
0.49,-2.86,11.03,-0.34,0.2,0.32,1721743420264
0.43,-4.12,20.13,-0.11,0.08,0.07,1721743420273
-0.82,1.25,11.55,0.04,-0.1,0.04,1721743420282
-0.91,2.4,7.96,-0.13,0.16,0.17,1721743420291
-1.32,-2.82,15.13,-0.16,0.1,0.19,1721743420300
-1.25,1.2,13.94,-0.01,0.02,0.15,1721743420309
-0.45,3.64,8.99,0.06,0.08,0.17,1721743420318
-0.51,2.5,7.28,0.03,0.03,0.29,1721743420327
0.9,-1.1,7.59,-0.08,0.12,0.19,1721743420336
-0.5,-0.39,16.44,-0.01,0.0,0.13,1721743420345
-0.51,3.84,14.69,0.08,-0.02,0.21,1721743420354
0.25,4.89,11.09,0.04,0.08,0.23,1721743420363
1.51,1.81,9.43,0.05,0.02,0.21,1721743420372
0.4,-1.58,7.94,0.06,0.05,0.09,1721743420381
-0.49,1.95,9.18,0.05,0.05,0.08,1721743420390
-2.01,3.6,6.7,0.1,0.05,0.18,1721743420399
-0.42,1.44,5.2,0.02,0.12,0.24,1721743420408
-0.74,-2.51,8.06,-0.11,0.05,0.26,1721743420417
-0.63,-1.27,15.15,-0.07,0.13,0.18,1721743420426
-1.15,2.24,13.92,0.02,-0.06,0.19,1721743420435
-1.04,3.08,11.68,-0.03,0.03,0.28,1721743420444
-0.12,0.8,11.73,-0.02,0.01,0.35,1721743420453
1.28,-0.75,10.3,-0.01,0.06,0.32,1721743420462
2.58,1.94,9.13,0.02,0.05,0.21,1721743420471
1.47,2.88,8.29,0.02,0.03,0.09,1721743420480
-1.07,1.94,10.66,0.0,0.05,0.05,1721743420489
-1.94,4.56,11.0,0.08,0.05,0.21,1721743420498
-0.72,1.85,5.27,0.0,0.02,0.33,1721743420507
1.02,-0.45,5.24,-0.17,0.09,0.33,1721743420516
1.11,-0.95,10.3,-0.21,0.05,0.15,1721743420525
-0.93,0.35,13.45,-0.07,-0.02,0.04,1721743420534
-2.32,3.05,10.16,-0.01,-0.03,0.08,1721743420543
-2.26,-1.22,10.65,-0.12,-0.0,0.32,1721743420552
-0.38,-2.24,12.69,-0.18,0.03,0.37,1721743420561
0.88,3.76,14.6,-0.05,-0.03,0.22,1721743420570
1.53,1.21,5.47,-0.05,-0.14,0.23,1721743420579
1.75,-4.64,8.61,-0.24,0.13,0.06,1721743420588
-1.27,-3.37,14.39,-0.01,-0.09,0.08,1721743420597
-1.89,4.14,9.04,0.09,0.04,0.19,1721743420606
-0.64,4.21,7.26,-0.0,-0.02,0.35,1721743420615
2.16,-0.54,13.43,-0.17,0.1,0.27,1721743420624
1.28,2.62,16.83,0.05,-0.08,0.13,1721743420633
1.67,3.7,7.59,0.16,-0.05,-0.06,1721743420642
-0.76,0.2,4.37,-0.04,-0.07,-0.01,1721743420651
-2.49,-1.32,14.32,-0.14,0.1,0.1,1721743420660
-2.23,7.65,16.25,0.19,-0.13,0.39,1721743420669
1.52,-0.71,6.19,0.07,-0.03,0.33,1721743420678
1.28,-3.03,5.1,-0.01,-0.06,0.1,1721743420687
2.48,-2.52,9.63,-0.13,0.03,0.06,1721743420696
-1.27,6.45,20.24,0.01,0.01,0.06,1721743420705
-1.07,1.01,9.99,0.14,-0.17,0.09,1721743420714
-0.99,-4.84,5.37,-0.01,0.03,0.0,1721743420723
-2.22,-5.57,7.33,-0.06,-0.17,0.18,1721743420732
-0.61,0.69,11.27,-0.15,0.12,0.23,1721743420741
