AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-2.95,3.66,9.15,0.2,-0.07,0.21,1721743410591
-0.05,1.86,7.82,0.19,0.01,0.31,1721743410601
2.37,3.15,10.68,0.21,-0.01,0.19,1721743410610
2.1,2.45,11.76,0.25,-0.08,-0.07,1721743410619
-0.06,5.74,9.31,0.33,-0.1,-0.24,1721743410628
-1.8,1.29,4.86,0.27,-0.15,-0.11,1721743410637
-2.01,1.7,8.4,0.11,0.02,0.11,1721743410646
-0.42,0.9,9.5,0.21,-0.05,0.18,1721743410655
1.34,-1.59,1.91,0.17,-0.09,0.03,1721743410664
1.32,-1.17,4.7,0.01,0.01,-0.11,1721743410673
-1.01,-2.62,15.9,-0.1,-0.06,-0.15,1721743410682
-3.58,5.99,20.4,0.35,-0.12,-0.12,1721743410691
-1.71,2.1,3.34,0.24,-0.21,0.14,1721743410700
0.19,2.73,8.72,-0.14,0.17,0.28,1721743410709
3.24,5.65,11.79,0.18,-0.02,0.07,1721743410719
3.81,-4.2,-0.49,-0.18,-0.09,-0.23,1721743410728
-1.1,-4.14,9.24,-0.35,0.05,-0.45,1721743410737
-3.28,-8.91,13.33,-0.15,-0.18,-0.2,1721743410746
-4.16,-2.65,10.92,-0.15,0.03,0.07,1721743410755
-0.99,2.26,13.4,-0.07,-0.02,0.26,1721743410764
1.2,0.59,11.02,-0.12,0.01,0.11,1721743410773
0.63,3.71,12.26,-0.07,-0.08,-0.09,1721743410783
-0.25,4.03,9.9,-0.04,-0.01,-0.2,1721743410792
-1.87,0.24,5.87,-0.16,-0.09,-0.06,1721743410801
-0.91,-3.5,7.14,-0.32,0.07,0.06,1721743410810
-0.25,-4.08,11.94,-0.27,-0.06,0.1,1721743410819
1.33,-1.77,14.73,-0.26,0.0,0.04,1721743410828
0.46,2.06,17.51,-0.1,-0.11,-0.07,1721743410837
-0.09,3.89,11.28,0.03,-0.11,-0.09,1721743410846
-0.15,2.89,6.69,-0.12,-0.01,0.02,1721743410855
1.05,5.56,9.21,-0.11,0.07,0.05,1721743410864
2.11,-1.42,6.8,-0.17,-0.02,-0.1,1721743410873
0.57,-1.07,11.39,-0.14,0.02,-0.36,1721743410882
-2.49,-3.63,10.81,-0.08,-0.14,-0.34,1721743410891
-5.64,3.87,14.68,-0.07,-0.03,-0.05,1721743410900
-3.54,1.71,17.35,-0.14,-0.04,0.26,1721743410909
-1.03,4.79,18.73,-0.03,-0.02,0.4,1721743410918
4.1,2.66,10.16,0.07,-0.04,0.25,1721743410928
4.85,6.52,8.76,0.12,0.02,-0.08,1721743410938
2.88,1.36,6.59,0.08,-0.07,-0.44,1721743410947
-2.6,4.1,8.94,0.28,-0.11,-0.47,1721743410956
-3.67,-4.46,1.96,0.11,-0.08,-0.15,1721743410965
-4.72,3.68,11.56,0.1,0.13,0.15,1721743410974
0.41,1.21,10.92,0.11,-0.03,0.34,1721743410983
2.45,3.43,11.92,0.02,0.09,0.15,1721743410992
3.54,0.17,12.28,0.1,-0.09,-0.18,1721743411001
0.87,2.2,7.95,0.12,-0.06,-0.41,1721743411010
-1.51,1.02,8.0,0.07,-0.05,-0.29,1721743411019
-3.42,3.05,10.74,0.11,0.03,-0.06,1721743411028
-0.76,1.87,8.44,0.1,0.03,0.03,1721743411037
0.07,1.01,6.44,0.05,-0.02,-0.01,1721743411046
1.17,-3.47,7.04,-0.12,0.06,-0.14,1721743411055
-0.52,-2.77,12.32,-0.02,0.01,-0.27,1721743411064
-2.5,-0.54,10.98,0.08,-0.05,-0.24,1721743411073
-2.97,5.93,10.01,0.14,-0.0,-0.09,1721743411082
-0.98,-0.71,4.25,0.04,-0.03,0.07,1721743411091
0.49,1.58,13.45,-0.1,0.16,0.02,1721743411100
0.83,1.33,16.41,0.07,-0.08,-0.15,1721743411109
-0.28,0.43,10.54,0.04,-0.05,-0.27,1721743411118
-1.7,3.18,9.62,0.06,0.02,-0.15,1721743411127
-1.56,0.39,10.93,0.04,0.06,-0.0,1721743411136
-0.47,-0.08,11.71,0.08,0.03,-0.01,1721743411145
0.04,1.35,8.31,0.17,0.0,-0.07,1721743411154
0.34,-1.36,6.19,0.03,0.0,-0.04,1721743411163
-1.34,8.04,16.62,0.13,0.08,-0.06,1721743411173
0.52,1.03,8.4,0.1,-0.09,-0.03,1721743411182
-0.06,-0.46,12.38,0.01,0.14,-0.09,1721743411191
-0.09,-2.26,5.82,0.15,-0.11,-0.11,1721743411200
-1.7,0.14,6.94,-0.08,0.1,-0.14,1721743411209
