AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
0.66,-0.69,5.37,-0.08,0.08,0.08,1721743819188
-1.68,-0.19,10.38,-0.08,-0.0,0.03,1721743819198
-2.14,-3.36,9.89,-0.06,-0.02,0.04,1721743819207
-2.83,-2.17,9.0,-0.1,-0.04,0.12,1721743819216
-0.96,-2.19,11.85,-0.12,0.06,0.23,1721743819225
-0.11,1.7,11.57,-0.05,-0.07,0.25,1721743819234
2.52,-3.18,9.01,-0.19,-0.01,-0.03,1721743819244
-0.82,-2.42,12.01,-0.13,-0.05,-0.09,1721743819253
1.07,-1.27,7.92,-0.06,-0.05,-0.03,1721743819262
-2.4,4.76,5.39,-0.02,0.01,0.04,1721743819271
0.58,-0.9,7.35,-0.16,0.03,-0.01,1721743819280
-1.61,1.23,11.8,-0.08,0.0,-0.02,1721743819289
-0.05,-2.5,11.03,-0.07,-0.05,0.05,1721743819298
0.14,0.79,12.25,-0.11,0.12,-0.03,1721743819307
-0.45,1.24,12.56,-0.03,-0.05,-0.03,1721743819316
-0.14,5.4,12.32,0.11,0.13,-0.09,1721743819325
-0.36,-0.82,11.46,0.09,-0.09,0.05,1721743819334
0.91,4.24,13.65,0.19,0.19,0.04,1721743819343
0.64,9.16,11.06,0.34,-0.07,0.01,1721743819352
0.35,5.31,6.0,0.23,-0.01,-0.1,1721743819361
-1.14,0.49,13.72,0.04,0.2,-0.04,1721743819370
-0.21,3.44,12.91,0.28,-0.01,0.02,1721743819379
-0.11,1.75,6.2,0.22,0.07,-0.07,1721743819388
-0.88,4.55,7.73,0.18,0.1,-0.07,1721743819397
-0.45,3.29,6.96,0.18,0.08,0.03,1721743819406
0.29,-1.19,10.33,-0.04,0.16,-0.0,1721743819415
-0.16,-1.42,14.9,0.1,0.09,-0.12,1721743819424
1.17,-1.94,9.51,0.2,-0.02,-0.23,1721743819433
-1.41,-0.65,5.76,0.08,0.09,-0.22,1721743819442
-0.72,0.19,9.69,-0.01,0.08,-0.14,1721743819451
-0.39,-1.76,10.8,0.06,0.04,-0.2,1721743819460
-1.22,-4.73,11.54,0.04,-0.0,-0.22,1721743819469
-2.12,-3.94,10.97,0.07,-0.0,-0.23,1721743819478
-2.57,-6.04,12.76,-0.08,0.01,-0.24,1721743819487
-3.26,-0.46,14.76,0.04,0.05,-0.21,1721743819496
-2.47,1.45,5.61,0.08,-0.14,-0.2,1721743819505
-1.65,-0.09,3.68,-0.1,0.08,-0.17,1721743819514
-1.91,-3.13,6.56,-0.25,-0.03,-0.14,1721743819523
-1.97,-0.69,8.17,-0.09,0.06,-0.16,1721743819532
-1.82,-2.51,7.94,-0.16,-0.06,-0.17,1721743819541
-2.74,1.96,11.26,-0.1,0.03,-0.09,1721743819550
-0.17,-0.27,15.2,-0.13,0.01,0.02,1721743819559
0.25,3.95,14.63,0.1,-0.08,0.19,1721743819568
5.53,2.89,8.45,0.1,-0.07,0.16,1721743819577
4.21,2.74,7.9,0.03,-0.0,-0.18,1721743819586
2.15,3.69,14.77,0.05,-0.04,-0.5,1721743819595
-3.37,6.63,12.8,0.27,-0.15,-0.34,1721743819604
-4.35,3.82,6.48,0.22,-0.12,-0.02,1721743819613
-5.33,1.36,6.93,0.07,0.02,0.3,1721743819622
0.29,0.99,12.25,0.0,0.07,0.51,1721743819631
2.67,6.38,12.67,0.1,0.03,0.27,1721743819640
3.36,4.56,7.92,0.13,-0.18,-0.04,1721743819649
1.83,1.24,7.43,-0.01,-0.05,-0.22,1721743819658
-2.2,-2.82,11.6,-0.16,-0.05,-0.18,1721743819667
-4.13,2.76,14.7,0.05,0.05,0.05,1721743819676
-1.22,0.26,6.65,-0.02,-0.18,0.22,1721743819685
-1.05,-4.72,6.2,-0.16,0.04,0.21,1721743819694
0.11,-4.15,11.37,-0.15,0.04,0.1,1721743819703
-2.25,-1.38,10.85,-0.08,-0.03,-0.02,1721743819712
-1.19,-0.31,10.78,-0.02,-0.05,-0.02,1721743819721
-2.16,-3.46,6.45,-0.12,-0.12,0.02,1721743819731
-2.64,-2.77,9.61,-0.24,0.04,0.13,1721743819740
-0.86,0.98,13.13,-0.11,0.02,0.14,1721743819749
-0.46,-1.35,6.81,-0.1,-0.19,0.07,1721743819759
0.42,-2.3,8.21,-0.23,0.09,-0.07,1721743819768
0.13,0.34,10.46,-0.17,-0.05,0.01,1721743819777
-0.77,2.47,11.26,-0.13,0.03,-0.03,1721743819786
-1.69,1.93,10.1,-0.01,-0.16,0.01,1721743819795
-0.14,-1.91,6.57,-0.12,-0.03,0.01,1721743819804
-0.28,2.04,13.51,-0.02,0.07,-0.05,1721743819813
-0.74,4.69,9.01,0.14,-0.19,0.04,1721743819823
