AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.1,-2.56,11.94,-0.16,0.01,0.04,1721743685605
1.11,-0.25,17.41,0.04,0.23,-0.07,1721743685615
-1.18,1.77,10.27,0.17,-0.33,0.11,1721743685624
2.56,4.03,7.8,0.01,0.33,0.07,1721743685633
3.09,-2.81,8.49,-0.11,-0.11,-0.01,1721743685642
0.87,1.55,11.9,-0.02,0.18,-0.24,1721743685651
1.1,1.87,8.91,-0.01,0.01,-0.24,1721743685660
-2.16,-2.86,10.72,-0.17,0.19,-0.23,1721743685669
-3.78,-3.28,12.88,-0.08,-0.01,-0.02,1721743685678
-0.47,-0.35,15.77,-0.09,0.34,0.02,1721743685687
-1.28,1.86,8.85,0.0,-0.16,0.17,1721743685696
2.62,1.63,12.05,-0.04,0.4,-0.11,1721743685705
-2.16,1.86,9.4,0.17,-0.3,-0.03,1721743685714
2.1,2.76,7.61,0.03,0.45,-0.06,1721743685723
-0.75,5.74,14.15,0.04,-0.07,0.06,1721743685732
0.67,4.41,10.55,0.1,0.23,-0.05,1721743685741
0.65,0.39,5.83,0.02,-0.1,-0.04,1721743685750
-0.93,-3.94,5.12,-0.17,0.18,-0.11,1721743685759
-0.67,0.26,9.64,-0.17,0.1,-0.09,1721743685768
-0.73,5.48,12.28,-0.03,0.22,-0.11,1721743685777
-0.21,-4.02,10.51,-0.2,-0.06,-0.13,1721743685786
-1.95,-2.53,8.64,-0.14,0.18,-0.24,1721743685795
0.75,1.64,11.05,-0.1,0.1,-0.13,1721743685804
-2.49,1.87,10.45,-0.2,0.0,-0.07,1721743685813
-0.19,4.11,16.22,-0.01,0.32,-0.23,1721743685822
-1.79,-5.02,4.26,-0.03,-0.36,-0.24,1721743685831
-3.82,-1.47,9.04,-0.21,0.47,-0.08,1721743685840
-1.66,0.06,18.93,-0.17,0.01,0.07,1721743685849
-2.69,5.67,15.21,0.11,0.16,-0.02,1721743685858
0.86,-3.13,3.75,0.1,-0.09,0.0,1721743685867
-1.9,-2.04,3.08,-0.12,0.26,0.0,1721743685876
0.15,4.82,10.8,0.1,0.14,0.11,1721743685885
0.24,4.38,9.27,0.11,0.03,0.07,1721743685894
-1.66,-1.23,1.16,0.03,-0.16,0.01,1721743685904
-0.11,-6.25,5.76,-0.23,0.26,0.11,1721743685914
1.09,1.52,16.68,-0.16,0.1,0.22,1721743685924
1.89,3.79,27.09,-0.01,0.25,0.08,1721743685933
0.56,10.52,20.22,0.37,-0.12,-0.0,1721743685942
1.69,-5.86,5.56,0.2,-0.03,-0.05,1721743685952
-1.89,0.33,7.38,0.07,0.05,-0.19,1721743685962
-4.03,5.69,16.01,0.11,0.03,-0.32,1721743685971
-9.05,11.31,10.4,0.45,-0.39,0.02,1721743685980
-6.68,2.32,-0.5,0.23,-0.09,0.47,1721743685989
-4.64,1.04,8.54,0.0,-0.02,0.64,1721743685999
1.14,-2.82,13.86,-0.11,-0.09,0.62,1721743686008
2.4,5.37,15.5,0.04,-0.04,0.36,1721743686017
4.53,4.02,11.62,0.14,-0.22,0.09,1721743686026
-1.29,3.79,5.73,0.2,-0.26,-0.13,1721743686035
3.32,-6.39,10.3,-0.04,0.09,0.29,1721743686044
-1.37,-2.49,10.43,0.09,-0.07,-0.3,1721743686053
-1.66,-5.78,10.84,0.0,-0.26,-0.56,1721743686062
-10.24,-2.52,8.92,0.18,-0.27,-0.22,1721743686071
-7.21,-2.66,2.21,0.05,-0.25,0.55,1721743686080
-3.68,-3.13,6.47,-0.21,0.15,0.82,1721743686089
1.25,-7.49,14.36,-0.32,-0.17,0.8,1721743686098
5.52,1.15,19.97,-0.01,0.09,0.47,1721743686107
6.31,6.27,7.78,0.15,-0.44,0.18,1721743686116
5.87,-4.65,8.67,-0.34,0.07,-0.33,1721743686125
-2.48,-1.3,13.45,-0.01,-0.4,-0.3,1721743686134
