AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.16,-5.2,10.69,-0.0,0.45,-0.21,1721743809624,paving_stone
4.24,1.62,12.44,0.11,0.49,0.34,1721743809633,paving_stone
3.34,16.1,26.43,0.41,0.25,0.25,1721743809642,paving_stone
2.82,1.9,0.46,0.59,-0.45,-0.27,1721743809651,paving_stone
0.14,-4.63,-5.47,0.4,0.16,-0.74,1721743809661,paving_stone
-4.68,0.01,8.34,0.12,-0.19,-0.16,1721743809670,paving_stone
-4.74,1.87,19.24,0.15,0.02,0.32,1721743809679,paving_stone
1.82,8.16,13.93,0.5,-0.03,0.22,1721743809688,paving_stone
1.01,-8.51,-4.39,0.19,-0.54,-0.19,1721743809698,paving_stone
-0.85,-3.16,0.59,-0.23,0.31,-0.27,1721743809707,paving_stone
1.28,7.82,33.7,-0.06,0.36,-0.13,1721743809717,paving_stone
-1.2,1.79,27.83,0.44,-0.38,-0.02,1721743809726,paving_stone
2.12,1.32,3.4,0.48,-0.04,-0.18,1721743809736,paving_stone
2.63,0.18,-6.46,0.17,-0.13,-0.03,1721743809745,paving_stone
1.29,1.11,4.73,-0.17,0.33,-0.26,1721743809754,paving_stone
-0.88,1.32,15.89,-0.03,-0.0,-0.49,1721743809763,paving_stone
-5.5,2.12,13.96,0.22,-0.09,-0.67,1721743809772,paving_stone
-8.72,-0.05,6.4,0.27,-0.19,-0.09,1721743809781,paving_stone
-2.97,-3.6,2.75,-0.08,0.11,0.45,1721743809790,paving_stone
1.03,5.37,17.1,-0.2,0.39,0.38,1721743809799,paving_stone
5.33,8.43,18.55,0.21,-0.02,0.07,1721743809808,paving_stone
4.86,-0.14,5.43,0.18,-0.15,-0.41,1721743809817,paving_stone
-0.09,-8.5,1.09,0.01,-0.09,-0.54,1721743809826,paving_stone
-3.9,-0.74,8.09,-0.03,0.22,-0.23,1721743809835,paving_stone
-4.6,6.33,9.59,-0.08,0.04,0.03,1721743809844,paving_stone
-1.24,7.83,12.9,0.2,0.15,0.05,1721743809853,paving_stone
-0.58,-3.36,4.29,0.06,-0.22,0.02,1721743809862,paving_stone
1.07,-8.47,2.72,-0.11,0.15,-0.03,1721743809871,paving_stone
1.48,-6.32,13.83,-0.24,0.13,-0.19,1721743809880,paving_stone
-2.12,10.92,24.59,0.04,0.16,-0.35,1721743809889,paving_stone
-0.57,3.76,18.41,0.29,-0.19,-0.3,1721743809898,paving_stone
-3.32,-6.83,3.45,0.15,-0.18,-0.14,1721743809907,paving_stone
-0.45,-8.7,-2.26,-0.07,0.2,-0.08,1721743809916,paving_stone
-2.59,-0.58,11.65,-0.21,0.12,-0.11,1721743809925,paving_stone
-15.58,31.09,21.2,-0.14,0.07,-0.24,1721743809934,paving_stone
-0.69,14.32,17.92,0.52,-0.16,-0.11,1721743809943,paving_stone
-1.87,-5.59,-5.65,0.12,-0.35,0.11,1721743809952,paving_stone
4.03,-10.07,-0.19,-0.28,0.69,0.1,1721743809961,paving_stone
0.94,8.09,19.01,-0.24,-0.06,-0.08,1721743809970,paving_stone
-7.55,-3.51,16.35,-0.19,-0.11,-0.27,1721743809979,paving_stone
-3.45,-0.16,10.63,-0.17,0.43,-0.33,1721743809988,paving_stone
-2.6,-2.26,1.23,-0.13,-0.11,0.22,1721743809997,paving_stone
2.24,-0.58,7.19,-0.4,0.59,0.22,1721743810006,paving_stone
1.36,16.83,25.89,-0.19,0.31,-0.07,1721743810015,paving_stone
2.41,16.42,24.71,0.25,-0.05,-0.17,1721743810024,paving_stone
1.07,-2.51,3.5,0.11,-0.23,-0.15,1721743810033,paving_stone
4.47,-5.23,-3.91,-0.23,0.53,-0.28,1721743810042,paving_stone
-2.0,-2.97,3.2,-0.44,-0.02,-0.44,1721743810051,paving_stone
-5.52,-1.45,22.31,-0.34,0.26,-0.52,1721743810060,paving_stone
-13.97,6.31,30.93,0.16,-0.37,-0.07,1721743810069,paving_stone
-7.59,-7.74,-0.07,0.13,-0.31,1.02,1721743810078,paving_stone
9.06,3.58,-12.64,-0.02,0.67,1.16,1721743810087,paving_stone
15.52,-13.78,-5.13,-0.74,0.23,0.69,1721743810096,paving_stone
12.23,-5.75,37.38,-0.75,0.71,-1.0,1721743810105,paving_stone
-3.29,18.6,35.68,0.82,-1.18,-1.8,1721743810114,paving_stone
-6.84,-6.28,-13.49,0.72,-0.93,-1.69,1721743810123,paving_stone
-22.06,-3.43,-21.07,-0.58,0.52,-0.35,1721743810132,paving_stone
-10.21,-13.87,16.11,-0.94,0.59,0.89,1721743810141,paving_stone
-6.6,-6.93,40.91,-0.38,0.24,0.65,1721743810150,paving_stone
8.0,6.54,33.0,0.51,-0.28,0.2,1721743810159,paving_stone
8.25,4.48,-7.77,0.51,-0.63,0.04,1721743810168,paving_stone
0.48,-9.4,-6.83,-0.51,0.7,-0.27,1721743810177,paving_stone
-3.37,-3.59,33.99,-0.16,0.23,-0.68,1721743810187,paving_stone
-8.8,4.22,13.53,0.39,-0.34,-0.07,1721743810196,paving_stone
2.15,0.11,-6.06,0.2,0.16,0.56,1721743810205,paving_stone
2.35,1.24,3.17,-0.21,0.23,0.37,1721743810214,paving_stone
3.43,2.29,16.2,-0.04,-0.11,-0.18,1721743810223,paving_stone
2.49,1.45,20.38,-0.03,-0.08,-0.51,1721743810232,paving_stone
-7.16,-1.23,14.19,0.14,-0.47,-0.25,1721743810241,paving_stone
-4.99,1.07,4.76,0.18,0.11,0.32,1721743810250,paving_stone
-1.89,-5.6,10.08,-0.22,0.0,0.79,1721743810259,paving_stone
2.09,1.19,16.2,0.01,0.21,0.69,1721743810268,paving_stone
7.27,12.02,14.49,0.32,-0.01,0.3,1721743810277,paving_stone
4.58,6.81,4.66,0.27,-0.37,-0.17,1721743810286,paving_stone
1.13,7.57,7.61,0.1,-0.04,-0.42,1721743810295,paving_stone
-3.28,4.49,8.59,0.11,-0.23,-0.09,1721743810304,paving_stone
0.07,-1.85,13.06,-0.07,0.03,0.32,1721743810313,paving_stone
0.04,3.74,11.95,0.16,0.01,0.37,1721743810322,paving_stone
3.1,-1.31,3.16,0.05,-0.24,0.02,1721743810331,paving_stone
-3.61,4.19,9.56,0.01,-0.3,-0.1,1721743810345,paving_stone
-3.68,0.45,8.57,-0.13,-0.28,0.03,1721743810349,paving_stone
-2.7,-3.59,10.26,-0.23,0.02,0.34,1721743810358,paving_stone
1.07,-7.18,15.73,-0.13,-0.03,0.19,1721743810367,paving_stone
1.75,-7.29,16.25,0.11,-0.16,-0.23,1721743810376,paving_stone
-3.37,0.12,5.3,0.32,-0.34,-0.04,1721743810385,paving_stone
0.79,2.48,5.51,-0.03,0.08,0.27,1721743810394,paving_stone
-0.32,9.81,14.81,0.06,0.12,0.4,1721743810403,paving_stone
4.13,-10.62,6.35,-0.23,-0.31,0.02,1721743810412,paving_stone
0.1,-11.39,14.46,-0.36,0.37,-0.69,1721743810421,paving_stone
-5.01,-2.48,15.18,0.06,-0.53,-0.16,1721743810430,paving_stone
-1.74,0.2,12.11,-0.18,0.34,0.56,1721743810439,paving_stone
4.53,11.87,15.13,0.21,0.28,0.69,1721743810448,paving_stone
7.09,0.11,-2.41,0.31,-0.2,0.07,1721743810457,paving_stone
5.81,-3.39,3.0,-0.18,0.29,-0.67,1721743810466,paving_stone
2.3,5.79,21.13,0.15,0.06,-0.46,1721743810475,paving_stone
0.11,12.43,7.32,0.28,-0.2,-0.06,1721743810484,paving_stone
-0.67,-10.01,0.35,-0.0,0.04,0.1,1721743810493,paving_stone
0.21,-2.14,1.81,0.07,0.34,0.0,1721743810502,paving_stone
3.7,0.04,9.33,0.01,0.18,0.03,1721743810511,paving_stone
5.09,-1.99,11.72,-0.01,0.85,-0.11,1721743810520,paving_stone
0.41,4.59,25.27,0.37,-0.13,-0.19,1721743810529,paving_stone
-3.5,-4.52,2.03,0.22,-0.09,-0.16,1721743810538,paving_stone
1.51,0.36,6.46,-0.07,0.54,-0.09,1721743810547,paving_stone
1.96,1.47,19.01,-0.21,0.32,-0.15,1721743810556,paving_stone
-0.34,4.68,24.03,0.24,0.13,-0.58,1721743810565,paving_stone
-3.03,-0.65,6.99,0.32,-0.23,-0.47,1721743810574,paving_stone
0.56,5.52,-4.13,0.11,0.43,-0.14,1721743810583,paving_stone
2.01,-3.04,3.36,-0.36,0.26,0.04,1721743810592,paving_stone
-1.03,-0.01,21.05,-0.28,0.47,-0.29,1721743810601,paving_stone
-0.65,6.83,23.51,0.3,0.06,-0.57,1721743810610,paving_stone
-4.69,-2.4,3.36,0.19,-0.32,-0.33,1721743810619,paving_stone
-3.15,0.63,-1.81,-0.19,0.36,-0.07,1721743810628,paving_stone
0.98,-2.55,8.92,-0.47,0.26,0.01,1721743810637,paving_stone
0.82,-7.93,14.78,-0.23,0.06,-0.18,1721743810646,paving_stone
1.21,-5.52,11.12,0.04,-0.02,-0.57,1721743810655,paving_stone
-1.11,-4.5,2.32,0.04,0.03,-0.68,1721743810664,paving_stone
-6.66,-7.41,5.32,-0.26,0.03,-0.32,1721743810673,paving_stone
-4.08,4.28,24.59,-0.3,0.5,-0.01,1721743810682,paving_stone
-0.76,8.31,23.43,0.06,0.02,0.16,1721743810691,paving_stone
1.06,-5.01,2.43,-0.05,-0.17,-0.12,1721743810700,paving_stone
2.2,-11.21,1.76,-0.33,0.16,-0.42,1721743810709,paving_stone
-1.8,1.49,12.32,-0.17,0.23,-0.47,1721743810719,paving_stone
-4.31,9.46,17.89,0.12,-0.0,-0.37,1721743810728,paving_stone
-8.03,-4.58,6.65,-0.07,-0.34,-0.01,1721743810738,paving_stone
-3.42,-0.18,11.57,0.01,0.3,0.24,1721743810747,paving_stone
-1.14,-2.38,6.28,-0.04,-0.22,0.51,1721743810756,paving_stone
4.94,1.18,22.29,-0.16,0.49,0.26,1721743810765,paving_stone
2.53,18.8,16.67,0.6,-0.29,-0.06,1721743810774,paving_stone
1.23,1.65,-10.83,0.64,-0.55,-0.44,1721743810783,paving_stone
-5.33,-3.44,-4.97,0.02,0.21,-0.31,1721743810792,paving_stone
-6.59,5.48,15.06,-0.26,-0.03,0.45,1721743810801,paving_stone
2.78,-0.42,27.35,-0.05,0.11,0.71,1721743810810,paving_stone
2.08,10.53,19.23,0.16,-0.07,0.23,1721743810819,paving_stone
2.14,6.82,6.39,0.06,-0.4,-0.38,1721743810828,paving_stone
-3.76,-7.62,12.33,-0.32,-0.11,-0.26,1721743810837,paving_stone
-3.34,0.57,26.34,-0.09,0.18,0.29,1721743810846,paving_stone
-2.31,12.93,5.1,0.56,-0.3,0.46,1721743810855,paving_stone
3.09,6.69,-11.78,0.3,-0.09,0.29,1721743810864,paving_stone
-0.9,-3.69,-2.87,-0.27,0.09,0.21,1721743810873,paving_stone
1.49,-12.92,21.0,-0.46,0.27,0.34,1721743810882,paving_stone
2.05,-7.4,30.19,-0.08,0.04,0.29,1721743810891,paving_stone
-2.51,-3.36,6.93,0.29,-0.53,0.03,1721743810900,paving_stone
0.17,0.8,-3.55,-0.01,-0.08,0.12,1721743810909,paving_stone
0.3,-2.24,2.55,-0.34,-0.04,0.49,1721743810918,paving_stone
3.23,-3.69,22.72,-0.27,0.34,0.44,1721743810927,paving_stone
3.09,-4.06,19.52,0.15,-0.27,0.14,1721743810936,paving_stone
4.86,-12.23,2.03,0.11,-0.12,-0.37,1721743810945,paving_stone
-3.99,-2.88,4.14,-0.11,-0.06,-0.26,1721743810954,paving_stone
-1.07,7.28,13.71,-0.07,0.07,0.22,1721743810963,paving_stone
-0.58,17.01,18.58,0.09,-0.2,0.62,1721743810972,paving_stone
