AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-0.1,8.2,17.37,-0.18,0.16,-0.31,1721396135672
-0.57,10.39,17.5,-0.19,0.01,-0.29,1721396135677
-0.13,-3.12,10.04,-0.39,0.02,-0.18,1721396135686
0.7,-6.89,4.73,-0.13,0.15,-0.16,1721396135696
0.62,-14.91,3.45,-0.2,0.17,-0.47,1721396135705
-4.96,3.4,10.86,0.34,-0.09,-0.59,1721396135715
-0.64,6.46,15.53,0.11,0.16,-0.17,1721396135724
-2.71,11.91,17.99,-0.03,-0.06,0.15,1721396135734
0.68,9.19,12.11,-0.16,0.17,-0.06,1721396135743
0.53,-4.85,16.93,-0.34,0.32,-0.48,1721396135753
-1.48,0.97,10.31,0.17,-0.1,-0.28,1721396135763
-3.19,-8.79,3.66,0.17,0.15,-0.17,1721396135773
-2.64,5.9,12.98,0.44,0.09,0.01,1721396135783
-1.31,-0.08,5.71,0.26,0.11,0.06,1721396135793
-0.31,2.13,14.42,0.12,0.11,-0.05,1721396135803
0.35,-0.32,6.78,0.24,0.01,-0.16,1721396135813
-1.53,-9.09,6.12,0.15,0.08,-0.36,1721396135823
-3.71,1.76,6.9,0.64,0.02,-0.25,1721396135833
-3.01,2.66,3.02,0.4,0.13,0.1,1721396135843
-0.67,18.9,13.86,0.27,0.13,0.16,1721396135853
2.53,8.8,11.45,-0.32,0.03,-0.26,1721396135863
-0.89,-13.66,20.78,-0.59,-0.13,-0.47,1721396135873
-4.28,-19.69,8.37,-0.18,-0.05,-0.19,1721396135883
-3.33,7.66,4.05,0.37,0.16,0.22,1721396135893
1.86,8.3,-5.66,0.25,0.02,0.23,1721396135903
0.44,5.02,11.41,-0.18,0.52,-0.29,1721396135913
2.77,-3.12,13.89,-0.26,-0.21,-0.44,1721396135923
-4.19,-8.05,16.54,-0.42,0.08,-0.4,1721396135933
-5.02,-3.75,10.72,-0.14,-0.19,-0.02,1721396135943
-3.45,-0.02,12.3,-0.05,0.0,0.25,1721396135953
0.64,0.69,7.07,0.33,-0.12,0.46,1721396135963
3.81,13.33,12.6,0.16,0.16,0.23,1721396135973
2.61,15.49,8.91,0.01,-0.13,-0.3,1721396135983
-1.57,-4.2,6.31,-0.53,0.01,-0.48,1721396135993
-7.11,-4.48,15.24,-0.29,-0.09,-0.11,1721396136003
-5.62,-8.66,-3.25,0.01,-0.08,0.44,1721396136013
2.83,7.06,6.65,0.22,0.26,0.74,1721396136023
9.74,-1.89,-3.72,-0.22,-0.21,0.54,1721396136033
5.97,-1.72,32.04,-0.86,0.54,-0.74,1721396136043
-1.47,8.03,37.12,-0.19,-0.55,-1.17,1721396136053
-11.97,2.46,5.78,-0.31,-0.24,-0.28,1721396136063
-9.3,6.29,12.69,-0.42,0.23,0.67,1721396136073
0.73,4.46,16.4,-0.09,0.12,0.73,1721396136083
5.48,-5.27,7.14,-0.1,-0.05,0.14,1721396136093
4.0,-15.85,5.88,-0.13,-0.01,-0.32,1721396136103
-4.28,-7.08,8.03,0.16,-0.36,-0.23,1721396136113
-1.93,0.87,9.29,0.44,0.11,0.14,1721396136123
1.37,14.54,11.18,0.68,-0.09,0.3,1721396136133
3.18,6.4,-2.69,0.45,-0.06,0.04,1721396136143
3.55,-0.72,8.68,-0.29,0.2,-0.52,1721396136153
-3.24,-13.27,16.44,-0.34,-0.09,-0.55,1721396136163
-8.58,-12.62,27.78,-0.17,-0.1,-0.2,1721396136173
-4.49,-0.07,5.11,0.65,-0.27,0.75,1721396136183
5.04,7.24,3.82,0.16,0.35,0.89,1721396136193
9.65,10.18,4.42,0.27,0.1,0.39,1721396136203
9.9,-6.88,9.34,-0.64,0.24,-0.69,1721396136213
-5.17,4.39,16.43,0.04,-0.47,-0.81,1721396136223
-6.3,-19.65,0.43,-0.24,0.41,-0.41,1721396136233
-13.22,8.88,20.18,0.36,-0.33,0.47,1721396136243
4.1,9.4,5.67,0.32,0.45,1.03,1721396136253
6.97,-2.99,16.88,-0.22,-0.22,0.36,1721396136263
7.11,14.05,24.83,0.04,-0.07,-0.61,1721396136273
0.46,9.13,11.28,-0.05,0.1,-0.75,1721396136283
-3.77,-8.29,4.84,0.2,-0.27,-0.26,1721396136293
-3.65,-6.91,2.28,0.21,0.37,-0.17,1721396136303
-0.36,-3.69,-0.15,0.45,-0.01,0.09,1721396136313
2.47,4.7,10.15,0.12,0.4,-0.12,1721396136323
1.62,-0.31,6.2,0.34,-0.05,-0.31,1721396136333
-2.23,5.1,15.05,0.1,0.06,-0.42,1721396136343
-0.08,-0.06,15.54,0.23,-0.09,-0.22,1721396136353
-0.35,4.35,7.69,0.3,0.08,0.22,1721396136363
5.89,5.63,7.8,0.15,0.4,0.01,1721396136373
4.27,-0.92,8.72,0.07,-0.04,-0.51,1721396136383
-2.97,6.33,14.03,0.01,0.2,-0.68,1721396136393
-4.81,0.3,5.0,0.13,0.17,-0.14,1721396136403
-2.41,0.8,6.98,-0.05,0.33,0.1,1721396136413
0.97,-0.95,4.81,-0.06,0.12,-0.13,1721396136423
2.09,-1.41,14.39,-0.18,0.2,-0.28,1721396136433
0.33,-2.07,5.03,0.12,-0.06,-0.19,1721396136443
-0.59,-4.2,9.84,-0.28,0.31,-0.26,1721396136453
-1.27,-1.47,21.03,-0.12,0.02,-0.14,1721396136463
-3.67,-0.93,22.31,-0.26,0.06,-0.16,1721396136473
-2.82,14.62,13.37,0.29,-0.04,0.04,1721396136483
0.84,1.5,2.47,-0.14,0.22,0.04,1721396136493
0.61,7.35,12.52,0.07,0.07,-0.19,1721396136503
-0.18,-10.25,-0.15,-0.09,-0.06,-0.27,1721396136513
-5.24,-9.39,9.21,-0.01,0.06,-0.32,1721396136523
-3.37,-4.02,1.93,0.2,0.04,0.02,1721396136533
-2.74,-0.09,9.3,-0.11,0.06,0.14,1721396136543
1.32,10.79,14.01,0.16,0.22,0.12,1721396136553
2.18,-6.78,7.71,-0.42,-0.14,0.08,1721396136563
-1.13,-0.85,12.41,-0.1,0.02,-0.04,1721396136573
1.38,-9.46,10.29,-0.5,0.37,-0.19,1721396136583
-3.06,1.33,16.95,-0.18,-0.22,-0.04,1721396136593
-2.26,-11.79,8.03,-0.38,0.23,-0.01,1721396136603
-3.97,2.11,19.74,-0.03,-0.16,0.1,1721396136613
-0.4,9.47,5.79,-0.0,0.18,0.31,1721396136623
1.41,8.09,9.18,-0.08,-0.19,0.32,1721396136633
2.36,1.96,1.96,0.04,-0.17,-0.03,1721396136643
2.04,-1.65,9.04,-0.21,0.03,-0.29,1721396136653
-1.91,-2.11,8.48,-0.05,-0.26,-0.1,1721396136663
-3.66,3.22,15.71,-0.1,0.11,0.03,1721396136673
-1.45,5.98,14.7,0.08,-0.08,0.16,1721396136683
0.39,12.97,18.28,0.06,-0.08,0.16,1721396136693
0.47,0.15,4.89,-0.02,-0.31,0.18,1721396136703
1.05,-0.15,13.86,-0.22,-0.01,0.01,1721396136713
-0.22,-1.26,5.34,0.2,-0.33,0.04,1721396136723
-1.34,-2.99,12.82,-0.11,0.07,-0.11,1721396136733
-1.83,4.07,10.11,0.54,-0.36,0.08,1721396136743
-1.15,1.57,8.54,-0.02,0.0,0.26,1721396136753
-0.53,7.43,15.37,0.2,-0.23,0.24,1721396136763
0.87,-6.73,8.43,-0.09,-0.1,0.06,1721396136773
0.13,5.12,11.65,0.47,-0.28,0.15,1721396136783
2.28,5.78,-0.11,0.27,-0.02,0.07,1721396136793
1.06,19.22,11.48,0.3,-0.21,-0.02,1721396136803
2.16,-7.47,5.75,-0.23,-0.12,-0.01,1721396136813
-2.39,-7.49,13.91,-0.1,-0.3,-0.2,1721396136823
-1.14,-12.81,3.34,0.01,-0.2,0.2,1721396136833
0.65,-2.91,12.59,0.2,-0.0,0.3,1721396136843
3.7,13.06,9.15,0.54,-0.2,0.11,1721396136853
0.7,5.75,10.72,-0.21,0.06,-0.33,1721396136863
-0.85,-6.55,15.71,-0.33,-0.32,-0.19,1721396136873
-3.11,-17.11,16.83,-0.53,0.18,-0.16,1721396136883
-3.67,-8.89,13.52,0.19,-0.25,0.1,1721396136893
0.2,1.63,3.32,0.32,0.03,0.24,1721396136903
3.41,2.46,4.25,0.49,-0.17,0.32,1721396136913
6.45,6.25,12.12,0.03,0.29,-0.24,1721396136923
4.28,18.89,20.51,-0.14,-0.34,-0.52,1721396136933
0.41,3.22,11.32,-0.55,-0.01,-0.4,1721396136943
-0.24,-1.19,9.93,-0.11,0.03,-0.25,1721396136953
-0.23,-26.55,-13.14,0.01,-0.04,-0.11,1721396136963
0.07,-7.07,13.71,-0.22,0.73,-0.7,1721396136973
-5.29,-16.93,14.12,0.07,-0.49,-0.51,1721396136983
-8.59,8.27,24.31,0.18,0.28,-0.38,1721396136993
-2.26,21.17,21.9,0.2,1.14,0.21,1721396137003
8.36,13.32,11.03,-0.16,-0.46,0.53,1721396137013
6.65,8.96,0.69,0.04,0.12,-0.16,1721396137023
10.35,-8.78,10.1,-0.57,0.54,-1.07,1721396137033
-6.06,-11.54,20.83,-0.18,-0.42,-1.2,1721396137043
-9.57,-14.72,5.32,0.05,0.32,-0.74,1721396137053
-11.56,4.45,8.15,0.36,-0.04,0.18,1721396137063
1.21,2.88,5.25,0.18,0.52,0.44,1721396137073
7.1,19.94,13.45,0.22,0.26,0.05,1721396137083
7.82,8.69,4.37,-0.12,-0.01,-0.43,1721396137093
2.49,-1.02,8.79,-0.54,0.35,-0.59,1721396137103
0.66,-21.34,21.8,-0.92,0.44,-0.77,1721396137113
-7.43,-6.46,31.29,-0.23,-0.07,-0.81,1721396137123
-5.97,2.75,8.09,0.31,0.3,-0.15,1721396137133
-0.66,12.86,6.14,0.46,0.31,0.36,1721396137143
3.78,6.07,3.29,0.25,0.38,-0.09,1721396137153
3.41,13.49,10.53,0.28,0.21,-0.53,1721396137163
-1.83,-2.91,0.68,0.07,0.11,-0.76,1721396137173
-5.66,1.54,10.73,0.21,0.19,-0.47,1721396137183
-3.73,-2.08,0.55,0.23,0.15,0.0,1721396137193
-0.85,4.51,15.39,-0.13,0.37,0.05,1721396137203
1.68,-0.78,21.11,-0.12,0.23,-0.1,1721396137213
1.09,3.37,18.8,-0.12,0.3,-0.31,1721396137223
-2.64,-3.45,1.75,0.06,-0.03,-0.32,1721396137233
-4.03,-0.13,9.25,0.15,0.37,-0.16,1721396137243
-0.22,4.69,1.73,0.32,0.06,0.16,1721396137253
0.26,1.31,7.41,-0.06,0.25,0.03,1721396137263
0.83,-4.37,18.36,-0.32,0.21,-0.4,1721396137273
-3.64,-11.15,17.05,-0.36,0.08,-0.35,1721396137283
-3.88,-0.5,14.1,-0.01,0.19,0.08,1721396137293
-0.47,-3.45,2.94,0.11,0.17,0.22,1721396137303
0.47,6.17,10.15,0.34,0.12,0.0,1721396137313
1.0,-3.11,1.46,0.26,0.14,-0.18,1721396137323
-2.84,8.77,9.0,0.2,0.07,-0.17,1721396137333
-1.87,1.79,-1.88,0.15,0.2,-0.03,1721396137343
-1.02,2.34,14.45,-0.29,0.31,-0.09,1721396137353
-2.43,1.64,7.96,0.05,-0.06,-0.16,1721396137363
-2.45,-6.11,9.96,-0.43,0.28,-0.09,1721396137373
-2.9,-4.89,14.03,-0.08,-0.12,0.18,1721396137383
1.11,2.55,13.9,-0.29,0.35,0.14,1721396137393
0.39,4.51,10.06,0.09,-0.07,-0.05,1721396137403
-0.15,0.12,10.01,-0.29,0.2,-0.15,1721396137413
-3.89,0.56,8.0,0.05,-0.21,-0.08,1721396137423
-1.95,2.8,19.97,-0.32,0.18,0.13,1721396137433
-0.09,4.51,13.96,-0.03,-0.15,0.27,1721396137443
3.58,-1.65,16.67,-0.48,0.25,-0.02,1721396137453
-0.33,2.49,9.32,0.13,-0.3,-0.12,1721396137463
-2.27,-0.4,10.44,-0.15,0.22,-0.23,1721396137473
-1.71,8.81,11.84,0.39,-0.01,0.01,1721396137483
-1.52,-2.43,1.89,0.15,0.12,0.12,1721396137493
-1.95,7.95,13.71,0.51,-0.04,0.21,1721396137503
-0.68,-2.44,-2.21,0.34,-0.11,0.38,1721396137513
0.48,-4.53,14.15,-0.0,0.18,0.07,1721396137523
0.84,3.11,14.43,0.22,-0.21,-0.03,1721396137533
-2.67,3.13,12.0,-0.17,-0.13,0.03,1721396137543
-3.04,-4.3,11.13,-0.11,-0.1,0.25,1721396137553
0.33,0.22,12.1,-0.09,0.09,0.32,1721396137563
0.93,-3.19,7.33,-0.08,-0.14,0.21,1721396137573
-0.07,-4.59,9.91,-0.03,-0.03,0.17,1721396137583
-0.71,5.32,5.89,0.3,-0.13,0.25,1721396137593
0.57,-2.55,5.82,-0.06,-0.05,0.15,1721396137603
-0.69,1.29,15.6,0.03,-0.18,0.28,1721396137613
1.2,0.34,15.16,-0.21,-0.03,0.15,1721396137623
-0.4,2.8,9.0,0.24,-0.2,0.27,1721396137633
2.44,0.46,8.41,-0.1,0.12,0.29,1721396137643
2.09,6.04,11.88,0.22,-0.23,0.24,1721396137653
2.48,-10.33,0.24,-0.05,0.01,0.13,1721396137663
-1.38,4.65,10.96,0.4,-0.21,-0.16,1721396137678
-3.16,0.77,5.55,0.32,-0.31,0.04,1721396137682
-0.79,-3.11,10.86,-0.04,0.19,0.26,1721396137692
2.49,13.78,9.77,0.42,-0.27,0.42,1721396137702
5.23,0.76,6.32,-0.28,0.18,0.01,1721396137712
3.1,-0.77,24.02,-0.38,-0.07,-0.35,1721396137722
-1.81,-10.44,11.86,-0.27,-0.09,-0.44,1721396137732
-7.58,-0.59,9.22,0.08,-0.04,-0.13,1721396137742
-4.33,3.23,9.33,0.21,0.05,0.37,1721396137752
1.2,7.44,13.19,0.34,0.0,0.56,1721396137762
5.24,0.31,3.97,0.27,-0.1,0.32,1721396137772
7.57,4.17,10.48,0.2,0.07,-0.28,1721396137782
3.46,-3.55,7.33,0.02,-0.17,-0.57,1721396137792
-4.1,7.51,15.28,0.2,-0.07,-0.4,1721396137802
-3.3,-3.3,6.1,0.19,0.06,0.02,1721396137812
-2.41,-2.21,13.31,-0.08,-0.04,0.25,1721396137822
1.97,2.18,11.87,0.05,0.12,0.11,1721396137832
4.3,-1.36,10.12,-0.13,0.02,-0.14,1721396137842
1.09,2.88,3.1,0.1,-0.02,-0.21,1721396137852
0.22,-1.14,7.68,-0.11,0.33,-0.34,1721396137862
-2.06,2.89,5.92,0.2,-0.14,-0.25,1721396137872
-0.17,-3.62,9.05,-0.28,0.31,-0.21,1721396137882
-1.29,1.8,17.03,-0.16,-0.19,-0.13,1721396137892
-2.29,6.21,14.41,-0.18,0.12,-0.2,1721396137902
-0.18,9.47,8.87,0.12,0.06,-0.01,1721396137912
2.7,-5.31,1.48,-0.3,0.18,0.05,1721396137922
2.07,5.45,17.08,-0.04,0.11,-0.4,1721396137932
0.86,-11.23,0.39,-0.19,-0.08,-0.53,1721396137942
-5.06,1.52,15.53,-0.05,0.19,-0.45,1721396137952
-1.1,-3.92,4.19,0.07,0.14,-0.0,1721396137962
-2.42,2.07,14.24,-0.22,0.11,0.08,1721396137972
0.11,3.92,12.68,-0.05,0.09,-0.14,1721396137982
1.4,1.39,14.93,-0.27,0.17,-0.24,1721396137992
-0.55,-5.75,10.28,-0.14,-0.03,-0.27,1721396138002
-0.74,0.24,14.85,-0.17,0.07,-0.32,1721396138012
-1.22,5.45,9.96,0.14,-0.01,-0.1,1721396138022
-0.13,-4.99,9.5,-0.16,0.22,-0.13,1721396138032
-3.9,-4.59,6.9,0.13,-0.09,-0.27,1721396138042
-3.88,-11.09,9.87,-0.07,0.14,-0.26,1721396138052
-4.04,2.7,9.25,0.42,-0.23,-0.03,1721396138062
-0.14,-0.76,11.32,0.17,0.08,0.04,1721396138072
0.91,11.26,11.64,0.33,-0.07,-0.01,1721396138082
1.75,-0.31,11.31,-0.21,0.08,-0.15,1721396138092
-1.89,4.98,13.15,0.0,-0.1,-0.27,1721396138102
-2.32,-14.27,8.49,-0.22,0.12,-0.12,1721396138112
-4.95,2.69,13.43,0.36,-0.14,0.04,1721396138122
0.03,-0.47,1.8,0.4,0.27,0.26,1721396138132
1.11,9.45,11.85,0.45,-0.07,0.19,1721396138142
2.34,0.63,6.39,0.12,-0.07,-0.13,1721396138152
-0.22,2.96,14.61,0.1,-0.03,-0.38,1721396138162
-2.2,-1.44,9.52,0.16,-0.17,-0.09,1721396138172
-2.56,6.2,11.98,0.23,0.04,0.09,1721396138182
-1.46,-0.86,7.53,0.09,-0.09,0.14,1721396138192
-0.32,2.46,16.62,-0.11,-0.01,-0.06,1721396138202
-1.15,-2.72,8.45,-0.01,-0.24,-0.09,1721396138212
-2.1,-0.35,8.71,-0.05,0.01,-0.04,1721396138222
-1.78,6.8,4.62,0.33,-0.15,0.07,1721396138232
-1.03,-1.61,-0.62,0.08,-0.01,0.04,1721396138242
0.6,3.56,12.49,0.0,-0.01,-0.08,1721396138252
-0.92,-7.59,2.43,-0.25,-0.26,-0.07,1721396138262
-1.07,-5.82,17.8,-0.37,0.18,-0.08,1721396138272
-0.97,-6.24,12.87,-0.14,-0.25,0.15,1721396138282
-0.39,6.94,14.46,-0.01,-0.03,0.22,1721396138292
3.2,3.17,4.07,0.07,-0.02,0.2,1721396138302
3.19,3.31,9.58,-0.16,0.04,-0.22,1721396138312
-0.59,-1.91,9.46,-0.22,-0.19,-0.33,1721396138322
-3.5,-7.58,11.3,-0.35,-0.0,-0.05,1721396138332
-2.69,-0.56,5.99,0.01,-0.09,0.26,1721396138342
