AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-0.62,5.24,18.51,-0.03,0.51,-0.02,1721744031588
4.45,3.58,8.51,0.34,-0.2,-0.29,1721744031597
-0.96,-1.39,-4.23,0.03,0.17,-0.65,1721744031606
-1.96,-0.92,5.48,-0.12,0.24,-0.63,1721744031615
-6.96,-5.2,2.63,-0.14,-0.09,-0.31,1721744031624
-4.48,-9.61,16.9,-0.4,0.53,-0.07,1721744031633
-3.31,0.45,27.14,0.13,0.07,0.25,1721744031642
1.44,11.97,6.9,0.56,0.0,0.09,1721744031651
3.33,-1.38,2.52,-0.31,0.2,-0.22,1721744031660
1.45,-6.05,26.7,-0.33,0.43,-0.47,1721744031669
-0.92,5.54,21.44,0.52,-0.16,-0.42,1721744031678
-1.02,2.94,-3.43,0.32,0.07,-0.31,1721744031687
-2.46,7.45,5.5,0.09,0.46,-0.09,1721744031696
-2.17,-3.19,14.61,0.12,0.08,-0.03,1721744031705
-1.75,0.26,13.66,0.19,0.21,-0.36,1721744031714
-1.61,4.15,9.16,0.35,-0.05,-0.23,1721744031723
-3.48,8.91,6.74,0.27,0.19,-0.01,1721744031732
-1.2,9.51,14.59,0.38,0.15,0.17,1721744031741
-0.97,2.67,4.74,0.23,0.07,0.2,1721744031750
3.32,2.58,11.54,0.01,0.5,-0.17,1721744031759
-3.34,-3.47,13.63,0.14,-0.29,-0.29,1721744031768
-4.53,4.22,4.55,0.21,0.15,-0.05,1721744031777
-1.53,0.88,5.67,0.04,0.09,0.12,1721744031786
-2.15,3.13,8.3,0.08,-0.17,0.33,1721744031796
5.15,2.19,6.64,0.02,0.36,0.09,1721744031805
1.61,-6.14,3.42,-0.16,-0.1,-0.21,1721744031814
-1.48,-1.64,4.69,-0.21,0.14,-0.31,1721744031823
-3.49,-6.08,10.96,-0.33,0.25,-0.14,1721744031832
-6.57,-0.49,19.85,0.04,-0.02,0.35,1721744031841
0.51,-3.68,5.6,0.24,0.05,0.63,1721744031850
