AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.56,-2.15,8.13,-0.27,0.02,0.09,1721206899645
-2.47,-0.65,10.77,-0.2,-0.06,0.12,1721206899649
0.25,-1.69,8.13,-0.14,-0.03,0.18,1721206899658
0.16,-1.14,12.42,-0.22,-0.13,0.03,1721206899668
-0.5,3.01,15.37,-0.03,-0.16,-0.0,1721206899677
1.11,-1.83,0.99,0.14,-0.21,0.17,1721206899687
3.18,-3.26,3.33,-0.28,0.14,0.11,1721206899696
0.59,2.83,21.08,-0.24,-0.08,-0.07,1721206899706
-0.5,2.62,17.69,0.0,-0.18,-0.1,1721206899716
1.21,1.13,6.22,-0.1,0.01,0.02,1721206899726
1.26,2.06,10.68,-0.16,-0.03,-0.01,1721206899736
1.4,-1.48,10.19,-0.01,-0.07,-0.09,1721206899746
2.03,-3.64,6.74,0.02,-0.02,-0.18,1721206899756
1.25,1.54,7.42,0.12,0.01,-0.2,1721206899766
-0.76,4.98,12.61,0.09,0.0,-0.23,1721206899776
0.8,-2.14,14.37,-0.02,0.05,-0.12,1721206899786
0.88,0.87,11.18,0.11,0.02,-0.17,1721206899796
-0.17,-0.91,6.05,0.05,0.03,-0.3,1721206899806
-1.61,-1.0,10.84,0.06,0.03,-0.23,1721206899816
-0.66,0.14,11.46,0.16,0.08,-0.05,1721206899826
0.8,-0.62,10.94,0.14,0.09,-0.03,1721206899836
1.83,1.11,11.46,0.1,0.12,-0.19,1721206899846
-0.14,4.88,11.18,0.14,0.02,-0.27,1721206899856
-0.77,-0.94,7.25,0.03,0.12,-0.24,1721206899866
-1.21,-5.49,11.41,-0.03,0.11,-0.12,1721206899876
-0.79,-1.14,14.94,0.15,0.1,0.01,1721206899886
1.42,5.42,8.07,0.29,0.15,-0.02,1721206899896
1.81,1.08,7.56,0.09,0.11,-0.16,1721206899906
1.61,-4.17,13.33,0.11,0.1,-0.18,1721206899916
0.29,0.59,11.06,0.35,0.12,-0.19,1721206899926
-0.55,3.99,5.74,0.23,0.13,-0.23,1721206899936
-2.0,0.1,12.18,-0.03,0.12,-0.14,1721206899946
-1.96,0.55,15.07,0.14,0.16,-0.09,1721206899956
1.05,-3.53,6.55,0.13,0.14,0.15,1721206899966
2.77,7.04,9.57,0.19,0.25,-0.01,1721206899976
2.32,4.03,6.1,0.07,0.1,-0.36,1721206899986
-1.26,-1.53,11.03,-0.11,0.11,-0.35,1721206899996
-2.19,0.01,12.01,0.03,0.19,-0.2,1721206900006
-0.61,1.6,4.09,0.02,0.09,-0.0,1721206900016
0.91,-1.28,8.03,-0.23,0.28,-0.06,1721206900026
0.34,-1.38,18.24,-0.18,0.17,-0.37,1721206900036
-1.7,2.04,8.79,0.19,-0.02,-0.29,1721206900046
-1.25,1.28,5.87,-0.2,0.27,-0.19,1721206900056
-0.63,0.38,14.49,-0.15,0.09,-0.0,1721206900066
0.3,-0.73,8.39,-0.08,0.14,-0.16,1721206900076
-0.29,0.85,11.35,-0.13,0.16,-0.29,1721206900086
-1.8,3.82,8.29,0.13,0.06,-0.28,1721206900096
