AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
1.12,-2.86,6.65,0.16,-0.38,0.31,1721743370128,paving_stone
3.76,-9.44,5.89,-0.03,0.25,-0.05,1721743370137,paving_stone
2.42,5.4,11.54,0.1,-0.07,-0.27,1721743370146,paving_stone
-1.28,1.1,13.61,-0.15,0.05,-0.33,1721743370155,paving_stone
-2.75,-2.03,15.03,0.16,-0.09,-0.33,1721743370164,paving_stone
-2.0,1.07,0.94,0.24,-0.1,-0.02,1721743370173,paving_stone
0.08,1.92,5.11,-0.1,0.21,0.21,1721743370182,paving_stone
1.2,1.19,11.6,-0.02,-0.01,0.14,1721743370191,paving_stone
4.26,-2.14,7.27,0.15,0.0,-0.16,1721743370200,paving_stone
2.03,-1.83,4.92,0.03,-0.03,-0.28,1721743370209,paving_stone
-0.81,0.98,11.1,-0.03,0.07,-0.31,1721743370218,paving_stone
-0.7,0.19,17.73,-0.03,0.06,-0.2,1721743370227,paving_stone
-2.54,1.12,15.61,0.02,-0.11,-0.03,1721743370236,paving_stone
0.64,-3.52,17.67,-0.15,0.24,-0.12,1721743370245,paving_stone
-1.32,-0.53,17.33,0.16,-0.15,-0.07,1721743370254,paving_stone
3.02,7.52,2.5,0.38,0.14,-0.07,1721743370263,paving_stone
2.71,2.74,3.46,-0.15,0.24,-0.28,1721743370272,paving_stone
-1.03,-4.38,20.85,0.03,0.18,-0.52,1721743370281,paving_stone
-2.8,7.48,12.6,0.57,-0.14,-0.36,1721743370290,paving_stone
-1.92,10.8,-1.73,0.23,0.1,0.07,1721743370299,paving_stone
1.64,-11.09,8.71,-0.3,0.25,0.09,1721743370308,paving_stone
1.02,-6.7,21.17,0.12,0.13,-0.36,1721743370317,paving_stone
-0.72,10.98,6.4,0.49,-0.17,-0.5,1721743370326,paving_stone
-1.79,4.65,1.4,-0.03,0.25,-0.28,1721743370335,paving_stone
-4.72,-0.4,18.16,-0.01,0.28,-0.16,1721743370344,paving_stone
-2.74,-0.49,9.33,0.38,-0.14,-0.04,1721743370353,paving_stone
1.12,-5.87,-0.54,-0.01,0.26,-0.0,1721743370362,paving_stone
0.85,-0.14,9.36,-0.11,0.19,-0.05,1721743370371,paving_stone
2.21,3.68,16.96,0.04,0.26,-0.34,1721743370380,paving_stone
-0.25,5.15,12.59,0.2,-0.09,-0.34,1721743370389,paving_stone
-1.01,3.08,7.98,-0.02,0.25,-0.31,1721743370398,paving_stone
-2.59,1.13,12.34,-0.06,0.13,-0.23,1721743370407,paving_stone
0.17,-4.42,6.05,-0.11,0.11,0.09,1721743370416,paving_stone
4.94,-9.14,9.41,-0.51,0.52,-0.06,1721743370425,paving_stone
0.53,4.04,24.34,-0.04,0.26,-0.65,1721743370434,paving_stone
-1.5,5.59,6.69,0.58,-0.3,-0.54,1721743370443,paving_stone
-2.57,-1.99,-6.21,-0.22,0.39,-0.27,1721743370452,paving_stone
-5.17,-1.57,28.88,-0.43,0.46,-0.16,1721743370461,paving_stone
-1.25,5.43,28.51,0.41,-0.12,0.17,1721743370470,paving_stone
4.7,5.7,-9.29,0.1,0.01,0.09,1721743370479,paving_stone
6.07,0.39,2.44,-0.67,0.66,-0.56,1721743370488,paving_stone
-1.43,-1.85,19.48,-0.19,-0.03,-0.89,1721743370497,paving_stone
-5.32,-4.26,9.75,0.05,0.08,-0.79,1721743370506,paving_stone
-9.25,0.96,8.67,-0.17,0.26,-0.21,1721743370515,paving_stone
-7.09,4.0,8.52,-0.08,0.16,0.36,1721743370524,paving_stone
0.69,1.39,4.84,-0.28,0.38,0.44,1721743370533,paving_stone
4.92,-1.58,11.13,-0.38,0.35,0.08,1721743370542,paving_stone
5.49,-6.97,13.95,-0.37,0.09,-0.4,1721743370551,paving_stone
1.26,-5.69,20.23,-0.33,0.24,-0.72,1721743370560,paving_stone
-4.07,1.77,22.72,-0.03,0.04,-0.52,1721743370569,paving_stone
-5.1,6.95,7.56,0.2,0.07,-0.13,1721743370578,paving_stone
-1.66,6.0,0.94,-0.03,0.3,0.21,1721743370587,paving_stone
0.61,2.85,1.96,-0.04,0.25,0.07,1721743370596,paving_stone
2.63,-3.09,6.4,-0.19,0.29,-0.25,1721743370605,paving_stone
-1.4,-5.82,14.15,-0.29,0.21,-0.43,1721743370614,paving_stone
-3.04,0.48,18.05,-0.14,0.29,-0.39,1721743370623,paving_stone
-3.84,0.43,17.29,-0.24,0.1,-0.04,1721743370632,paving_stone
-3.81,3.02,15.86,-0.07,0.21,0.19,1721743370641,paving_stone
0.96,5.59,9.56,0.21,0.15,0.2,1721743370650,paving_stone
2.05,-2.8,2.78,0.12,0.13,0.05,1721743370659,paving_stone
1.21,1.37,11.95,0.03,0.43,-0.17,1721743370668,paving_stone
0.45,4.19,14.09,0.13,0.13,-0.2,1721743370677,paving_stone
-3.95,3.36,10.83,0.12,0.13,-0.18,1721743370686,paving_stone
-3.32,-3.53,10.58,-0.02,0.11,0.07,1721743370695,paving_stone
-2.46,-2.36,14.83,0.07,0.26,0.32,1721743370704,paving_stone
-0.09,0.6,7.18,0.25,0.12,0.35,1721743370713,paving_stone
3.78,-1.27,6.34,0.07,0.21,0.12,1721743370722,paving_stone
-1.28,4.6,6.47,0.28,0.03,-0.11,1721743370731,paving_stone
-1.04,0.69,3.93,0.22,0.09,-0.09,1721743370740,paving_stone
-4.16,-3.7,10.36,-0.11,0.17,0.08,1721743370749,paving_stone
-1.98,0.77,22.54,0.12,0.33,0.23,1721743370758,paving_stone
0.74,1.86,12.41,0.19,-0.01,0.25,1721743370767,paving_stone
-0.02,1.39,7.6,0.05,0.12,0.06,1721743370776,paving_stone
0.17,3.36,12.13,0.13,0.11,-0.04,1721743370785,paving_stone
-2.4,-1.16,5.89,0.18,-0.21,0.09,1721743370794,paving_stone
-2.31,1.71,8.07,0.15,0.24,0.04,1721743370803,paving_stone
-0.79,-1.98,9.75,0.06,-0.07,0.2,1721743370812,paving_stone
-1.87,2.32,7.25,0.11,0.01,0.21,1721743370821,paving_stone
2.23,0.7,8.05,0.0,0.17,0.06,1721743370831,paving_stone
-0.74,0.24,12.62,-0.03,-0.08,0.03,1721743370840,paving_stone
-0.88,0.75,13.48,0.14,0.07,0.0,1721743370849,paving_stone
-1.18,0.5,7.84,0.22,-0.12,0.12,1721743370858,paving_stone
-0.08,2.92,11.11,0.1,0.23,0.24,1721743370867,paving_stone
0.92,11.45,15.49,0.29,0.03,0.35,1721743370877,paving_stone
3.3,2.45,3.29,0.17,-0.12,0.26,1721743370886,paving_stone
4.59,-6.82,8.29,-0.05,0.16,-0.06,1721743370895,paving_stone
-0.98,0.74,13.77,0.12,-0.11,-0.15,1721743370904,paving_stone
-1.03,2.72,4.38,0.17,-0.07,-0.02,1721743370913,paving_stone
-2.75,-3.36,6.28,-0.14,0.05,0.15,1721743370922,paving_stone
-3.37,2.57,10.81,0.14,-0.03,0.42,1721743370931,paving_stone
2.81,0.95,5.65,0.12,0.09,0.4,1721743370940,paving_stone
1.42,1.01,11.12,-0.14,0.03,0.07,1721743370949,paving_stone
1.36,3.19,23.97,-0.01,0.05,-0.15,1721743370958,paving_stone
-2.16,1.84,14.18,0.13,-0.29,-0.08,1721743370967,paving_stone
-2.6,3.63,6.66,0.05,0.06,0.07,1721743370976,paving_stone
-1.76,-3.26,7.29,-0.14,-0.06,0.22,1721743370985,paving_stone
-1.52,-0.79,11.37,-0.05,0.04,0.3,1721743370994,paving_stone
2.09,2.34,7.5,0.05,-0.09,0.15,1721743371003,paving_stone
0.16,3.72,3.44,-0.11,-0.13,0.07,1721743371012,paving_stone
0.29,-0.38,7.49,-0.21,0.03,-0.04,1721743371021,paving_stone
-1.42,-7.4,10.96,-0.31,-0.17,-0.04,1721743371030,paving_stone
-3.07,0.37,15.69,-0.12,0.02,0.1,1721743371039,paving_stone
0.31,-0.77,11.84,-0.07,-0.08,0.15,1721743371048,paving_stone
-1.63,-1.43,12.9,-0.08,-0.17,0.19,1721743371058,paving_stone
0.51,3.4,9.9,0.04,-0.02,0.13,1721743371067,paving_stone
1.2,1.96,4.9,-0.06,-0.08,-0.02,1721743371076,paving_stone
-1.33,-1.66,10.8,-0.25,-0.07,0.02,1721743371085,paving_stone
-1.26,2.74,13.58,0.02,-0.04,0.08,1721743371094,paving_stone
0.91,-3.16,3.21,-0.09,-0.21,0.11,1721743371103,paving_stone
-0.65,-2.45,10.21,-0.32,0.11,0.09,1721743371112,paving_stone
1.02,0.14,19.14,-0.14,-0.11,0.19,1721743371121,paving_stone
1.38,-0.34,9.74,-0.06,-0.22,0.18,1721743371130,paving_stone
2.81,0.71,10.85,-0.1,0.02,0.01,1721743371139,paving_stone
1.29,4.14,14.73,0.0,-0.05,-0.18,1721743371148,paving_stone
-1.25,3.27,10.96,0.11,-0.18,-0.11,1721743371157,paving_stone
-1.63,-4.34,8.8,-0.11,0.01,0.03,1721743371166,paving_stone
-3.34,-0.4,15.01,-0.01,-0.1,0.16,1721743371175,paving_stone
1.19,-0.66,9.44,0.11,-0.05,0.11,1721743371185,paving_stone
1.08,-2.34,4.34,-0.04,-0.11,0.1,1721743371194,paving_stone
2.08,5.53,14.45,0.04,0.23,-0.03,1721743371203,paving_stone
0.75,5.16,12.22,0.22,-0.31,0.0,1721743371212,paving_stone
0.04,0.12,6.38,0.08,0.01,-0.04,1721743371221,paving_stone
1.34,1.36,13.48,0.09,0.07,-0.1,1721743371230,paving_stone
-2.14,2.52,11.2,0.12,-0.24,-0.05,1721743371239,paving_stone
0.13,2.82,11.71,0.08,0.15,0.01,1721743371248,paving_stone
0.12,-1.29,9.42,-0.0,-0.15,0.08,1721743371257,paving_stone
-0.4,-3.04,7.77,-0.04,0.07,0.04,1721743371266,paving_stone
1.35,3.07,13.41,0.03,0.08,-0.05,1721743371275,paving_stone
-0.44,3.66,12.51,0.06,-0.16,-0.02,1721743371284,paving_stone
0.83,6.02,11.28,0.14,0.08,0.01,1721743371293,paving_stone
2.76,-6.97,7.27,-0.08,-0.15,0.02,1721743371302,paving_stone
-0.49,-3.95,8.78,-0.04,0.1,-0.2,1721743371311,paving_stone
0.58,-2.91,9.68,0.01,-0.03,-0.29,1721743371320,paving_stone
-4.0,2.89,11.98,0.01,0.02,-0.14,1721743371329,paving_stone
-2.3,5.08,6.81,0.31,-0.13,0.16,1721743371343,paving_stone
0.11,-0.04,2.62,0.15,-0.21,0.17,1721743371347,paving_stone
1.97,-0.79,1.68,-0.04,0.27,-0.02,1721743371356,paving_stone
3.8,-3.53,10.43,-0.29,0.07,-0.2,1721743371365,paving_stone
-1.26,0.55,16.25,-0.09,0.04,-0.39,1721743371374,paving_stone
-0.74,0.17,10.34,0.15,-0.09,-0.37,1721743371383,paving_stone
-3.09,1.54,5.37,-0.02,0.06,-0.15,1721743371392,paving_stone
-1.0,2.63,13.14,-0.11,0.22,-0.02,1721743371401,paving_stone
0.76,-2.07,17.81,-0.16,0.04,-0.05,1721743371410,paving_stone
1.13,3.79,21.47,0.09,0.2,-0.31,1721743371419,paving_stone
0.32,4.76,6.77,0.21,-0.23,-0.28,1721743371428,paving_stone
0.97,-3.55,1.13,-0.18,0.31,-0.29,1721743371437,paving_stone
-2.6,-2.94,18.05,-0.22,0.25,-0.37,1721743371446,paving_stone
-4.63,5.08,21.44,0.23,-0.03,-0.21,1721743371455,paving_stone
-2.72,4.67,3.2,0.34,-0.1,0.13,1721743371464,paving_stone
1.85,-2.74,-0.19,-0.11,0.31,0.11,1721743371473,paving_stone
0.01,9.16,8.95,0.07,0.1,0.09,1721743371482,paving_stone
