AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.74,4.16,14.03,-0.04,-0.03,0.01,13574,paving_stone
1.59,6.98,11.26,0.13,-0.24,0.02,13583,paving_stone
1.62,1.69,7.99,-0.05,-0.09,-0.06,13592,paving_stone
-0.6,3.99,13.17,0.0,-0.13,-0.23,13601,paving_stone
-1.36,-0.83,10.53,0.06,-0.27,-0.2,13610,paving_stone
-3.79,2.94,13.02,0.09,-0.07,-0.08,13619,paving_stone
-3.58,2.93,7.76,0.21,-0.34,0.16,13628,paving_stone
-0.56,0.86,6.14,-0.01,0.01,0.24,13637,paving_stone
0.07,3.39,8.23,0.08,-0.19,0.24,13646,paving_stone
2.78,-3.9,3.46,-0.12,-0.18,0.05,13655,paving_stone
0.59,-5.6,10.48,-0.19,-0.13,-0.02,13664,paving_stone
-1.51,-8.11,10.42,0.02,-0.33,-0.1,13673,paving_stone
-1.81,-7.74,16.84,-0.06,-0.19,0.07,13682,paving_stone
-2.28,3.27,15.7,0.35,-0.4,0.27,13691,paving_stone
1.79,-0.53,2.71,0.21,-0.37,0.17,13700,paving_stone
-1.17,1.26,2.66,-0.19,-0.27,0.02,13709,paving_stone
1.04,-5.6,12.87,-0.26,-0.12,-0.14,13718,paving_stone
-4.07,-14.91,10.75,-0.25,-0.55,-0.04,13727,paving_stone
-2.45,-8.94,13.14,-0.11,-0.08,0.14,13736,paving_stone
-1.7,-0.45,7.98,0.01,-0.43,0.45,13745,paving_stone
2.1,2.51,8.75,-0.16,-0.05,0.39,13754,paving_stone
3.56,-2.12,12.16,-0.35,-0.38,0.17,13763,paving_stone
5.31,0.61,16.58,-0.28,-0.09,0.07,13772,paving_stone
4.57,4.31,16.86,-0.03,-0.34,-0.23,13781,paving_stone
0.79,10.78,8.67,0.14,-0.48,-0.48,13790,paving_stone
-4.55,5.9,5.54,0.12,-0.52,-0.45,13799,paving_stone
-7.28,6.38,3.17,0.14,-0.62,0.17,13808,paving_stone
-2.67,3.2,6.56,-0.07,-0.16,0.5,13817,paving_stone
-0.85,3.0,15.73,-0.2,-0.37,0.45,13826,paving_stone
2.45,-1.51,22.21,-0.1,-0.32,0.09,13835,paving_stone
-0.3,6.39,15.67,0.28,-0.68,-0.18,13844,paving_stone
-1.85,2.55,3.12,0.23,-0.64,-0.24,13853,paving_stone
-3.59,7.6,6.48,0.18,-0.3,0.08,13862,paving_stone
-0.32,1.2,4.64,0.22,-0.52,0.41,13871,paving_stone
3.74,2.11,5.82,0.11,-0.17,0.24,13880,paving_stone
5.83,-1.49,7.86,0.01,-0.48,-0.09,13889,paving_stone
0.85,-6.94,11.79,-0.21,-0.35,-0.41,13898,paving_stone
-3.46,1.29,23.52,0.03,-0.45,-0.3,13907,paving_stone
-5.13,0.29,9.69,0.23,-0.81,0.19,13916,paving_stone
-0.49,-8.03,-1.29,-0.19,-0.33,0.36,13925,paving_stone
3.28,-6.95,9.92,-0.3,-0.27,0.27,13934,paving_stone
0.81,-8.66,8.51,-0.01,-0.59,0.04,13943,paving_stone
3.53,-0.63,9.38,0.07,-0.27,-0.15,13952,paving_stone
-0.69,0.79,7.09,0.02,-0.53,0.08,13961,paving_stone
2.39,-3.98,5.02,-0.19,-0.29,0.21,13970,paving_stone
6.05,-7.89,12.55,-0.54,-0.13,0.17,13979,paving_stone
2.87,-5.49,14.41,-0.21,-0.41,-0.11,13988,paving_stone
4.85,-0.23,13.17,-0.23,-0.19,-0.55,13997,paving_stone
-3.47,5.76,15.97,-0.13,-0.46,-0.55,14006,paving_stone
-0.97,7.31,14.75,0.02,-0.09,-0.32,14015,paving_stone
-2.71,5.56,9.46,-0.01,-0.22,-0.1,14024,paving_stone
1.56,1.88,8.64,0.02,0.01,-0.04,14033,paving_stone
4.0,6.31,8.62,0.05,0.1,-0.17,14042,paving_stone
