AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.59,2.14,4.34,0.3,0.2,-0.56,1721744236609,paving_stone
-3.45,0.89,7.14,0.14,-0.0,-0.45,1721744236618,paving_stone
-4.42,0.06,14.28,0.11,0.2,-0.23,1721744236627,paving_stone
-4.47,7.72,8.56,0.48,-0.14,0.13,1721744236636,paving_stone
0.56,-2.71,-1.97,0.08,0.21,0.08,1721744236645,paving_stone
-0.89,-0.57,10.89,-0.1,0.08,-0.14,1721744236654,paving_stone
-0.32,3.73,16.63,0.22,0.05,-0.19,1721744236663,paving_stone
-1.91,1.68,7.7,0.16,-0.02,-0.12,1721744236672,paving_stone
-1.81,1.31,9.64,0.1,0.18,0.06,1721744236681,paving_stone
-0.71,-0.25,5.55,0.17,0.02,0.13,1721744236690,paving_stone
0.13,1.09,4.85,-0.04,0.13,0.04,1721744236699,paving_stone
0.1,0.75,11.09,-0.13,0.1,0.02,1721744236708,paving_stone
-0.63,-2.43,12.56,-0.08,0.03,-0.05,1721744236717,paving_stone
0.4,-2.33,15.46,0.06,0.12,-0.03,1721744236726,paving_stone
0.11,0.83,4.5,0.12,-0.1,0.01,1721744236735,paving_stone
1.24,0.39,0.87,-0.19,0.18,-0.08,1721744236744,paving_stone
0.51,0.6,14.65,-0.28,0.14,-0.2,1721744236753,paving_stone
-1.55,2.26,13.49,0.05,-0.03,-0.19,1721744236762,paving_stone
0.25,-7.61,1.21,-0.14,0.09,-0.21,1721744236771,paving_stone
-2.72,-1.17,11.08,-0.23,0.25,-0.25,1721744236780,paving_stone
-1.89,2.27,15.53,-0.06,0.06,-0.12,1721744236789,paving_stone
-3.39,1.84,9.94,-0.02,0.06,0.0,1721744236798,paving_stone
-0.12,-1.17,9.95,-0.1,0.2,0.13,1721744236807,paving_stone
1.71,0.14,16.11,-0.05,0.19,0.06,1721744236817,paving_stone
1.59,1.92,14.76,0.1,0.03,-0.2,1721744236826,paving_stone
-0.07,7.03,6.69,0.06,0.06,-0.28,1721744236835,paving_stone
-0.97,-0.58,8.0,-0.21,0.14,-0.18,1721744236844,paving_stone
-2.98,-0.56,14.56,-0.12,0.09,-0.08,1721744236853,paving_stone
-1.44,1.39,8.4,0.05,0.09,-0.08,1721744236862,paving_stone
-2.03,2.83,8.09,-0.08,0.08,0.02,1721744236871,paving_stone
-1.3,-0.08,10.73,-0.15,0.09,0.14,1721744236880,paving_stone
0.31,-6.56,11.94,-0.22,0.07,0.12,1721744236889,paving_stone
-0.99,9.07,19.51,0.07,0.14,0.05,1721744236898,paving_stone
-0.4,12.88,12.83,0.22,-0.09,0.17,1721744236907,paving_stone
1.41,-1.16,8.75,-0.1,0.13,0.15,1721744236916,paving_stone
1.06,-5.39,11.94,-0.04,-0.01,-0.01,1721744236925,paving_stone
-0.17,-4.74,7.45,-0.01,-0.03,-0.24,1721744236934,paving_stone
-3.87,5.94,9.43,0.02,-0.07,-0.15,1721744236943,paving_stone
-4.44,6.67,9.98,0.14,-0.03,0.2,1721744236952,paving_stone
-2.2,4.61,6.64,0.14,0.02,0.49,1721744236961,paving_stone
2.8,-0.58,9.14,-0.03,0.16,0.45,1721744236970,paving_stone
4.16,0.39,13.53,0.01,0.04,0.16,1721744236979,paving_stone
4.08,2.4,9.16,0.09,-0.04,-0.17,1721744236988,paving_stone
0.42,1.68,5.8,0.0,-0.04,-0.3,1721744236997,paving_stone
-2.15,-2.96,10.5,-0.08,0.02,-0.15,1721744237006,paving_stone
-2.53,-1.4,10.94,0.07,0.02,0.21,1721744237015,paving_stone
1.41,0.0,12.63,0.02,0.15,0.2,1721744237024,paving_stone
0.75,7.97,13.03,0.17,-0.02,0.06,1721744237033,paving_stone
3.05,1.88,6.04,0.04,0.1,-0.13,1721744237042,paving_stone
0.51,-5.36,9.78,-0.11,0.02,-0.2,1721744237051,paving_stone
-0.22,-2.65,12.93,0.07,0.11,-0.22,1721744237060,paving_stone
-1.77,2.88,10.12,0.22,0.01,-0.17,1721744237069,paving_stone
-2.43,4.46,-1.74,-0.01,-0.03,0.13,1721744237078,paving_stone
1.31,-1.68,11.79,-0.29,0.45,0.05,1721744237087,paving_stone
