AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
3.33,5.71,15.37,-0.11,0.15,0.47,1721744105625,paving_stone
5.77,2.85,10.27,0.04,-0.17,0.23,1721744105635,paving_stone
6.42,-3.31,6.64,-0.26,0.09,-0.15,1721744105644,paving_stone
-0.18,1.56,16.84,-0.15,-0.02,-0.26,1721744105653,paving_stone
-0.13,4.43,12.46,0.18,-0.03,-0.18,1721744105662,paving_stone
-0.77,2.44,5.56,0.03,0.03,0.13,1721744105671,paving_stone
-0.07,3.53,16.06,-0.09,0.28,0.27,1721744105680,paving_stone
2.89,6.95,15.08,0.22,-0.06,0.18,1721744105689,paving_stone
3.56,2.1,6.39,-0.02,0.17,-0.22,1721744105698,paving_stone
-0.02,4.04,14.41,-0.19,0.12,-0.25,1721744105707,paving_stone
-2.57,5.86,15.99,0.09,0.0,-0.16,1721744105716,paving_stone
-1.58,1.36,7.33,0.08,-0.02,0.04,1721744105725,paving_stone
-1.74,0.01,8.47,-0.04,0.13,0.13,1721744105734,paving_stone
0.99,-4.3,11.81,-0.02,0.01,0.12,1721744105743,paving_stone
3.91,-1.23,15.18,0.02,0.19,-0.11,1721744105752,paving_stone
1.71,-0.37,8.25,0.24,-0.23,-0.31,1721744105761,paving_stone
1.22,2.08,0.67,0.17,0.16,-0.7,1721744105770,paving_stone
-4.09,-1.5,5.82,-0.04,-0.06,-0.61,1721744105779,paving_stone
-5.22,-4.15,11.63,0.17,0.1,-0.39,1721744105788,paving_stone
-4.15,-1.77,8.81,0.15,0.01,-0.14,1721744105797,paving_stone
-4.28,-1.46,9.65,-0.08,0.17,-0.17,1721744105806,paving_stone
-1.76,-0.65,14.06,-0.01,0.04,-0.22,1721744105815,paving_stone
-3.98,0.25,11.79,0.13,-0.07,-0.16,1721744105824,paving_stone
-1.44,-2.52,10.47,0.02,-0.06,-0.06,1721744105833,paving_stone
-1.25,-10.45,13.02,-0.03,0.02,-0.01,1721744105842,paving_stone
-0.73,6.63,14.79,0.36,0.06,-0.3,1721744105851,paving_stone
-0.84,11.19,1.58,0.49,-0.08,-0.27,1721744105861,paving_stone
-2.85,2.24,4.44,0.12,0.15,-0.08,1721744105870,paving_stone
-2.59,-4.55,11.19,-0.04,0.05,0.15,1721744105879,paving_stone
