AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
1.96,3.02,20.34,0.14,0.09,-0.0,1721207390663,paving_stone
1.17,-2.75,12.41,0.1,-0.13,0.01,1721207390667,paving_stone
3.65,1.53,7.24,0.22,0.21,-0.14,1721207390677,paving_stone
1.34,7.89,12.2,0.19,-0.02,-0.29,1721207390687,paving_stone
-2.11,5.98,0.83,0.33,-0.17,-0.17,1721207390697,paving_stone
-0.04,-13.72,1.16,-0.21,0.32,-0.14,1721207390707,paving_stone
0.71,0.49,16.23,0.04,-0.06,-0.1,1721207390717,paving_stone
1.1,0.96,7.23,-0.03,0.05,-0.08,1721207390727,paving_stone
1.32,1.23,21.76,-0.11,0.15,-0.24,1721207390737,paving_stone
1.9,3.75,5.97,0.4,-0.1,-0.18,1721207390747,paving_stone
1.15,-0.02,-0.99,-0.17,0.27,-0.36,1721207390757,paving_stone
-0.67,-5.88,14.43,-0.43,0.34,-0.52,1721207390767,paving_stone
-3.22,3.12,22.08,-0.09,0.07,-0.46,1721207390777,paving_stone
-4.18,6.87,4.21,0.19,0.03,0.01,1721207390787,paving_stone
-0.0,-2.85,-1.05,-0.23,0.21,0.18,1721207390797,paving_stone
1.31,-4.16,18.98,-0.23,0.24,-0.04,1721207390807,paving_stone
2.83,9.03,15.06,0.22,-0.0,-0.3,1721207390817,paving_stone
1.75,0.48,-1.26,-0.34,0.08,-0.54,1721207390827,paving_stone
-8.88,-2.8,30.21,-0.36,-0.14,-0.53,1721207390837,paving_stone
-5.34,5.59,13.31,0.33,-0.08,-0.05,1721207390847,paving_stone
1.15,-0.31,-8.63,-0.22,0.27,0.22,1721207390857,paving_stone
2.14,-11.75,15.57,-0.68,0.42,-0.14,1721207390867,paving_stone
6.74,6.42,25.67,0.11,0.31,-0.67,1721207390877,paving_stone
-0.91,9.03,-1.82,0.62,-0.32,-0.49,1721207390887,paving_stone
-5.59,0.92,-3.76,-0.31,0.36,-0.48,1721207390897,paving_stone
-4.09,2.12,22.97,0.06,0.16,0.03,1721207390907,paving_stone
-0.95,1.23,18.45,0.2,-0.37,0.23,1721207390917,paving_stone
0.46,-0.04,4.75,-0.11,0.09,-0.13,1721207390927,paving_stone
-0.63,-9.27,9.71,-0.13,0.04,-0.41,1721207390937,paving_stone
-4.37,-1.92,14.47,0.05,0.07,-0.21,1721207390947,paving_stone
