AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
0.68,-7.2,14.54,-0.3,-0.04,-0.19,1721743312235
-2.32,4.58,17.65,0.07,-0.07,-0.12,1721743312245
-1.46,3.33,3.16,-0.04,-0.13,0.1,1721743312255
-1.48,0.42,9.83,-0.14,0.13,0.22,1721743312265
3.44,2.43,11.43,-0.04,0.01,0.27,1721743312275
3.63,4.58,9.05,-0.22,-0.01,-0.05,1721743312285
2.11,-4.62,10.28,-0.41,-0.02,-0.44,1721743312295
-3.01,-9.93,17.51,-0.34,-0.1,-0.34,1721743312305
-4.23,1.94,11.88,0.03,-0.02,0.08,1721743312315
-1.3,6.82,4.02,0.04,0.0,0.24,1721743312325
0.4,-2.53,6.25,-0.24,-0.03,0.16,1721743312335
0.66,0.69,28.58,-0.24,0.27,-0.15,1721743312345
-1.18,6.01,11.2,0.26,-0.5,-0.15,1721743312355
0.43,2.76,-6.72,-0.01,0.23,-0.02,1721743312365
0.32,-5.04,13.77,-0.24,0.19,0.07,1721743312375
-0.61,2.03,23.02,0.05,-0.08,-0.13,1721743312385
-0.15,2.1,13.0,0.12,-0.09,-0.22,1721743312395
-2.53,1.36,6.38,0.03,-0.08,-0.07,1721743312405
-1.16,2.22,5.99,0.18,0.07,0.14,1721743312415
2.32,0.45,6.53,0.11,0.13,-0.03,1721743312425
1.13,-3.4,7.36,0.11,-0.03,-0.3,1721743312435
-2.68,-1.97,9.04,0.13,0.05,-0.38,1721743312445
-4.95,-1.58,8.81,0.04,-0.02,-0.09,1721743312455
-2.83,7.2,22.57,0.1,0.04,0.15,1721743312470
0.34,4.7,15.03,0.24,-0.27,0.14,1721743312475
2.31,7.07,1.79,0.27,0.19,-0.05,1721743312485
1.7,2.18,5.64,0.09,-0.01,-0.24,1721743312495
-2.9,7.06,13.77,0.11,0.05,-0.33,1721743312505
-1.91,-5.23,8.22,-0.05,-0.1,-0.23,1721743312515
-4.98,-13.31,4.17,-0.14,-0.11,-0.1,1721743312525
-3.42,3.23,11.34,0.17,0.24,0.21,1721743312535
2.1,4.17,7.28,0.05,0.08,0.29,1721743312545
2.07,4.23,15.89,-0.06,0.13,-0.16,1721743312555
0.4,1.96,12.17,0.12,-0.16,-0.36,1721743312565
-2.53,-4.38,6.55,-0.16,-0.03,-0.3,1721743312575
-3.14,0.22,18.09,-0.14,0.16,-0.13,1721743312585
-0.48,4.19,13.14,0.13,-0.11,0.03,1721743312595
-0.86,-1.22,6.26,-0.01,0.0,-0.04,1721743312605
-2.57,-0.5,11.4,0.05,0.1,-0.07,1721743312615
-1.78,-0.06,9.22,0.04,-0.04,0.16,1721743312625
-0.55,2.92,10.53,-0.02,0.0,0.18,1721743312635
0.39,2.49,6.67,0.1,-0.14,0.05,1721743312645
1.1,3.25,8.67,0.08,0.06,0.01,1721743312655
0.18,-1.03,6.54,-0.01,-0.2,0.05,1721743312665
-0.52,-7.11,13.12,-0.33,0.14,0.05,1721743312675
-1.48,1.13,23.65,-0.1,0.05,-0.01,1721743312685
-2.98,7.21,10.56,0.23,-0.24,-0.08,1721743312695
-0.04,0.12,4.6,0.04,-0.11,0.4,1721743312705
2.32,3.91,4.71,0.15,-0.04,0.49,1721743312715
7.04,0.85,11.02,-0.08,0.23,-0.06,1721743312725
0.68,5.88,15.42,0.13,-0.33,-0.32,1721743312735
-1.49,-4.08,5.76,0.04,-0.1,-0.24,1721743312745
-4.34,-2.99,12.84,-0.16,0.05,0.08,1721743312755
-2.33,4.82,15.84,0.01,-0.01,0.32,1721743312765
2.37,-1.33,9.83,-0.14,-0.12,0.26,1721743312775
0.55,1.36,9.07,0.05,-0.2,-0.02,1721743312785
1.45,-0.71,5.7,0.02,0.05,-0.12,1721743312795
-2.73,1.65,8.77,0.06,-0.17,0.01,1721743312805
-0.81,1.07,12.27,0.02,0.14,0.04,1721743312814
-2.89,3.26,10.74,0.1,-0.29,0.08,1721743312824
-0.37,-3.81,8.76,-0.16,0.06,0.09,1721743312834
0.0,-5.0,18.28,-0.17,-0.06,0.12,1721743312844
-1.14,4.54,13.88,0.06,-0.2,0.02,1721743312854
-0.29,7.33,5.74,0.09,-0.09,-0.07,1721743312864
-0.93,-2.59,3.96,-0.1,-0.2,-0.06,1721743312874
-1.19,-1.63,11.78,-0.08,0.07,-0.02,1721743312884
-1.87,5.6,10.8,0.05,-0.25,0.12,1721743312894
0.48,-3.36,5.32,-0.27,-0.03,0.1,1721743312904
-0.17,-7.13,14.8,-0.26,-0.08,0.05,1721743312914
-0.53,4.25,14.03,-0.0,-0.14,0.04,1721743312924
0.35,3.45,9.33,-0.18,-0.14,-0.03,1721743312933
