AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-3.66,-2.95,13.17,-0.07,-0.11,-0.99,1721396037352,paving_stone
-7.97,-7.7,2.57,0.06,0.03,-0.37,1721396037362,paving_stone
-3.89,-3.24,14.54,-0.12,0.52,0.06,1721396037372,paving_stone
0.97,6.68,3.94,0.28,-0.11,0.17,1721396037382,paving_stone
4.95,-0.53,8.22,-0.43,0.4,-0.3,1721396037392,paving_stone
-0.16,-2.12,12.7,-0.11,-0.29,-0.49,1721396037402,paving_stone
0.64,-4.45,11.19,-0.31,0.42,-0.63,1721396037412,paving_stone
-2.42,1.36,14.3,-0.03,0.01,-0.54,1721396037422,paving_stone
-2.8,-0.35,6.51,-0.17,0.19,-0.49,1721396037432,paving_stone
-5.39,8.41,12.5,0.06,0.05,-0.45,1721396037442,paving_stone
-3.6,0.22,5.84,-0.09,0.14,-0.19,1721396037452,paving_stone
-1.85,-2.81,18.49,-0.41,0.32,-0.13,1721396037462,paving_stone
0.72,3.06,9.81,0.01,-0.15,-0.09,1721396037472,paving_stone
3.74,-4.36,9.89,-0.31,0.46,-0.44,1721396037482,paving_stone
1.24,6.97,12.54,0.26,-0.18,-0.59,1721396037492,paving_stone
-1.41,-3.02,3.85,0.01,0.12,-0.47,1721396037502,paving_stone
-4.29,2.31,16.23,0.06,0.15,-0.23,1721396037512,paving_stone
-1.14,2.51,10.09,0.04,0.3,-0.17,1721396037522,paving_stone
-0.41,2.06,17.14,-0.08,0.28,-0.34,1721396037532,paving_stone
-1.63,1.61,9.34,0.18,-0.05,-0.34,1721396037542,paving_stone
-2.42,-2.77,11.68,0.07,0.28,-0.34,1721396037552,paving_stone
-1.47,4.54,10.78,0.36,0.04,-0.09,1721396037562,paving_stone
1.18,2.93,9.17,0.16,0.23,-0.09,1721396037572,paving_stone
1.27,7.13,14.09,0.24,0.01,-0.35,1721396037582,paving_stone
-1.28,2.0,3.73,0.29,-0.07,-0.35,1721396037592,paving_stone
-3.5,-7.38,7.81,0.04,0.27,-0.37,1721396037602,paving_stone
-3.65,1.96,6.13,0.36,0.08,-0.13,1721396037612,paving_stone
