AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
4.18,-4.1,2.16,-0.21,0.12,-0.17,1721743360584,paving_stone
-1.44,-5.52,8.08,-0.12,-0.1,-0.42,1721743360594,paving_stone
-3.56,-7.49,15.8,-0.08,-0.01,-0.34,1721743360603,paving_stone
-6.89,1.27,21.7,0.09,-0.09,0.02,1721743360612,paving_stone
-3.06,9.77,18.22,0.23,0.03,0.49,1721743360621,paving_stone
3.22,5.96,15.77,0.09,0.16,0.52,1721743360630,paving_stone
5.86,2.35,13.36,0.16,0.05,0.4,1721743360639,paving_stone
6.67,-0.04,5.94,0.35,0.03,-0.21,1721743360648,paving_stone
2.48,-0.09,4.24,0.32,-0.1,-0.54,1721743360657,paving_stone
-3.02,11.33,9.3,0.5,0.15,-0.53,1721743360666,paving_stone
-5.76,5.04,2.44,0.51,-0.33,0.08,1721743360675,paving_stone
-0.1,0.68,0.85,0.21,0.46,0.36,1721743360684,paving_stone
1.8,-2.66,10.04,0.06,0.02,0.34,1721743360693,paving_stone
4.0,2.16,19.0,0.17,0.19,0.13,1721743360702,paving_stone
3.22,2.18,15.28,0.29,-0.12,-0.11,1721743360711,paving_stone
2.55,5.38,9.17,0.34,0.09,-0.15,1721743360720,paving_stone
1.42,4.1,6.14,0.18,0.06,-0.12,1721743360729,paving_stone
0.25,-1.19,9.28,-0.06,0.15,-0.15,1721743360738,paving_stone
-3.11,-1.77,15.92,-0.04,-0.0,-0.07,1721743360747,paving_stone
-1.03,5.14,14.61,0.22,0.14,0.04,1721743360756,paving_stone
-0.72,8.01,0.52,0.19,-0.13,0.19,1721743360765,paving_stone
3.25,-0.8,-10.76,-0.28,0.21,0.09,1721743360774,paving_stone
0.91,-2.01,1.62,-0.54,0.27,-0.1,1721743360783,paving_stone
-0.68,-4.56,13.93,-0.33,0.07,-0.18,1721743360792,paving_stone
-3.34,-3.76,20.2,-0.13,0.09,-0.09,1721743360801,paving_stone
-3.23,-1.68,18.32,0.14,-0.01,-0.03,1721743360810,paving_stone
-2.19,0.65,9.12,0.07,-0.11,0.23,1721743360819,paving_stone
-0.41,4.11,6.11,-0.1,0.01,0.22,1721743360829,paving_stone
2.31,-1.78,9.87,-0.26,0.06,-0.03,1721743360838,paving_stone
-0.76,-6.14,12.2,-0.12,-0.13,-0.38,1721743360847,paving_stone
-1.78,-10.7,7.45,0.02,-0.12,-0.31,1721743360856,paving_stone
-5.1,-2.6,8.49,-0.09,0.11,-0.24,1721743360865,paving_stone
-4.89,3.46,16.66,-0.07,0.01,0.07,1721743360875,paving_stone
-3.31,0.07,11.71,-0.18,-0.14,0.19,1721743360884,paving_stone
0.58,-8.41,11.32,-0.33,-0.05,0.16,1721743360893,paving_stone
1.97,-7.67,15.17,-0.24,0.03,-0.06,1721743360902,paving_stone
2.43,-3.68,13.27,-0.03,-0.17,-0.09,1721743360911,paving_stone
-0.75,7.73,14.22,-0.01,0.01,-0.18,1721743360920,paving_stone
