AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.88,-2.09,7.93,-0.11,-0.04,-0.02,1721207339668,paving_stone
4.55,-6.28,10.54,-0.18,-0.25,-0.08,1721207339672,paving_stone
-1.65,2.68,13.8,-0.2,0.2,-0.58,1721207339681,paving_stone
-3.08,9.38,18.41,0.16,0.17,-0.56,1721207339691,paving_stone
-7.64,-1.05,3.49,-0.02,-0.3,-0.1,1721207339700,paving_stone
-7.81,-5.3,5.49,-0.11,0.07,0.39,1721207339710,paving_stone
3.73,0.23,13.19,0.09,0.37,0.49,1721207339719,paving_stone
5.87,8.04,11.96,0.02,-0.12,-0.03,1721207339729,paving_stone
-0.19,2.95,9.43,-0.02,-0.21,-0.5,1721207339738,paving_stone
-4.05,-4.81,11.48,-0.02,0.13,-0.4,1721207339748,paving_stone
-5.96,5.64,16.06,0.16,-0.03,0.08,1721207339757,paving_stone
-1.67,5.74,9.22,0.13,-0.01,0.51,1721207339767,paving_stone
3.35,-3.21,10.91,-0.1,0.12,0.35,1721207339776,paving_stone
6.4,0.32,13.0,0.23,-0.06,-0.02,1721207339786,paving_stone
2.22,10.25,4.3,0.31,-0.18,-0.3,1721207339795,paving_stone
-1.47,6.6,6.02,0.02,0.05,-0.43,1721207339805,paving_stone
-2.78,-4.92,12.1,-0.04,-0.06,-0.26,1721207339814,paving_stone
-5.93,-0.08,10.67,0.1,-0.09,-0.09,1721207339824,paving_stone
-4.73,3.35,8.84,0.02,0.05,0.23,1721207339834,paving_stone
-1.59,1.14,11.3,-0.14,-0.09,0.47,1721207339844,paving_stone
1.53,-2.07,12.75,-0.07,-0.03,0.39,1721207339853,paving_stone
3.28,-2.23,7.19,0.07,-0.09,0.05,1721207339863,paving_stone
2.43,2.36,6.29,-0.09,0.05,-0.11,1721207339872,paving_stone
0.74,3.3,15.05,-0.19,-0.08,-0.14,1721207339882,paving_stone
-2.63,2.18,11.11,0.01,-0.24,0.12,1721207339892,paving_stone
-1.4,-6.89,7.63,-0.29,0.12,0.14,1721207339902,paving_stone
0.14,-2.51,15.09,-0.01,-0.18,0.18,1721207339912,paving_stone
0.46,6.32,4.52,0.12,-0.15,0.01,1721207339922,paving_stone
-1.79,-8.09,2.88,-0.45,-0.13,-0.02,1721207339932,paving_stone
-2.28,-9.07,28.14,-0.14,0.0,0.14,1721207339942,paving_stone
0.32,7.18,11.43,0.58,-0.27,0.29,1721207339952,paving_stone
2.09,16.74,-13.96,0.0,0.08,0.13,1721207339962,paving_stone
1.27,-7.69,16.23,-1.03,0.29,0.03,1721207339972,paving_stone
9.49,-6.09,30.08,-0.12,-1.12,-0.11,1721207339982,paving_stone
1.43,0.96,-12.14,0.65,0.09,-0.18,1721207339992,paving_stone
-6.3,-1.14,11.19,-0.4,0.41,0.33,1721207340002,paving_stone
7.45,16.76,24.05,0.01,0.09,0.41,1721207340011,paving_stone
2.3,-7.52,17.73,0.29,-0.83,0.06,1721207340021,paving_stone
-1.31,-8.91,0.93,-0.16,-0.15,-0.41,1721207340030,paving_stone
-1.35,2.33,17.63,-0.16,0.08,-0.36,1721207340040,paving_stone
-3.63,6.65,14.55,0.16,-0.14,0.01,1721207340050,paving_stone
-0.83,4.81,12.46,0.15,0.11,0.36,1721207340060,paving_stone
4.02,-1.68,1.88,0.2,0.03,0.21,1721207340070,paving_stone
6.3,-1.59,6.92,-0.06,0.18,-0.28,1721207340080,paving_stone
0.57,-0.31,16.59,-0.16,-0.12,-0.58,1721207340090,paving_stone
-5.93,9.31,14.42,0.36,-0.15,-0.4,1721207340100,paving_stone
-1.7,1.04,-7.41,0.49,0.08,0.21,1721207340109,paving_stone
3.18,-7.87,-8.38,0.03,0.15,0.42,1721207340119,paving_stone
8.32,-8.14,23.36,-0.55,0.52,-0.26,1721207340129,paving_stone
6.52,14.87,25.45,0.12,-0.07,-0.89,1721207340139,paving_stone
-4.31,6.36,4.83,0.87,0.02,-0.34,1721207340149,paving_stone
-0.94,-1.51,-9.56,0.04,0.34,0.54,1721207340159,paving_stone
1.35,-7.53,-3.24,0.04,0.28,0.35,1721207340169,paving_stone
4.15,-6.49,28.52,-0.37,0.3,-0.71,1721207340179,paving_stone
-7.26,2.05,26.23,0.8,-0.91,-0.67,1721207340189,paving_stone
-6.08,-3.19,-17.26,-0.09,0.19,-0.26,1721207340199,paving_stone
-3.66,2.27,18.3,-0.19,0.07,0.39,1721207340209,paving_stone
8.01,7.73,-3.28,0.34,0.02,0.35,1721207340219,paving_stone
8.46,-2.77,-0.75,-0.05,0.57,0.19,1721207340229,paving_stone
8.7,1.5,13.64,-0.19,0.11,-0.37,1721207340239,paving_stone
0.72,2.02,16.1,0.0,0.13,-0.64,1721207340249,paving_stone
-4.79,2.41,11.0,0.07,-0.1,-0.34,1721207340259,paving_stone
-4.61,3.84,9.4,-0.06,0.13,0.14,1721207340269,paving_stone
-0.06,2.35,3.77,0.08,0.01,0.21,1721207340279,paving_stone
3.32,-4.83,1.53,-0.18,0.2,0.08,1721207340289,paving_stone
2.25,-2.39,14.2,-0.25,0.2,-0.38,1721207340299,paving_stone
0.72,3.67,21.33,-0.05,0.05,-0.41,1721207340309,paving_stone
-4.47,3.54,10.76,0.1,-0.05,-0.3,1721207340319,paving_stone
-4.67,-4.67,6.64,-0.28,0.05,0.16,1721207340329,paving_stone
1.02,-0.52,17.32,-0.11,0.22,0.28,1721207340339,paving_stone
6.62,-1.52,12.11,-0.02,0.1,0.08,1721207340349,paving_stone
1.62,4.4,7.06,0.1,-0.13,-0.51,1721207340359,paving_stone
-0.34,2.53,7.94,0.16,0.33,-0.64,1721207340369,paving_stone
-5.1,-4.85,5.08,0.03,-0.2,-0.19,1721207340379,paving_stone
-7.31,-3.61,5.16,0.03,0.03,0.12,1721207340389,paving_stone
1.07,2.25,14.65,0.22,0.41,0.16,1721207340399,paving_stone
4.35,2.02,9.79,0.16,-0.05,0.07,1721207340409,paving_stone
0.43,0.63,7.8,0.11,0.02,-0.33,1721207340419,paving_stone
-0.96,-3.9,8.71,0.11,0.07,-0.32,1721207340429,paving_stone
-2.82,4.85,9.73,0.22,-0.02,-0.1,1721207340439,paving_stone
-2.79,5.05,10.49,0.04,0.13,0.02,1721207340449,paving_stone
-0.22,-1.84,13.81,-0.06,0.04,0.03,1721207340459,paving_stone
-0.53,-1.63,3.8,0.02,-0.17,0.03,1721207340469,paving_stone
1.33,-7.5,6.71,-0.29,0.29,-0.09,1721207340479,paving_stone
1.83,-0.88,18.63,0.15,0.06,-0.22,1721207340489,paving_stone
-1.77,6.0,7.55,0.28,-0.16,-0.2,1721207340499,paving_stone
-3.19,12.63,17.15,0.2,0.12,-0.07,1721207340509,paving_stone
-0.77,2.82,7.59,0.17,-0.13,-0.0,1721207340519,paving_stone
-0.69,-8.84,5.52,-0.26,0.12,-0.13,1721207340529,paving_stone
-1.0,2.89,18.54,0.1,-0.09,-0.08,1721207340539,paving_stone
-0.58,-0.46,6.57,0.2,-0.05,-0.18,1721207340549,paving_stone
-0.27,3.42,4.92,0.35,0.11,-0.05,1721207340559,paving_stone
1.7,4.99,2.58,0.2,0.03,-0.04,1721207340569,paving_stone
0.9,3.19,11.12,-0.09,0.1,-0.23,1721207340579,paving_stone
-2.04,1.98,8.38,0.17,-0.16,-0.28,1721207340589,paving_stone
-3.28,-4.85,-4.38,-0.13,-0.05,0.0,1721207340599,paving_stone
-1.86,-4.33,10.58,-0.41,0.33,0.18,1721207340609,paving_stone
1.89,-2.14,30.11,-0.11,0.28,0.17,1721207340619,paving_stone
4.1,8.46,23.38,0.4,-0.15,0.04,1721207340629,paving_stone
2.12,3.49,4.2,-0.08,-0.07,-0.24,1721207340639,paving_stone
-3.7,3.29,5.96,-0.12,-0.11,-0.37,1721207340649,paving_stone
-1.53,-0.4,-0.82,-0.01,0.02,-0.0,1721207340659,paving_stone
-1.5,-4.58,3.62,-0.53,0.01,0.2,1721207340669,paving_stone
-2.84,-1.98,22.27,-0.26,-0.11,0.16,1721207340679,paving_stone
-0.64,-3.67,13.79,0.13,-0.07,0.15,1721207340689,paving_stone
1.69,1.17,11.33,-0.25,0.09,0.25,1721207340699,paving_stone
0.23,5.09,14.67,-0.24,-0.2,0.06,1721207340709,paving_stone
1.04,-0.64,5.79,0.05,-0.06,0.01,1721207340719,paving_stone
0.52,-2.43,1.72,-0.01,0.14,-0.03,1721207340729,paving_stone
-2.23,-5.19,9.3,-0.19,-0.17,0.13,1721207340739,paving_stone
-2.43,4.9,18.85,0.02,-0.1,0.22,1721207340749,paving_stone
3.14,2.06,7.98,0.09,-0.02,0.4,1721207340759,paving_stone
2.49,2.56,9.15,-0.16,-0.08,0.14,1721207340769,paving_stone
3.0,1.7,10.46,-0.02,-0.06,-0.0,1721207340779,paving_stone
1.24,-6.68,5.69,-0.16,-0.08,-0.18,1721207340789,paving_stone
-2.99,-2.63,16.16,-0.13,-0.03,-0.11,1721207340799,paving_stone
-1.75,2.52,16.42,0.15,-0.1,0.23,1721207340809,paving_stone
1.7,5.94,8.87,0.15,-0.01,0.33,1721207340819,paving_stone
4.63,6.8,7.9,0.14,-0.03,0.21,1721207340829,paving_stone
5.13,-6.69,5.19,-0.04,0.01,-0.09,1721207340839,paving_stone
1.07,-5.7,11.26,-0.0,0.07,-0.45,1721207340849,paving_stone
-3.68,7.53,15.32,0.39,-0.18,-0.27,1721207340859,paving_stone
-3.52,9.85,6.72,0.29,-0.01,0.3,1721207340869,paving_stone
1.22,-11.07,3.3,-0.19,0.16,0.38,1721207340879,paving_stone
3.79,-2.67,15.75,0.05,0.1,0.03,1721207340889,paving_stone
3.0,5.06,10.27,0.22,-0.08,-0.27,1721207340899,paving_stone
-0.89,12.98,15.65,0.17,0.01,-0.15,1721207340909,paving_stone
-0.67,-1.37,0.1,0.16,-0.11,0.12,1721207340919,paving_stone
1.56,-14.38,3.42,-0.37,0.25,0.06,1721207340929,paving_stone
-1.17,3.61,22.27,0.1,-0.06,-0.19,1721207340939,paving_stone
-1.2,1.91,14.75,0.09,-0.03,-0.1,1721207340949,paving_stone
-1.36,2.93,13.71,0.33,-0.05,0.17,1721207340959,paving_stone
4.42,-1.96,1.11,0.21,0.24,0.21,1721207340969,paving_stone
4.9,6.14,11.97,0.02,0.11,-0.2,1721207340979,paving_stone
1.02,1.75,4.16,-0.13,-0.15,-0.52,1721207340989,paving_stone
-4.31,-6.24,22.87,-0.56,0.25,-0.53,1721207340999,paving_stone
-5.57,0.51,16.52,0.47,-0.28,0.15,1721207341009,paving_stone
-0.69,5.19,-16.5,0.14,0.17,0.43,1721207341019,paving_stone
1.25,-1.45,12.58,-0.29,0.68,0.1,1721207341029,paving_stone
-7.21,-4.9,50.74,0.07,-0.48,-0.29,1721207341039,paving_stone
-3.5,0.72,6.01,0.44,-0.52,-0.51,1721207341049,paving_stone
-2.35,4.51,-6.13,-0.25,0.26,-0.18,1721207341059,paving_stone
-3.38,-5.61,13.52,-0.48,-0.01,0.24,1721207341069,paving_stone
8.41,-1.59,14.55,-0.11,0.28,0.02,1721207341079,paving_stone
5.29,6.52,7.96,0.44,0.01,-0.42,1721207341089,paving_stone
-1.5,1.69,-0.54,-0.24,0.1,-0.47,1721207341099,paving_stone
2.08,2.6,14.77,-0.24,0.36,-0.28,1721207341109,paving_stone
2.83,0.56,10.72,0.23,0.34,0.08,1721207341119,paving_stone
2.3,-0.74,3.85,-0.17,0.08,0.06,1721207341129,paving_stone
0.35,0.1,14.66,-0.04,-0.1,-0.33,1721207341139,paving_stone
1.15,-1.27,8.96,0.22,0.0,-0.35,1721207341149,paving_stone
-0.59,-6.77,0.91,-0.21,0.12,-0.34,1721207341159,paving_stone
-4.55,-2.59,19.56,-0.14,0.06,-0.39,1721207341169,paving_stone
-2.36,4.65,13.38,0.53,-0.02,-0.27,1721207341179,paving_stone
-1.1,-1.67,-3.96,0.14,0.12,-0.12,1721207341189,paving_stone
-1.2,-8.6,15.12,-0.3,0.25,-0.06,1721207341199,paving_stone
-5.11,6.37,38.74,0.5,-0.22,-0.18,1721207341209,paving_stone
-0.47,2.99,-1.71,0.6,-0.24,-0.24,1721207341219,paving_stone
-2.49,-5.7,0.99,-0.43,0.15,-0.25,1721207341229,paving_stone
6.32,5.37,20.26,0.03,0.55,-0.17,1721207341239,paving_stone
-2.47,-1.27,1.89,0.25,-0.1,-0.04,1721207341249,paving_stone
-1.74,-6.98,7.88,-0.48,0.16,-0.09,1721207341259,paving_stone
-1.29,8.48,23.01,0.2,-0.05,-0.22,1721207341269,paving_stone
-1.41,-0.73,0.62,0.26,-0.05,-0.08,1721207341279,paving_stone
0.3,-8.28,9.48,-0.32,0.2,0.18,1721207341289,paving_stone
1.97,-1.91,21.37,0.12,-0.19,0.11,1721207341299,paving_stone
2.92,8.6,14.92,0.49,0.03,-0.06,1721207341309,paving_stone
3.15,6.24,-1.0,0.32,-0.14,-0.26,1721207341319,paving_stone
-1.56,0.91,-4.62,-0.14,-0.14,-0.27,1721207341329,paving_stone
-4.06,2.05,4.99,-0.21,0.11,-0.22,1721207341339,paving_stone
2.15,1.22,11.93,-0.13,0.37,-0.1,1721207341349,paving_stone
1.7,-1.77,11.97,0.02,-0.03,-0.01,1721207341359,paving_stone
-0.65,3.53,10.96,0.13,-0.07,-0.07,1721207341369,paving_stone
-1.03,9.18,8.2,-0.02,0.09,-0.21,1721207341379,paving_stone
-2.06,-1.02,14.26,-0.5,-0.06,-0.12,1721207341389,paving_stone
-2.76,-8.33,16.93,-0.31,-0.15,0.17,1721207341399,paving_stone
-0.04,-3.36,16.2,0.1,0.17,0.07,1721207341409,paving_stone
2.81,5.69,1.86,0.33,-0.07,0.1,1721207341419,paving_stone
1.41,6.85,2.7,-0.3,0.07,-0.04,1721207341429,paving_stone
12.39,14.59,17.33,-0.38,0.23,-0.47,1721207341439,paving_stone
-2.11,0.12,1.86,-0.07,-0.13,-0.43,1721207341449,paving_stone
-6.08,-13.83,4.01,-0.72,0.12,-0.1,1721207341459,paving_stone
-3.93,3.3,20.45,-0.2,0.04,0.12,1721207341469,paving_stone
-1.06,8.41,7.46,0.27,-0.1,0.16,1721207341479,paving_stone
0.95,-4.88,0.19,-0.29,0.14,0.16,1721207341489,paving_stone
-2.85,-5.65,21.97,-0.4,0.08,-0.16,1721207341499,paving_stone
-3.11,8.22,22.47,0.07,-0.25,-0.14,1721207341509,paving_stone
-1.53,-3.47,4.38,-0.15,-0.15,0.23,1721207341519,paving_stone
-1.21,-3.93,6.76,-0.06,-0.1,0.42,1721207341529,paving_stone
4.82,-1.13,10.19,-0.05,0.24,0.16,1721207341539,paving_stone
1.47,2.12,20.83,-0.2,-0.25,-0.13,1721207341549,paving_stone
-0.34,5.77,13.22,0.15,-0.21,-0.07,1721207341559,paving_stone
2.27,-0.59,2.08,0.17,0.05,0.07,1721207341569,paving_stone
0.77,-3.7,8.9,0.05,-0.18,0.18,1721207341579,paving_stone
2.45,1.75,11.79,0.25,0.07,0.14,1721207341589,paving_stone
3.21,1.48,11.83,0.13,0.04,-0.15,1721207341599,paving_stone
-0.46,1.12,16.51,0.19,-0.26,-0.13,1721207341609,paving_stone
-0.2,-1.08,6.56,0.23,0.01,0.01,1721207341619,paving_stone
1.49,0.98,9.05,0.24,0.11,0.03,1721207341629,paving_stone
1.58,2.92,15.13,0.21,0.01,-0.16,1721207341639,paving_stone
0.48,0.01,10.76,0.17,-0.12,-0.17,1721207341649,paving_stone
-0.12,4.57,7.29,0.26,0.07,-0.12,1721207341659,paving_stone
1.76,-3.68,8.76,-0.01,0.3,-0.22,1721207341674,paving_stone
