AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.55,-1.15,5.96,0.08,0.1,-0.18,1721744150597,paving_stone
-1.41,1.63,11.18,0.01,0.12,-0.34,1721744150606,paving_stone
-3.32,3.67,12.15,0.18,0.02,-0.26,1721744150615,paving_stone
-3.91,1.35,6.83,0.19,0.08,-0.02,1721744150624,paving_stone
-2.0,0.46,7.12,0.11,0.17,0.11,1721744150633,paving_stone
0.04,3.31,8.63,0.17,0.09,0.12,1721744150642,paving_stone
2.15,-3.1,14.15,-0.11,0.14,0.04,1721744150651,paving_stone
0.73,1.84,21.25,0.04,0.12,-0.12,1721744150660,paving_stone
-0.22,4.72,3.1,0.42,-0.17,-0.25,1721744150669,paving_stone
-1.38,-4.97,-6.76,0.03,0.09,-0.26,1721744150678,paving_stone
-2.87,-0.54,8.04,-0.17,0.24,0.09,1721744150687,paving_stone
-0.48,1.72,14.74,0.0,0.12,0.23,1721744150696,paving_stone
0.84,-5.47,11.99,-0.1,0.02,0.06,1721744150705,paving_stone
-0.71,-2.27,13.76,-0.05,0.08,-0.13,1721744150714,paving_stone
-1.48,5.4,11.41,-0.03,-0.05,-0.03,1721744150723,paving_stone
-2.46,7.21,20.47,-0.13,0.14,0.21,1721744150732,paving_stone
-0.13,0.12,14.16,0.06,-0.1,0.38,1721744150741,paving_stone
3.36,-3.26,4.13,-0.07,0.1,0.16,1721744150750,paving_stone
1.71,4.6,12.13,-0.15,0.02,0.04,1721744150759,paving_stone
1.27,2.73,9.45,-0.02,-0.04,-0.05,1721744150768,paving_stone
0.1,-6.15,5.38,-0.13,0.0,-0.17,1721744150777,paving_stone
-3.71,0.92,8.73,-0.04,-0.12,-0.02,1721744150786,paving_stone
-3.27,8.13,4.2,0.06,0.02,0.23,1721744150795,paving_stone
-0.34,-1.62,3.57,-0.33,-0.02,0.41,1721744150804,paving_stone
1.0,-5.95,18.34,-0.44,0.17,0.16,1721744150813,paving_stone
0.21,2.73,16.34,-0.09,-0.25,-0.0,1721744150823,paving_stone
0.05,5.19,2.2,-0.11,-0.09,0.01,1721744150832,paving_stone
-0.02,1.97,3.74,-0.19,-0.03,0.07,1721744150841,paving_stone
2.5,-7.1,12.12,-0.46,-0.05,0.33,1721744150850,paving_stone
1.6,8.51,21.46,-0.09,0.13,-0.0,1721744150859,paving_stone
-0.19,2.57,3.8,0.1,-0.43,-0.34,1721744150869,paving_stone
-2.99,-7.77,-6.77,-0.42,-0.0,-0.23,1721744150878,paving_stone
-6.07,-8.07,21.11,-0.77,0.14,0.21,1721744150887,paving_stone
-4.1,10.16,35.02,0.06,-0.0,0.45,1721744150896,paving_stone
0.93,9.03,2.41,0.27,-0.3,0.52,1721744150905,paving_stone
5.34,-8.81,3.34,-0.56,0.26,0.28,1721744150914,paving_stone
0.87,1.1,30.74,-0.19,-0.21,0.02,1721744150923,paving_stone
1.74,15.23,12.46,0.56,-0.36,0.01,1721744150932,paving_stone
0.54,-2.0,-5.16,0.17,-0.09,0.05,1721744150941,paving_stone
0.51,-4.85,9.79,-0.17,0.16,-0.05,1721744150950,paving_stone
-2.84,5.1,18.93,0.37,-0.26,-0.02,1721744150959,paving_stone
