AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-10.87,9.72,17.83,0.87,0.06,-0.81,1721228600648
-13.12,19.39,16.11,1.25,-0.49,-0.09,1721228600652
-1.18,3.85,-4.42,0.1,-0.12,1.1,1721228600662
10.32,10.98,-12.52,0.43,0.27,0.98,1721228600672
15.38,-4.83,9.65,-0.81,0.7,-0.01,1721228600682
10.2,-25.57,46.76,-1.13,-0.0,-1.4,1721228600692
-3.67,1.05,8.25,1.26,-0.77,-1.86,1721228600702
-11.82,-12.47,-15.18,-0.27,0.08,-0.89,1721228600712
-17.03,2.06,47.22,-0.47,-0.53,0.57,1721228600722
-6.36,27.55,32.52,0.48,0.55,1.23,1721228600732
10.51,10.67,-6.64,0.06,0.7,0.95,1721228600742
12.99,-19.94,9.52,-1.12,0.2,-0.23,1721228600752
4.86,-4.83,1.7,0.58,-0.61,-1.61,1721228600762
-3.55,-11.72,-6.08,-0.06,-0.37,-0.71,1721228600772
-8.66,1.89,45.34,-0.28,-0.17,0.25,1721228600782
0.53,53.4,32.64,1.8,0.31,0.71,1721228600792
4.78,-2.71,-32.7,0.22,-0.61,0.09,1721228600802
-1.09,-6.22,35.21,-2.23,0.77,-1.23,1721228600812
-11.37,-1.87,37.3,1.23,-0.91,-1.61,1721228600822
-8.51,0.4,-12.6,0.72,-0.84,0.57,1721228600832
-0.4,7.65,18.53,-0.23,1.05,1.29,1721228600842
9.39,5.45,12.93,0.71,-0.2,0.5,1721228600852
13.39,22.24,-5.83,0.6,-0.06,-0.3,1721228600862
6.13,21.65,-21.28,-0.4,-0.13,-0.5,1721228600872
3.55,-60.35,26.82,-1.6,1.78,-1.16,1721228600882
-19.31,0.81,72.84,1.03,-0.77,-0.92,1721228600892
-16.57,19.61,-43.37,2.03,-0.51,0.78,1721228600902
-7.09,-62.25,-29.24,-2.77,1.14,1.1,1721228600912
-15.18,6.9,78.45,0.62,-0.46,0.65,1721228600922
-4.24,38.39,7.79,3.13,-0.67,1.17,1721228600932
12.83,-10.66,-78.45,-1.22,0.67,0.36,1721228600942
13.33,-54.59,78.45,-2.74,2.09,-0.44,1721228600952
18.54,-8.28,76.56,1.35,0.07,-1.11,1721228600962
-9.39,-7.15,-17.66,0.63,-0.39,-0.88,1721228600972
-14.56,-0.25,37.31,-0.85,1.83,-0.67,1721228600982
2.95,30.59,20.78,0.89,-0.59,0.24,1721228600992
-3.49,9.96,-31.3,-0.08,0.75,0.88,1721228601002
10.98,-30.04,-13.93,-1.72,0.84,0.13,1721228601012
3.38,-22.3,29.33,-0.49,-0.84,-1.48,1721228601022
-7.98,7.69,18.44,1.1,-0.43,-1.54,1721228601032
-13.57,2.61,9.22,0.11,0.48,-0.49,1721228601042
-13.04,24.54,40.27,-0.17,-0.01,0.8,1721228601052
0.06,31.9,18.42,0.32,0.33,0.96,1721228601062
12.69,-17.47,-10.71,-0.52,0.14,0.21,1721228601072
11.02,-21.35,-3.52,-0.77,1.02,-0.55,1721228601082
6.54,19.88,16.65,0.6,-0.6,-0.91,1721228601092
3.52,-13.88,1.5,-0.55,0.04,-1.4,1721228601102
