AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.91,-9.28,9.27,-0.17,-0.31,0.44,1721921320567,cobblestone
5.14,-4.46,13.95,-0.46,0.55,-0.1,1721921320576,cobblestone
-0.53,7.13,21.92,0.03,-0.46,-0.44,1721921320585,cobblestone
-1.51,6.06,9.92,0.2,0.02,-0.62,1721921320594,cobblestone
-6.09,6.49,8.37,0.44,-0.31,-0.17,1721921320603,cobblestone
-2.82,2.96,2.55,0.35,0.09,0.29,1721921320612,cobblestone
0.7,-5.0,10.16,-0.17,0.07,0.4,1721921320621,cobblestone
2.53,5.09,18.76,0.07,0.1,-0.04,1721921320630,cobblestone
1.59,10.57,3.32,0.31,-0.31,-0.42,1721921320639,cobblestone
-2.62,-8.77,-0.45,0.07,-0.1,-0.38,1721921320648,cobblestone
-3.38,-6.35,22.88,-0.09,0.12,0.02,1721921320657,cobblestone
-1.25,13.23,16.92,0.25,-0.16,0.41,1721921320666,cobblestone
4.02,3.86,5.29,-0.27,0.22,-0.02,1721921320675,cobblestone
-0.91,-2.05,20.5,-0.07,-0.04,-0.49,1721921320684,cobblestone
-1.87,-2.18,4.49,0.29,-0.19,-0.32,1721921320693,cobblestone
-3.91,-3.45,8.85,-0.04,0.21,-0.15,1721921320702,cobblestone
-3.73,8.12,13.52,0.17,-0.21,0.22,1721921320711,cobblestone
1.72,-1.77,0.67,-0.08,0.06,0.22,1721921320720,cobblestone
2.38,-8.99,10.98,-0.12,-0.02,-0.02,1721921320729,cobblestone
2.04,-0.6,4.03,0.35,-0.13,-0.34,1721921320738,cobblestone
-0.07,-10.94,-6.9,-0.01,-0.11,-0.5,1721921320747,cobblestone
-3.17,-5.13,17.02,0.05,0.2,-0.46,1721921320756,cobblestone
-5.53,26.41,21.08,0.63,-0.58,0.17,1721921320765,cobblestone
-1.09,15.02,-3.03,0.04,0.07,0.54,1721921320774,cobblestone
1.32,-2.17,15.47,-0.71,-0.01,0.38,1721921320783,cobblestone
2.68,-11.25,18.36,-0.6,-0.2,-0.05,1721921320793,cobblestone
1.93,-3.6,7.96,-0.21,-0.03,-0.39,1721921320802,cobblestone
-1.93,-5.5,3.27,-0.21,-0.21,-0.28,1721921320811,cobblestone
-2.41,-4.5,16.96,-0.17,0.22,-0.17,1721921320820,cobblestone
-2.45,-2.93,10.59,0.03,-0.34,0.07,1721921320829,cobblestone
0.15,13.98,11.5,-0.06,0.22,0.07,1721921320838,cobblestone
0.91,11.62,12.01,-0.19,-0.27,0.03,1721921320847,cobblestone
2.05,-5.42,12.54,-0.38,0.14,-0.27,1721921320856,cobblestone
-2.03,-10.74,9.05,-0.13,-0.19,-0.54,1721921320865,cobblestone
-4.51,2.27,7.6,0.08,0.06,-0.42,1721921320874,cobblestone
-6.0,6.32,12.44,0.23,-0.14,0.04,1721921320883,cobblestone
-2.48,9.49,13.76,0.09,0.07,0.43,1721921320892,cobblestone
3.6,9.8,16.35,-0.02,0.08,0.53,1721921320901,cobblestone
6.97,-2.84,6.51,-0.06,-0.03,0.23,1721921320910,cobblestone
7.46,-9.09,3.32,-0.27,0.12,-0.37,1721921320919,cobblestone
0.24,-9.76,22.12,-0.37,-0.02,-0.88,1721921320928,cobblestone
-7.23,8.16,18.84,0.19,-0.29,-0.68,1721921320937,cobblestone
-6.89,0.91,4.4,0.29,0.03,-0.05,1721921320946,cobblestone
-4.59,4.2,11.85,0.47,0.12,0.51,1721921320955,cobblestone
1.47,7.43,11.91,0.36,0.04,0.57,1721921320964,cobblestone
5.34,1.3,15.9,0.02,0.17,0.1,1721921320973,cobblestone
4.48,8.69,13.7,0.42,-0.1,-0.27,1721921320982,cobblestone
2.26,4.31,3.72,0.44,-0.09,-0.43,1721921320991,cobblestone
-0.85,3.77,5.77,0.48,-0.01,-0.15,1721921321000,cobblestone
-0.31,0.43,-2.52,0.39,-0.08,0.2,1721921321009,cobblestone
3.83,-5.07,-4.16,-0.11,0.38,0.19,1721921321018,cobblestone
4.61,-0.05,13.95,-0.37,0.25,-0.09,1721921321027,cobblestone
0.49,-5.16,15.87,-0.17,0.01,-0.45,1721921321036,cobblestone
-3.24,-7.82,15.05,-0.06,0.17,-0.78,1721921321045,cobblestone
-8.99,-2.88,12.75,0.12,-0.27,-0.24,1721921321054,cobblestone
-5.18,8.9,15.94,-0.06,0.34,0.31,1721921321063,cobblestone
-0.68,9.08,10.1,0.11,-0.19,0.75,1721921321072,cobblestone
7.73,-0.88,7.85,-0.11,0.39,0.31,1721921321081,cobblestone
5.9,1.1,9.63,0.11,-0.06,-0.39,1721921321090,cobblestone
2.38,-0.39,9.54,-0.09,0.04,-0.93,1721921321099,cobblestone
-6.42,11.4,18.21,0.09,-0.06,-0.81,1721921321108,cobblestone
-5.96,-4.26,-0.67,0.21,-0.19,-0.18,1721921321117,cobblestone
-3.27,-17.04,4.39,-0.17,0.49,0.21,1721921321126,cobblestone
0.77,-4.23,12.3,0.16,-0.05,0.31,1721921321135,cobblestone
5.76,6.46,12.07,0.07,0.26,-0.01,1721921321144,cobblestone
2.4,14.64,11.46,0.19,-0.02,-0.49,1721921321153,cobblestone
-0.63,5.21,3.0,0.18,-0.09,-0.61,1721921321162,cobblestone
-5.16,-11.92,12.19,-0.57,0.22,-0.43,1721921321171,cobblestone
-5.42,-6.71,29.73,-0.44,0.16,0.17,1721921321180,cobblestone
0.93,2.27,3.55,0.04,0.09,0.2,1721921321189,cobblestone
2.58,-8.3,0.39,-0.31,0.12,-0.03,1721921321198,cobblestone
1.25,-9.16,16.98,-0.23,0.14,-0.38,1721921321207,cobblestone
-1.54,18.49,19.07,0.13,-0.13,-0.37,1721921321216,cobblestone
-1.86,6.07,-1.69,0.2,-0.16,-0.21,1721921321225,cobblestone
-0.74,-8.92,0.79,-0.13,0.23,-0.07,1721921321234,cobblestone
0.59,-2.43,14.62,-0.15,0.21,-0.01,1721921321244,cobblestone
0.88,2.93,15.05,-0.05,0.05,-0.29,1721921321253,cobblestone
-1.01,8.32,12.47,0.15,-0.0,-0.47,1721921321262,cobblestone
-2.15,-2.84,-0.84,0.18,-0.14,-0.33,1721921321271,cobblestone
-2.71,-12.73,12.16,-0.35,0.33,-0.12,1721921321280,cobblestone
-1.61,19.97,31.47,-0.02,-0.21,0.27,1721921321289,cobblestone
0.96,13.74,9.45,0.13,0.08,-0.06,1721921321298,cobblestone
-1.13,-10.89,8.27,0.07,0.06,-0.4,1721921321312,cobblestone
-3.69,-9.16,3.9,0.15,0.08,-0.25,1721921321316,cobblestone
-0.61,-9.87,6.82,-0.16,0.17,0.02,1721921321325,cobblestone
-2.65,10.18,14.52,0.13,-0.02,0.18,1721921321334,cobblestone
2.88,1.46,5.43,0.4,-0.09,0.05,1721921321343,cobblestone
2.47,11.64,8.58,0.41,0.15,-0.19,1721921321352,cobblestone
0.32,13.98,7.16,0.46,-0.23,-0.1,1721921321361,cobblestone
-0.08,-6.47,9.69,-0.39,0.27,-0.16,1721921321370,cobblestone
-1.96,-4.03,21.74,-0.22,0.07,-0.06,1721921321379,cobblestone
1.87,-3.96,7.97,-0.17,0.11,-0.12,1721921321388,cobblestone
-2.31,3.73,4.36,0.1,0.03,-0.2,1721921321397,cobblestone
0.25,-10.69,4.22,-0.06,0.05,-0.11,1721921321406,cobblestone
-2.77,6.98,12.69,0.13,0.12,0.21,1721921321415,cobblestone
3.23,8.86,3.1,0.21,-0.04,0.35,1721921321424,cobblestone
3.4,-16.3,11.16,-0.68,0.27,-0.09,1721921321433,cobblestone
-0.29,6.19,36.17,-0.01,0.13,-0.41,1721921321442,cobblestone
-1.17,3.53,0.5,0.22,-0.35,-0.45,1721921321451,cobblestone
-6.77,4.58,7.82,-0.11,0.39,-0.4,1721921321460,cobblestone
-7.62,4.37,13.18,0.31,-0.33,0.22,1721921321469,cobblestone
-3.26,-3.91,8.3,-0.09,0.23,0.51,1721921321478,cobblestone
0.96,5.19,16.06,0.13,-0.02,0.53,1721921321487,cobblestone
5.61,8.24,3.29,0.1,-0.04,0.17,1721921321496,cobblestone
4.01,0.35,9.98,-0.18,0.05,-0.27,1721921321505,cobblestone
-0.82,-6.87,13.93,-0.05,-0.21,-0.38,1721921321514,cobblestone
-2.65,-6.83,7.93,-0.07,0.06,-0.31,1721921321523,cobblestone
-4.48,0.22,6.9,-0.05,0.02,-0.01,1721921321532,cobblestone
-4.14,2.1,11.41,-0.05,0.09,0.23,1721921321541,cobblestone
-0.86,11.64,11.37,0.21,0.01,0.43,1721921321550,cobblestone
2.14,-6.14,2.43,-0.26,-0.05,0.17,1721921321559,cobblestone
2.47,4.24,24.06,-0.19,0.23,-0.24,1721921321568,cobblestone
1.21,5.17,4.98,0.21,-0.54,-0.1,1721921321577,cobblestone
