AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-12.72,3.16,-29.84,0.4,-0.12,-0.39,1721228096742,cobblestone
-19.77,7.69,36.25,-0.99,0.56,1.04,1721228096752,cobblestone
-1.98,-9.15,39.54,-0.11,-0.46,1.4,1721228096762,cobblestone
9.02,-5.42,-7.45,0.85,0.98,0.55,1721228096772,cobblestone
17.02,-22.55,4.62,-1.16,-0.28,-0.01,1721228096782,cobblestone
-1.96,43.95,48.34,0.21,-0.31,-0.46,1721228096792,cobblestone
11.89,6.95,-25.31,0.45,-0.74,-0.56,1721228096802,cobblestone
-4.41,-40.74,-21.87,-1.34,0.67,-1.25,1721228096812,cobblestone
-11.58,-3.23,32.89,0.2,-0.79,-0.41,1721228096822,cobblestone
-0.86,-1.26,-14.87,0.96,-0.27,0.68,1721228096832,cobblestone
-4.15,-1.8,-25.59,0.39,-0.01,0.42,1721228096842,cobblestone
5.67,24.71,30.27,-0.62,1.05,0.08,1721228096852,cobblestone
1.07,19.67,62.6,-0.63,0.16,-0.12,1721228096862,cobblestone
-1.02,-7.16,-17.62,0.43,-0.71,0.15,1721228096872,cobblestone
11.64,-15.47,-49.21,-0.38,0.3,0.28,1721228096882,cobblestone
1.78,-17.54,-12.48,-1.38,0.55,0.14,1721228096892,cobblestone
-14.36,-54.78,78.45,-2.08,0.17,-0.85,1721228096902,cobblestone
0.25,78.45,74.49,2.04,0.77,-0.49,1721228096912,cobblestone
-6.76,59.82,-58.22,2.29,-1.54,-0.4,1721228096922,cobblestone
-12.17,-1.11,-20.38,-2.02,0.8,-0.0,1721228096932,cobblestone
4.26,-28.09,-6.87,-0.8,0.19,0.95,1721228096942,cobblestone
5.59,-57.97,-15.53,-0.09,-0.34,0.87,1721228096952,cobblestone
2.19,29.89,20.24,0.89,1.47,-0.46,1721228096962,cobblestone
7.46,-11.4,23.3,-1.05,-0.35,-1.15,1721228096972,cobblestone
-5.79,75.16,76.77,-0.16,0.16,-1.36,1721228096982,cobblestone
-10.35,15.39,-31.61,1.2,-2.68,-0.89,1721228096992,cobblestone
-18.0,-78.45,-33.22,-1.77,1.51,-0.81,1721228097002,cobblestone
-4.36,9.75,47.37,-0.67,1.61,1.43,1721228097012,cobblestone
12.9,-6.3,-14.11,1.25,-0.73,1.81,1721228097022,cobblestone
22.06,29.62,14.12,-0.68,1.11,0.28,1721228097032,cobblestone
-16.29,52.01,22.17,-0.4,-2.97,-0.0,1721228097042,cobblestone
8.27,-14.57,-27.02,0.16,1.61,-1.35,1721228097052,cobblestone
8.23,14.04,-4.38,-0.99,-0.6,-0.87,1721228097062,cobblestone
-18.1,2.35,37.16,0.09,-0.2,-0.62,1721228097072,cobblestone
-8.63,4.06,25.7,0.92,-0.3,0.24,1721228097082,cobblestone
-11.2,24.75,19.66,0.17,0.21,0.86,1721228097092,cobblestone
3.95,-3.06,-7.49,-0.26,-0.98,0.93,1721228097102,cobblestone
11.32,-3.18,5.99,-0.18,0.86,0.15,1721228097112,cobblestone
2.3,-9.32,13.63,0.51,-0.86,-0.34,1721228097122,cobblestone
-3.34,3.96,17.41,0.75,0.34,-0.71,1721228097132,cobblestone
-7.3,29.93,1.83,1.32,-0.3,-0.11,1721228097142,cobblestone
-5.6,-7.79,-14.53,-0.19,-0.0,0.43,1721228097152,cobblestone
-1.72,6.18,35.98,-0.45,0.68,0.44,1721228097162,cobblestone
3.88,6.24,19.46,1.01,-0.23,0.33,1721228097172,cobblestone
4.59,-2.32,-12.06,0.16,-0.14,-0.55,1721228097182,cobblestone
-5.82,-5.87,8.12,-0.52,-0.13,-0.96,1721228097192,cobblestone
-6.55,-11.67,19.99,-0.32,0.19,-0.43,1721228097202,cobblestone
-11.76,-5.41,21.73,0.11,-0.39,0.25,1721228097212,cobblestone
-3.21,0.69,17.18,0.57,-0.15,0.84,1721228097222,cobblestone
9.65,37.92,-5.99,1.59,-0.18,1.31,1721228097232,cobblestone
