AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-7.1,-33.05,-5.68,-0.6,-0.03,-0.83,1721921275594,cobblestone
-8.12,-9.23,10.27,-0.18,0.39,-0.13,1721921275603,cobblestone
-3.45,-2.61,1.49,0.26,-0.08,0.44,1721921275612,cobblestone
1.71,-12.96,4.27,-0.26,0.31,0.33,1721921275621,cobblestone
2.8,-9.81,24.47,-0.12,0.11,-0.12,1721921275630,cobblestone
5.17,31.28,30.49,0.24,-0.03,-0.06,1721921275639,cobblestone
5.88,-5.0,-2.98,-0.3,0.09,-0.5,1721921275648,cobblestone
-0.55,1.47,24.34,-0.25,0.25,-0.93,1721921275657,cobblestone
-4.84,-2.13,4.37,0.2,-0.53,-0.37,1721921275666,cobblestone
1.53,-3.7,-6.14,-0.38,0.9,-0.37,1721921275675,cobblestone
-5.4,1.4,15.09,0.32,-0.1,-0.05,1721921275684,cobblestone
0.27,-8.01,1.16,-0.36,0.34,0.12,1721921275693,cobblestone
0.11,-2.51,33.64,-0.52,0.41,-0.19,1721921275702,cobblestone
1.7,13.34,14.0,0.27,-0.6,0.29,1721921275711,cobblestone
9.44,-6.45,2.92,-0.5,0.55,-0.11,1721921275720,cobblestone
3.1,19.85,19.38,0.41,-0.14,-0.33,1721921275729,cobblestone
5.78,-9.97,-5.39,0.37,0.04,-1.01,1721921275738,cobblestone
-8.25,4.79,11.97,0.27,0.04,-0.95,1721921275747,cobblestone
-8.37,-6.16,8.25,0.11,-0.04,-0.39,1721921275757,cobblestone
-8.07,-9.65,12.88,-0.38,0.13,0.36,1721921275766,cobblestone
0.84,15.91,12.49,0.31,0.27,0.67,1721921275775,cobblestone
4.76,-15.63,2.81,-0.05,0.07,0.4,1721921275784,cobblestone
2.16,14.66,34.85,0.08,0.66,-0.4,1721921275793,cobblestone
0.77,10.09,8.69,0.66,-0.55,-0.33,1721921275802,cobblestone
0.12,-1.39,7.22,-0.06,0.65,-0.78,1721921275811,cobblestone
-7.73,10.2,13.73,0.64,-0.5,-0.22,1721921275821,cobblestone
-1.88,-12.17,-7.16,0.49,0.37,-0.06,1721921275830,cobblestone
-3.24,-2.27,12.14,0.38,-0.04,0.11,1721921275839,cobblestone
0.95,7.62,9.28,0.84,-0.04,0.42,1721921275848,cobblestone
6.34,5.76,0.13,0.43,0.12,0.29,1721921275857,cobblestone
6.05,9.63,15.6,0.18,0.22,-0.13,1721921275866,cobblestone
3.28,2.34,6.05,0.51,-0.17,-0.33,1721921275875,cobblestone
0.6,-26.03,2.68,-0.03,0.3,-0.77,1721921275884,cobblestone
-6.64,-2.81,26.87,0.27,0.23,-0.63,1721921275893,cobblestone
-4.55,-3.23,7.73,0.66,-0.35,0.21,1721921275902,cobblestone
0.2,7.98,16.62,0.12,0.57,0.28,1721921275911,cobblestone
1.29,58.12,12.96,0.92,-0.32,0.49,1721921275920,cobblestone
7.82,-12.2,-15.97,-0.41,-0.0,-0.06,1721921275929,cobblestone
-0.2,-17.59,31.47,-1.44,0.55,-0.6,1721921275938,cobblestone
1.46,-24.06,24.27,-0.22,-0.45,-0.44,1721921275947,cobblestone
-2.7,10.58,-1.06,-0.04,0.52,-0.53,1721921275956,cobblestone
-4.39,-1.5,-6.16,0.02,0.02,-0.56,1721921275965,cobblestone
-8.78,-27.09,5.02,-0.09,-0.04,-0.23,1721921275974,cobblestone
-4.48,14.21,20.27,0.44,0.24,0.52,1721921275983,cobblestone
2.91,6.71,4.96,0.07,0.04,0.91,1721921275992,cobblestone
8.12,14.43,17.62,-0.4,0.72,0.21,1721921276001,cobblestone
6.11,6.8,-2.55,-0.02,-0.41,-0.41,1721921276011,cobblestone
4.1,-1.49,6.23,-0.92,0.57,-1.08,1721921276020,cobblestone
-7.01,-15.44,11.83,-0.36,-0.64,-0.49,1721921276029,cobblestone
-0.53,-26.5,3.31,-0.45,0.51,-0.3,1721921276038,cobblestone
-5.86,15.52,11.79,-0.22,-0.09,0.24,1721921276047,cobblestone
5.75,12.56,2.61,-0.45,0.36,0.09,1721921276056,cobblestone
-1.69,-12.62,6.06,-0.9,0.09,-0.25,1721921276066,cobblestone
1.9,-7.13,29.83,-0.7,0.78,-0.68,1721921276075,cobblestone
-6.84,9.34,7.25,0.05,-0.59,-0.34,1721921276084,cobblestone
4.14,-18.5,-7.97,-0.84,0.6,-0.19,1721921276093,cobblestone
-2.31,-6.68,24.07,-0.26,0.15,-0.25,1721921276102,cobblestone
0.55,18.98,10.32,0.37,-0.12,-0.11,1721921276111,cobblestone
0.91,-21.68,3.22,-0.82,0.05,-0.69,1721921276120,cobblestone
-6.01,19.78,41.18,-0.23,-0.08,-0.53,1721921276129,cobblestone
-0.53,-19.66,0.64,-0.35,-0.25,-0.19,1721921276138,cobblestone
-1.41,0.71,35.25,-1.1,0.98,-0.31,1721921276147,cobblestone
-1.67,36.61,23.66,0.31,-0.92,0.18,1721921276156,cobblestone
3.57,-28.7,-15.99,0.19,0.25,-0.32,1721921276165,cobblestone
0.16,-0.58,23.91,-0.35,0.36,-0.29,1721921276174,cobblestone
3.08,27.97,24.53,0.32,-0.07,0.17,1721921276183,cobblestone
-0.37,-13.56,-7.75,0.06,0.01,-0.47,1721921276192,cobblestone
-4.7,-9.26,13.96,-0.11,0.38,-0.88,1721921276201,cobblestone
-6.98,5.58,22.72,0.22,-0.06,-0.34,1721921276210,cobblestone
-7.36,22.79,18.2,0.59,0.09,0.17,1721921276219,cobblestone
-3.69,-16.92,-1.44,0.49,-0.09,0.26,1721921276228,cobblestone
-3.58,12.13,24.57,0.17,0.42,0.27,1721921276237,cobblestone
3.36,29.64,28.8,0.53,-0.11,0.45,1721921276246,cobblestone
3.77,-14.93,3.73,0.39,0.04,-0.25,1721921276255,cobblestone
4.29,-2.08,8.89,0.36,0.28,-0.58,1721921276265,cobblestone
-4.03,6.65,18.99,0.63,-0.09,-0.36,1721921276274,cobblestone
-1.37,17.59,11.28,0.84,0.11,-0.08,1721921276283,cobblestone
-1.71,-11.89,-3.7,0.9,-0.17,0.02,1721921276292,cobblestone
-0.63,2.47,7.99,0.68,0.33,0.07,1721921276301,cobblestone
1.33,24.42,8.12,0.75,-0.15,0.33,1721921276310,cobblestone
5.25,-10.32,-9.67,-0.02,0.1,0.05,1721921276319,cobblestone
-0.16,9.83,28.55,0.59,0.23,-0.54,1721921276333,cobblestone
