AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.87,4.66,14.75,0.07,0.06,-0.18,1721201631682,asphalt
-2.74,4.87,9.0,0.16,-0.13,-0.0,1721201631688,asphalt
-1.08,1.15,9.53,-0.08,0.21,0.03,1721201631697,asphalt
-1.12,1.02,11.8,0.02,-0.11,0.02,1721201631707,asphalt
0.12,-2.04,8.21,-0.15,0.07,0.0,1721201631716,asphalt
0.27,0.02,11.75,0.02,-0.03,0.12,1721201631726,asphalt
0.19,-4.53,6.42,-0.09,0.06,0.04,1721201631735,asphalt
-1.75,4.33,12.65,0.08,-0.0,-0.08,1721201631745,asphalt
-0.65,1.6,6.68,0.01,-0.09,-0.05,1721201631754,asphalt
-0.77,3.89,12.82,-0.03,0.05,0.05,1721201631764,asphalt
2.15,-2.92,11.73,-0.07,0.03,0.09,1721201631773,asphalt
-0.86,1.36,9.79,0.04,-0.05,0.0,1721201631783,asphalt
-0.04,-2.66,7.27,-0.11,0.04,-0.05,1721201631792,asphalt
-1.39,5.09,13.2,0.15,-0.01,-0.05,1721201631802,asphalt
-0.31,-0.2,5.66,-0.01,-0.07,0.07,1721201631811,asphalt
-0.07,-0.33,14.24,-0.13,0.15,0.04,1721201631821,asphalt
0.96,-0.61,12.24,0.11,-0.05,0.0,1721201631830,asphalt
-0.33,1.94,5.81,0.06,0.04,0.02,1721201631840,asphalt
0.49,2.13,14.98,-0.16,0.18,-0.19,1721201631849,asphalt
-1.21,1.85,15.64,0.18,-0.27,-0.09,1721201631859,asphalt
-2.29,1.63,2.63,0.17,0.04,0.06,1721201631868,asphalt
0.56,-0.31,10.71,-0.08,0.22,0.12,1721201631878,asphalt
-0.82,0.42,11.22,0.07,-0.21,0.03,1721201631887,asphalt
0.22,2.56,11.08,0.15,0.21,0.02,1721201631897,asphalt
1.77,-2.1,8.5,0.1,-0.03,0.06,1721201631906,asphalt
-0.89,5.95,10.78,0.12,-0.06,-0.07,1721201631916,asphalt
-0.26,3.54,7.15,0.14,-0.09,-0.1,1721201631926,asphalt
-0.33,0.75,7.7,0.01,0.05,-0.02,1721201631936,asphalt
0.12,-3.48,8.59,-0.05,0.09,-0.06,1721201631945,asphalt
-1.93,-2.83,9.93,-0.06,-0.07,-0.08,1721201631955,asphalt
-1.69,1.25,13.35,0.02,0.13,-0.07,1721201631964,asphalt
-0.21,-4.32,11.52,-0.05,-0.06,0.12,1721201631974,asphalt
-1.13,5.34,13.89,0.24,0.02,0.15,1721201631983,asphalt
2.61,2.08,6.38,0.14,0.08,0.06,1721201631993,asphalt
0.43,-0.54,6.7,-0.1,-0.11,-0.02,1721201632002,asphalt
-1.14,0.82,11.44,-0.07,0.07,-0.31,1721201632012,asphalt
-1.52,2.56,12.64,0.13,-0.04,-0.25,1721201632021,asphalt
-3.38,-1.93,4.17,-0.02,-0.07,0.17,1721201632031,asphalt
-2.43,-4.03,12.43,-0.18,0.07,0.28,1721201632041,asphalt
0.42,2.9,16.28,0.26,-0.03,0.21,1721201632051,asphalt
3.78,4.02,4.17,0.11,0.06,0.14,1721201632061,asphalt
2.85,4.47,9.48,-0.1,0.01,-0.16,1721201632071,asphalt
0.02,-0.56,9.59,0.05,-0.15,-0.34,1721201632081,asphalt
-3.34,-2.56,6.96,-0.05,0.03,-0.21,1721201632091,asphalt
-3.74,-0.41,12.28,-0.13,-0.03,0.07,1721201632101,asphalt
-0.81,2.87,14.19,0.12,0.06,0.3,1721201632111,asphalt
1.92,-5.27,8.81,-0.19,0.03,0.22,1721201632121,asphalt
1.24,5.49,15.44,0.17,-0.06,-0.05,1721201632131,asphalt
1.79,-1.27,3.84,0.05,-0.05,-0.24,1721201632141,asphalt
-1.9,7.54,15.44,0.06,-0.06,-0.17,1721201632151,asphalt
-3.46,1.51,3.62,0.15,-0.2,-0.04,1721201632161,asphalt
-2.95,-1.3,8.59,-0.05,0.16,0.18,1721201632171,asphalt
0.49,-2.1,10.57,-0.03,-0.02,0.18,1721201632181,asphalt
1.2,4.66,12.75,0.05,-0.02,-0.0,1721201632191,asphalt
1.56,-0.95,8.15,-0.06,-0.15,-0.13,1721201632201,asphalt
-3.13,-1.57,11.24,-0.11,-0.02,-0.1,1721201632211,asphalt
-2.41,-1.41,14.02,-0.05,0.09,-0.1,1721201632221,asphalt
-0.42,-1.71,13.25,-0.01,-0.17,0.08,1721201632231,asphalt
-1.37,4.86,3.42,0.19,-0.24,0.18,1721201632241,asphalt
2.83,0.88,7.12,-0.25,0.3,0.03,1721201632251,asphalt
1.4,1.76,12.37,-0.06,-0.3,-0.2,1721201632261,asphalt
-1.09,-2.12,8.96,-0.09,-0.07,-0.31,1721201632271,asphalt
-1.5,-1.24,15.38,-0.13,0.02,-0.1,1721201632281,asphalt
-2.26,-0.48,7.77,-0.07,-0.18,0.15,1721201632291,asphalt
-0.52,3.53,12.68,-0.11,0.13,-0.0,1721201632301,asphalt
2.22,-1.97,5.88,0.07,-0.25,-0.1,1721201632311,asphalt
-0.27,-0.43,7.72,-0.16,0.07,-0.23,1721201632321,asphalt
-0.85,2.52,14.9,-0.08,-0.02,-0.25,1721201632331,asphalt
-2.53,0.72,8.53,-0.08,-0.11,-0.16,1721201632341,asphalt
-2.38,-2.77,7.63,-0.28,-0.03,-0.09,1721201632351,asphalt
-1.51,-2.44,11.27,-0.12,-0.03,-0.01,1721201632361,asphalt
0.6,0.9,11.39,-0.17,0.05,-0.04,1721201632371,asphalt
0.85,1.7,11.99,-0.16,-0.1,0.02,1721201632381,asphalt
1.1,6.1,11.47,-0.02,0.06,-0.14,1721201632391,asphalt
1.62,2.29,10.78,-0.06,-0.04,-0.17,1721201632401,asphalt
-1.03,2.03,10.17,-0.18,-0.13,-0.12,1721201632411,asphalt
-3.5,2.13,7.49,-0.13,-0.13,-0.12,1721201632421,asphalt
-2.49,3.73,10.25,-0.03,-0.02,-0.04,1721201632431,asphalt
0.61,-1.03,10.82,-0.03,-0.05,0.2,1721201632441,asphalt
0.51,0.41,8.89,-0.0,-0.12,0.09,1721201632451,asphalt
0.32,4.18,8.81,0.01,-0.08,-0.03,1721201632461,asphalt
0.75,4.21,13.23,-0.0,0.04,-0.04,1721201632471,asphalt
-0.51,-1.62,11.36,-0.08,-0.13,-0.11,1721201632481,asphalt
0.33,-0.39,13.24,0.18,0.08,0.37,1721201632491,asphalt
2.77,3.11,2.33,-0.01,-0.15,0.11,1721201632501,asphalt
5.37,-7.1,11.85,-0.38,0.22,-0.22,1721201632511,asphalt
-2.13,4.32,19.79,-0.07,-0.28,-0.72,1721201632521,asphalt
-7.58,-0.81,6.77,0.09,-0.25,-0.29,1721201632531,asphalt
-9.35,-2.79,6.0,-0.05,0.14,0.32,1721201632541,asphalt
-1.95,-2.9,12.06,0.0,-0.05,0.91,1721201632551,asphalt
3.39,3.85,6.97,0.17,0.04,0.84,1721201632561,asphalt
7.81,-3.35,12.12,-0.14,0.11,0.4,1721201632571,asphalt
7.82,-0.87,11.81,-0.13,-0.08,-0.09,1721201632581,asphalt
3.39,1.91,8.48,-0.07,-0.18,-0.7,1721201632591,asphalt
-1.04,-2.59,10.75,-0.2,-0.19,-0.86,1721201632601,asphalt
-7.36,-0.58,13.73,-0.09,-0.25,-0.52,1721201632611,asphalt
-5.81,-0.59,11.44,0.13,0.09,0.28,1721201632621,asphalt
-2.28,-5.74,6.78,-0.11,0.06,0.62,1721201632631,asphalt
1.62,3.91,15.56,-0.03,0.05,0.47,1721201632641,asphalt
3.58,4.54,8.4,0.17,-0.08,0.14,1721201632651,asphalt
4.41,-1.37,5.08,-0.03,-0.02,-0.16,1721201632661,asphalt
2.11,0.05,12.57,-0.04,-0.04,-0.43,1721201632671,asphalt
-1.17,2.72,12.33,-0.02,-0.21,-0.43,1721201632681,asphalt
-3.98,-0.43,8.66,0.02,-0.03,-0.18,1721201632691,asphalt
-2.61,-3.62,13.48,-0.0,0.06,0.11,1721201632701,asphalt
-0.84,-2.19,8.76,0.08,-0.16,0.34,1721201632711,asphalt
0.71,4.06,9.71,0.05,0.07,0.1,1721201632721,asphalt
3.38,5.11,12.83,0.23,0.03,0.04,1721201632731,asphalt
1.58,-0.84,7.36,0.08,-0.1,-0.14,1721201632741,asphalt
-2.4,2.56,11.19,0.08,-0.1,-0.29,1721201632751,asphalt
-1.52,-1.94,7.08,0.11,-0.08,0.0,1721201632761,asphalt
-1.81,0.61,13.8,0.05,-0.02,0.06,1721201632771,asphalt
1.4,-0.73,9.51,0.15,-0.13,0.27,1721201632781,asphalt
2.21,1.57,7.96,-0.03,0.02,0.17,1721201632791,asphalt
1.86,2.01,12.39,0.07,-0.09,-0.19,1721201632801,asphalt
0.09,-0.2,8.58,0.11,-0.11,-0.17,1721201632811,asphalt
-0.58,-1.36,11.53,-0.06,0.04,-0.06,1721201632821,asphalt
-0.88,0.78,11.75,0.08,-0.14,-0.02,1721201632831,asphalt
0.54,2.97,5.75,0.11,0.02,0.1,1721201632841,asphalt
3.83,-3.36,11.54,-0.07,0.12,-0.03,1721201632851,asphalt
1.43,0.59,11.14,0.06,-0.18,-0.21,1721201632861,asphalt
-0.29,2.75,9.01,-0.01,0.07,-0.24,1721201632871,asphalt
0.06,2.24,14.1,0.04,0.01,-0.26,1721201632881,asphalt
0.01,-0.25,7.19,0.14,-0.07,-0.08,1721201632891,asphalt
1.68,-1.92,6.09,-0.04,0.11,-0.03,1721201632901,asphalt
2.44,0.49,13.5,-0.06,0.07,-0.22,1721201632911,asphalt
1.36,1.12,12.07,0.02,-0.0,-0.44,1721201632921,asphalt
-0.93,-1.18,10.01,-0.07,0.06,-0.49,1721201632931,asphalt
-2.73,-2.23,8.74,-0.08,0.02,-0.3,1721201632941,asphalt
-2.52,-0.51,7.93,-0.02,0.11,-0.08,1721201632951,asphalt
1.77,-1.39,10.99,-0.06,0.25,-0.05,1721201632961,asphalt
3.17,2.39,11.86,0.04,0.06,-0.23,1721201632971,asphalt
1.55,-2.94,9.72,-0.12,0.13,-0.46,1721201632981,asphalt
-1.49,1.21,10.11,-0.02,0.07,-0.5,1721201632991,asphalt
-2.38,-0.79,9.05,-0.13,0.17,-0.34,1721201633001,asphalt
-1.62,2.26,13.42,0.03,0.17,-0.28,1721201633011,asphalt
-0.19,-2.73,5.93,0.02,0.11,-0.14,1721201633021,asphalt
-0.3,0.11,12.12,-0.16,0.3,-0.22,1721201633031,asphalt
-0.51,2.12,11.57,-0.02,0.14,-0.39,1721201633041,asphalt
-1.03,1.77,9.2,-0.04,0.2,-0.36,1721201633051,asphalt
-0.96,-1.07,9.95,-0.08,0.16,-0.3,1721201633061,asphalt
-1.72,-1.49,9.38,-0.04,0.19,-0.27,1721201633071,asphalt
-1.23,0.39,12.09,-0.11,0.17,-0.21,1721201633081,asphalt
-1.03,2.2,10.69,0.0,0.12,-0.22,1721201633091,asphalt
-0.23,-0.68,8.93,0.01,0.17,-0.24,1721201633101,asphalt
-0.45,-3.11,9.76,0.03,0.22,-0.21,1721201633111,asphalt
-0.94,0.18,10.52,0.04,0.25,-0.26,1721201633121,asphalt
-1.66,-0.17,9.83,0.01,0.11,-0.26,1721201633131,asphalt
-1.7,2.96,12.06,0.01,0.12,-0.23,1721201633141,asphalt
-1.55,1.02,10.01,0.09,0.15,-0.15,1721201633151,asphalt
-1.97,-3.35,8.03,-0.04,0.13,-0.02,1721201633161,asphalt
-2.11,1.33,10.79,-0.01,0.19,-0.14,1721201633171,asphalt
-1.05,-2.3,8.52,0.01,0.11,-0.15,1721201633181,asphalt
-2.19,0.42,9.75,-0.07,0.14,-0.12,1721201633191,asphalt
-0.79,3.96,12.11,0.06,0.13,-0.01,1721201633201,asphalt
-0.95,-5.04,9.54,-0.08,0.07,-0.02,1721201633211,asphalt
-1.02,2.23,9.93,-0.03,0.12,-0.01,1721201633221,asphalt
0.7,4.05,10.37,0.05,0.13,-0.0,1721201633231,asphalt
0.78,-5.35,8.73,-0.14,0.15,-0.05,1721201633241,asphalt
0.56,-2.22,12.68,0.05,0.19,-0.08,1721201633251,asphalt
-0.38,4.13,9.97,0.1,-0.02,-0.04,1721201633261,asphalt
-1.31,4.98,9.14,0.09,0.12,-0.04,1721201633271,asphalt
-0.22,-2.22,11.76,0.06,0.13,-0.06,1721201633281,asphalt
-1.26,-0.08,7.17,0.25,-0.02,0.06,1721201633291,asphalt
-0.28,-2.23,7.09,0.01,0.19,0.17,1721201633301,asphalt
1.89,3.07,16.0,-0.0,0.23,0.04,1721201633311,asphalt
1.31,5.92,13.39,0.16,0.04,-0.15,1721201633321,asphalt
0.37,-2.41,7.16,0.15,0.07,-0.14,1721201633331,asphalt
-1.79,-1.56,6.38,0.01,0.15,-0.17,1721201633341,asphalt
-1.62,3.37,10.04,0.1,0.09,-0.07,1721201633351,asphalt
0.23,2.2,13.2,0.08,0.22,-0.03,1721201633361,asphalt
0.76,-0.26,8.9,0.13,0.01,0.07,1721201633371,asphalt
0.5,-1.02,6.01,0.1,0.15,-0.08,1721201633381,asphalt
1.55,0.79,12.67,-0.09,0.22,-0.25,1721201633391,asphalt
1.38,6.3,18.1,0.06,0.1,-0.25,1721201633401,asphalt
-2.3,0.86,5.23,0.2,-0.07,-0.2,1721201633411,asphalt
-2.94,-5.35,4.59,0.02,0.28,-0.17,1721201633421,asphalt
-2.48,1.9,15.33,-0.11,0.13,-0.07,1721201633431,asphalt
-2.04,6.73,10.27,0.22,0.01,0.04,1721201633441,asphalt
0.02,-7.37,5.08,-0.08,0.2,0.05,1721201633451,asphalt
-0.86,-5.41,9.18,-0.15,0.11,0.12,1721201633461,asphalt
-0.23,9.18,13.4,0.17,0.31,-0.15,1721201633471,asphalt
0.22,-2.38,6.83,-0.08,-0.07,-0.2,1721201633481,asphalt
-2.83,-1.94,11.69,-0.07,0.07,-0.05,1721201633491,asphalt
-1.44,-1.71,9.82,0.11,0.18,0.08,1721201633501,asphalt
-1.38,-0.58,10.87,-0.07,0.06,0.21,1721201633511,asphalt
-1.65,1.1,10.48,-0.05,-0.01,0.01,1721201633521,asphalt
-0.39,-2.27,8.71,0.03,0.06,-0.06,1721201633531,asphalt
-0.89,-0.43,10.05,-0.03,0.12,0.08,1721201633541,asphalt
-0.09,5.16,14.98,0.15,0.18,0.24,1721201633551,asphalt
1.64,-4.38,5.73,-0.08,-0.03,0.19,1721201633561,asphalt
-0.16,2.99,13.71,-0.14,0.21,-0.04,1721201633571,asphalt
1.86,-3.62,11.53,0.02,-0.02,-0.08,1721201633581,asphalt
-1.11,-0.36,6.93,-0.16,0.03,-0.07,1721201633591,asphalt
-1.51,4.18,14.5,0.0,0.11,0.02,1721201633601,asphalt
-0.9,1.76,12.68,0.06,0.05,0.12,1721201633611,asphalt
-0.75,-2.22,9.75,-0.14,0.06,0.05,1721201633621,asphalt
-1.3,0.9,10.55,0.02,0.05,-0.06,1721201633631,asphalt
1.3,1.06,13.58,-0.11,0.23,0.08,1721201633641,asphalt
-1.4,-3.16,7.59,0.22,-0.17,0.19,1721201633651,asphalt
-0.57,-1.04,6.14,0.18,0.32,0.17,1721201633661,asphalt
1.58,2.27,12.79,0.07,0.07,0.08,1721201633671,asphalt
0.83,10.83,12.29,0.29,0.01,0.17,1721201633686,asphalt
2.23,1.55,7.72,0.32,0.12,0.14,1721201633690,asphalt
1.26,-7.67,3.9,0.08,0.03,-0.02,1721201633700,asphalt
-0.57,0.89,12.65,0.08,0.07,-0.01,1721201633710,asphalt
-1.73,0.47,9.14,0.18,0.04,-0.01,1721201633720,asphalt
-1.02,0.01,13.42,-0.02,0.23,0.01,1721201633730,asphalt
-0.64,-2.08,7.19,0.13,-0.14,0.29,1721201633740,asphalt
