AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
0.31,3.01,10.64,0.09,0.02,0.02,1721201328684
0.32,1.43,8.99,0.08,0.03,0.07,1721201328689
0.9,-0.42,8.92,0.07,0.01,0.03,1721201328698
0.12,0.81,9.98,0.12,0.0,-0.1,1721201328708
0.26,-1.73,8.19,0.08,-0.05,-0.05,1721201328718
-0.71,0.42,11.5,0.11,0.02,-0.08,1721201328728
0.87,1.42,11.74,0.19,0.07,-0.03,1721201328738
0.85,-0.99,10.17,0.08,-0.03,-0.04,1721201328748
0.28,4.01,13.37,0.17,0.14,-0.12,1721201328757
0.24,-0.64,8.64,0.12,-0.09,-0.11,1721201328767
-1.37,-1.65,8.88,0.06,0.13,-0.09,1721201328776
-1.16,-1.39,11.39,0.11,-0.04,0.04,1721201328786
-0.4,0.4,12.05,0.13,0.08,0.1,1721201328796
2.16,0.15,13.37,0.13,0.09,0.08,1721201328806
0.96,2.66,10.49,0.17,-0.06,-0.02,1721201328816
1.33,0.6,8.63,0.13,0.14,-0.2,1721201328826
-0.2,-3.85,10.09,0.02,0.04,-0.2,1721201328836
-2.04,0.53,13.43,0.17,0.1,-0.08,1721201328846
-1.86,-0.36,8.33,0.19,-0.03,0.07,1721201328855
0.29,1.94,9.8,0.12,0.24,0.12,1721201328865
0.91,2.86,10.34,0.16,0.0,-0.01,1721201328874
0.96,1.66,7.15,0.06,0.11,-0.13,1721201328884
0.68,-0.7,11.34,-0.02,0.14,-0.2,1721201328894
-1.85,-0.01,9.01,0.03,-0.04,-0.14,1721201328904
-1.56,0.77,9.76,-0.03,0.21,-0.0,1721201328914
0.81,1.05,10.67,-0.04,0.05,0.0,1721201328924
0.35,1.19,10.42,-0.05,0.07,-0.1,1721201328934
0.71,0.66,10.75,-0.1,0.16,-0.22,1721201328944
-1.11,-2.67,8.97,-0.14,-0.06,-0.13,1721201328954
-0.72,0.76,11.26,-0.11,0.25,-0.04,1721201328964
0.51,-0.12,10.6,-0.06,-0.01,0.0,1721201328974
0.56,1.81,6.98,-0.03,0.15,-0.09,1721201328984
1.98,-0.9,8.99,-0.14,0.17,-0.17,1721201328994
-0.57,-1.27,12.32,-0.18,0.1,-0.31,1721201329004
-2.05,-1.28,12.13,-0.13,0.1,-0.25,1721201329014
-1.9,1.38,11.04,-0.03,0.13,-0.09,1721201329024
-1.14,-1.07,9.1,-0.14,0.08,0.01,1721201329034
-1.19,1.3,10.45,-0.03,0.05,0.12,1721201329044
1.22,0.52,6.33,0.04,0.19,-0.02,1721201329054
1.28,-0.75,11.9,-0.21,0.17,-0.22,1721201329064
-1.79,0.31,10.86,-0.11,-0.0,-0.28,1721201329074
-1.67,0.44,12.08,-0.04,0.17,-0.15,1721201329084
-1.74,3.11,11.64,0.02,0.03,0.06,1721201329094
-1.33,0.68,6.51,0.04,0.08,0.13,1721201329104
0.95,0.17,11.03,-0.01,0.18,0.07,1721201329114
0.55,0.85,9.11,0.03,0.04,-0.1,1721201329124
-0.64,0.5,9.5,0.0,0.09,-0.2,1721201329134
-1.72,-0.08,12.14,0.07,0.05,-0.11,1721201329144
-0.91,-1.32,10.28,0.09,0.12,0.03,1721201329154
-0.95,1.44,12.39,0.14,0.09,0.13,1721201329164
0.06,1.66,9.91,0.16,0.08,0.05,1721201329174
0.01,0.17,8.89,0.14,0.03,-0.06,1721201329184
-1.64,-1.03,9.27,0.09,0.05,-0.1,1721201329194
-2.77,-0.33,8.76,0.11,-0.02,-0.05,1721201329204
-2.08,-0.98,10.81,0.04,0.13,0.04,1721201329214
-1.28,-1.46,11.94,0.13,-0.09,0.12,1721201329224
0.27,1.62,9.52,0.13,0.1,0.1,1721201329234
0.19,-0.51,10.9,0.01,-0.05,0.03,1721201329244
-0.43,0.51,10.98,0.13,0.01,-0.06,1721201329254
-0.42,-0.48,10.66,0.08,-0.03,0.0,1721201329264
-2.79,1.88,9.15,0.17,-0.12,0.03,1721201329274
-0.42,-4.79,6.85,0.11,0.05,0.07,1721201329284
-0.31,1.46,11.78,0.14,0.01,0.07,1721201329294
-0.38,11.42,14.74,0.32,-0.12,0.1,1721201329304
-0.03,4.6,6.64,0.2,-0.11,0.04,1721201329314
1.76,-8.86,5.33,-0.24,-0.02,-0.01,1721201329324
0.38,0.64,16.19,0.02,0.03,0.02,1721201329334
-0.01,5.46,11.75,0.16,-0.23,0.11,1721201329344
-1.0,4.08,7.26,0.14,-0.11,0.08,1721201329354
1.28,-2.62,6.75,0.06,-0.01,0.04,1721201329364
