AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
0.38,0.69,8.51,0.05,0.1,0.09,1721198959146
0.28,1.08,10.45,0.03,0.08,0.03,1721198959151
0.69,1.64,10.78,0.09,0.08,0.0,1721198959160
0.03,2.82,9.81,0.03,0.08,-0.01,1721198959170
-0.75,2.36,10.5,0.08,0.03,0.03,1721198959179
-0.03,-0.31,9.28,-0.04,0.09,0.06,1721198959189
0.22,-0.18,12.12,-0.01,0.06,0.04,1721198959198
0.56,0.45,9.87,0.02,0.06,-0.02,1721198959208
-0.03,1.51,10.37,0.07,0.04,-0.02,1721198959217
-0.59,1.79,8.58,0.05,0.09,0.01,1721198959227
-0.5,1.09,10.57,-0.01,0.08,-0.0,1721198959237
-0.24,-0.46,10.74,0.02,0.05,0.01,1721198959247
0.15,1.26,11.1,0.05,0.1,0.05,1721198959257
0.14,1.18,9.0,0.04,0.06,0.03,1721198959267
0.07,0.74,8.82,-0.02,0.04,-0.08,1721198959277
0.36,0.15,10.98,0.0,0.11,-0.08,1721198959287
-0.49,-0.85,9.52,0.0,0.07,-0.05,1721198959297
-1.7,0.39,7.41,0.01,0.01,0.0,1721198959307
0.21,0.34,8.67,-0.08,0.15,-0.0,1721198959317
0.44,0.11,9.79,-0.02,0.05,-0.05,1721198959327
-0.78,0.93,9.59,-0.04,0.06,-0.09,1721198959337
-1.5,2.17,11.26,-0.01,0.07,-0.01,1721198959347
-0.64,0.96,9.28,-0.03,0.04,0.07,1721198959357
0.61,-0.63,10.08,-0.09,0.1,0.02,1721198959367
0.89,-0.11,11.15,0.0,0.05,-0.06,1721198959377
-0.91,0.34,9.56,-0.01,0.04,-0.09,1721198959387
-0.98,-0.53,10.09,-0.09,0.07,-0.01,1721198959397
-0.8,1.45,13.88,0.0,0.09,0.02,1721198959407
0.33,1.12,9.87,-0.01,0.07,0.01,1721198959417
-0.27,2.45,14.55,0.01,0.09,-0.07,1721198959427
-0.4,1.08,8.27,0.1,0.01,-0.09,1721198959437
-0.89,0.99,12.46,-0.03,0.17,-0.02,1721198959447
-1.3,3.13,11.13,0.15,-0.03,0.05,1721198959457
0.3,1.7,8.15,-0.01,0.11,0.03,1721198959467
1.28,2.14,11.64,0.04,0.06,-0.02,1721198959477
