AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.8,1.23,11.47,-0.04,0.05,-0.28,1721379008370,asphalt
-0.96,-2.04,9.73,-0.11,0.09,-0.15,1721379008380,asphalt
-1.17,0.06,11.43,-0.08,0.12,-0.14,1721379008390,asphalt
-0.01,0.6,8.53,-0.06,0.06,-0.1,1721379008400,asphalt
-0.98,2.83,9.31,-0.02,0.13,-0.12,1721379008410,asphalt
-0.84,-1.58,6.23,-0.05,0.01,-0.19,1721379008420,asphalt
-2.15,-0.64,9.21,-0.07,0.08,-0.19,1721379008430,asphalt
-0.35,-3.17,10.39,-0.15,0.04,-0.04,1721379008440,asphalt
-0.23,-3.7,10.42,-0.19,0.06,-0.04,1721379008450,asphalt
2.18,-0.82,15.88,-0.15,0.19,-0.15,1721379008460,asphalt
-0.47,-0.29,9.12,-0.0,-0.16,-0.25,1721379008470,asphalt
-1.45,-1.21,12.53,-0.11,0.15,-0.12,1721379008480,asphalt
-1.19,1.05,10.19,0.07,-0.05,0.07,1721379008490,asphalt
0.95,-1.99,10.37,-0.09,0.12,0.01,1721379008500,asphalt
0.86,2.87,13.48,0.12,-0.03,-0.09,1721379008510,asphalt
0.99,2.92,9.21,0.1,0.04,-0.24,1721379008520,asphalt
-1.84,-2.23,11.33,0.06,0.01,-0.17,1721379008530,asphalt
-2.96,0.91,11.22,0.12,0.14,0.02,1721379008540,asphalt
-1.81,1.26,10.1,0.1,0.03,0.15,1721379008550,asphalt
-0.64,1.89,11.61,0.19,-0.01,0.2,1721379008560,asphalt
2.51,2.61,8.4,0.25,0.05,0.09,1721379008570,asphalt
1.97,1.3,9.33,0.26,-0.04,-0.15,1721379008580,asphalt
-0.06,3.56,9.35,0.27,0.02,-0.24,1721379008590,asphalt
-2.18,3.9,11.37,0.14,0.04,-0.21,1721379008600,asphalt
-3.88,-0.93,9.81,0.16,-0.09,0.02,1721379008610,asphalt
-1.8,-0.61,10.89,0.11,0.14,0.25,1721379008620,asphalt
