AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
1.2,-6.09,12.32,-0.2,0.04,0.16,1721200925665
2.43,-0.64,16.31,0.03,0.22,0.06,1721200925670
4.86,-2.85,5.6,-0.11,-0.0,-0.25,1721200925680
-1.93,3.71,12.61,-0.1,0.0,-0.57,1721200925690
-3.59,1.64,12.19,-0.02,0.07,-0.47,1721200925700
-4.05,-4.04,9.68,-0.11,-0.05,0.01,1721200925710
-1.96,-4.46,8.65,-0.09,-0.03,0.1,1721200925720
1.46,-0.92,12.47,-0.14,0.29,0.01,1721200925730
0.7,2.77,9.1,0.1,0.1,-0.38,1721200925740
-1.07,0.52,11.13,-0.09,0.11,-0.5,1721200925750
-5.95,0.45,8.32,0.13,-0.14,0.06,1721200925760
1.48,2.28,18.3,-0.15,0.51,0.34,1721200925770
3.92,3.33,13.93,0.18,-0.41,0.1,1721200925780
0.22,2.2,0.27,-0.2,0.04,-0.31,1721200925790
-1.06,-2.09,18.65,-0.14,0.12,-0.51,1721200925800
-5.42,1.37,7.06,0.29,-0.23,-0.14,1721200925810
-3.49,-4.85,5.17,-0.09,0.26,0.25,1721200925820
-0.06,-1.6,13.25,0.0,-0.06,0.17,1721200925830
2.34,9.05,11.34,0.28,0.16,0.01,1721200925840
4.43,5.03,10.57,-0.06,0.14,-0.38,1721200925850
-2.58,1.31,15.43,-0.01,-0.35,-0.35,1721200925860
-3.63,-8.65,7.2,-0.02,0.01,-0.18,1721200925870
-2.86,-4.44,9.43,0.04,0.06,0.04,1721200925880
-1.61,7.38,8.88,0.18,0.05,0.02,1721200925890
2.56,1.55,12.67,0.03,0.08,-0.04,1721200925900
-0.91,0.68,3.91,0.21,-0.11,-0.29,1721200925910
3.67,-5.36,16.12,-0.39,0.53,-0.43,1721200925920
-1.66,6.5,21.54,0.24,-0.41,-0.33,1721200925930
-4.29,1.95,1.36,0.05,0.14,-0.2,1721200925940
-4.22,-0.56,10.61,0.23,-0.02,0.07,1721200925950
0.42,1.47,7.68,0.17,0.12,0.27,1721200925960
2.19,1.02,12.63,0.07,-0.13,0.08,1721200925970
-0.85,3.93,3.35,0.11,-0.09,-0.32,1721200925980
-1.2,2.88,9.32,-0.06,0.17,-0.3,1721200925990
-0.32,-5.03,16.2,-0.01,0.07,0.05,1721200926000
