AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
2.38,-0.77,8.49,-0.02,-0.05,-0.24,1721378566626
2.41,0.86,11.74,-0.16,0.27,-0.35,1721378566631
-2.52,8.26,13.5,-0.01,-0.04,-0.34,1721378566641
-1.72,5.09,9.66,-0.19,0.17,-0.13,1721378566651
-1.13,-1.98,10.53,-0.29,0.14,0.11,1721378566661
2.15,-8.96,9.54,-0.4,0.22,0.0,1721378566671
0.8,-2.03,10.74,-0.21,0.13,-0.27,1721378566681
-0.55,-3.29,10.02,-0.24,0.09,-0.31,1721378566691
-5.2,0.06,12.09,0.05,0.09,-0.22,1721378566701
-3.23,0.2,11.14,0.09,0.11,0.18,1721378566711
-0.36,3.05,9.24,0.09,0.15,0.27,1721378566721
4.8,6.07,14.97,-0.05,0.25,0.14,1721378566731
3.79,3.2,10.72,-0.05,0.02,-0.22,1721378566741
1.05,-5.46,9.68,-0.13,0.11,-0.47,1721378566751
-5.16,-3.19,6.07,0.05,0.09,-0.29,1721378566761
-5.1,0.57,6.14,-0.01,0.13,0.09,1721378566771
-2.08,0.36,11.13,-0.02,0.1,0.34,1721378566781
1.1,2.6,8.09,0.05,0.01,0.26,1721378566791
2.11,-1.97,6.35,-0.06,0.01,0.05,1721378566801
0.69,-1.79,8.11,-0.04,0.06,-0.06,1721378566811
-0.2,-2.99,13.98,-0.28,0.15,-0.11,1721378566821
-3.75,-4.91,20.13,-0.17,-0.13,-0.12,1721378566831
-2.28,1.51,21.82,-0.04,0.11,0.17,1721378566841
-0.92,3.78,10.06,0.19,-0.17,0.35,1721378566851
2.71,1.31,5.49,0.19,0.14,0.35,1721378566861
3.42,1.24,7.73,0.2,-0.02,0.11,1721378566871
1.41,1.69,5.8,0.24,-0.06,-0.2,1721378566881
-1.72,-1.39,7.42,0.15,-0.03,-0.26,1721378566891
-4.5,0.47,5.1,0.06,-0.09,0.1,1721378566901
-3.17,2.76,13.38,-0.03,0.12,0.32,1721378566911
-0.92,-2.39,13.82,0.03,-0.26,0.34,1721378566921
2.23,4.77,15.81,0.19,0.12,0.25,1721378566931
4.27,-0.35,8.06,0.15,-0.17,0.12,1721378566941
-0.23,2.54,9.32,0.11,0.05,-0.07,1721378566951
-1.03,0.85,10.8,0.1,-0.03,-0.07,1721378566961
-4.53,3.6,6.83,0.31,-0.19,0.1,1721378566971
0.53,1.56,6.21,0.15,0.07,0.18,1721378566981
0.27,0.17,7.41,0.15,-0.26,0.16,1721378566991
0.74,1.61,10.61,0.06,-0.04,-0.08,1721378567001
-1.2,1.15,12.12,0.23,-0.24,-0.11,1721378567011
-2.53,0.98,6.07,0.25,-0.1,0.03,1721378567021
-0.41,1.7,11.56,0.12,0.07,0.17,1721378567031
-0.04,-0.92,8.31,0.13,-0.3,0.29,1721378567041
2.81,1.05,11.9,-0.04,0.11,0.17,1721378567051
1.96,-2.13,7.94,0.04,-0.38,-0.0,1721378567061
-0.41,0.66,10.18,-0.04,0.05,-0.13,1721378567071
-0.68,-1.09,11.22,-0.07,-0.25,-0.05,1721378567081
-1.85,1.41,9.15,-0.03,-0.09,0.1,1721378567091
0.98,-0.21,8.59,-0.17,-0.07,0.16,1721378567101
0.29,-1.07,10.46,-0.11,-0.15,0.18,1721378567111
3.0,-2.85,10.24,-0.21,-0.08,-0.03,1721378567121
0.44,-0.98,13.02,-0.08,-0.21,-0.19,1721378567131
-0.98,1.06,8.12,-0.11,-0.13,-0.11,1721378567141
-2.07,-1.07,10.74,-0.1,-0.11,0.06,1721378567151
-0.11,1.8,8.08,-0.02,-0.08,0.15,1721378567161
2.05,0.55,8.83,-0.09,-0.07,0.06,1721378567171
2.06,0.49,8.35,-0.08,-0.15,-0.05,1721378567181
0.67,-0.75,7.9,-0.14,-0.04,-0.19,1721378567191
-2.01,-3.55,9.36,-0.15,-0.2,-0.2,1721378567201
-0.72,0.58,11.95,-0.18,0.01,-0.08,1721378567211
0.86,-4.44,11.5,-0.17,-0.14,0.09,1721378567221
1.14,1.61,12.37,-0.09,0.07,-0.0,1721378567231
2.62,0.25,9.65,-0.07,-0.14,-0.11,1721378567241
0.13,1.77,10.19,-0.05,-0.02,-0.22,1721378567251
0.49,-1.13,11.33,-0.05,0.04,-0.27,1721378567261
-1.49,-1.58,13.07,-0.04,-0.01,-0.2,1721378567271
-2.11,1.96,12.42,0.07,0.02,-0.1,1721378567281
1.04,0.72,11.29,0.08,0.03,0.09,1721378567291
2.07,3.69,11.4,0.13,0.07,0.05,1721378567301
2.72,3.96,8.35,0.24,-0.01,-0.13,1721378567311
1.91,1.36,10.32,0.14,0.12,-0.36,1721378567321
-1.15,1.19,9.44,0.24,-0.11,-0.27,1721378567331
-0.88,1.57,10.77,0.1,0.28,-0.19,1721378567341
-1.68,0.4,11.49,0.18,-0.08,0.01,1721378567351
0.11,2.32,9.71,0.16,0.22,-0.02,1721378567361
1.71,1.03,11.54,0.23,0.04,-0.17,1721378567371
1.1,-2.53,9.19,0.2,0.07,-0.28,1721378567381
-0.54,2.62,12.28,0.27,0.19,-0.34,1721378567391
-1.28,0.25,9.07,0.28,0.07,-0.17,1721378567401
-2.32,3.57,9.32,0.28,0.19,-0.03,1721378567411
0.91,0.63,5.79,0.13,0.12,0.0,1721378567421
0.75,0.62,11.21,0.09,0.17,-0.13,1721378567431
1.2,-0.39,10.57,0.14,0.06,-0.24,1721378567441
-0.57,1.08,8.37,0.14,0.11,-0.21,1721378567451
-0.5,-1.44,7.22,0.05,0.1,-0.14,1721378567461
-0.56,-0.67,6.39,0.06,0.08,-0.12,1721378567471
0.77,1.76,6.55,-0.03,0.14,-0.1,1721378567481
1.48,-2.37,9.91,-0.18,0.14,-0.13,1721378567491
-0.1,-1.43,9.48,-0.06,0.08,-0.2,1721378567501
-0.16,-1.19,9.99,-0.15,0.17,-0.27,1721378567511
-1.87,-2.5,9.65,-0.14,-0.04,-0.12,1721378567521
-0.52,-1.35,14.16,-0.24,0.26,-0.0,1721378567531
1.24,1.41,13.66,-0.07,0.03,0.01,1721378567541
0.68,1.72,8.71,-0.15,0.07,-0.13,1721378567551
0.48,-0.47,8.8,-0.09,0.12,-0.24,1721378567561
-0.43,-5.89,7.86,-0.22,0.09,-0.19,1721378567571
-1.84,1.39,11.15,-0.06,0.2,-0.1,1721378567581
-0.26,0.63,10.56,-0.14,0.08,-0.01,1721378567591
-1.31,0.46,9.42,-0.01,0.04,-0.07,1721378567601
1.89,0.21,9.8,-0.08,0.14,-0.05,1721378567611
0.76,-1.31,11.69,-0.09,0.14,-0.15,1721378567621
-0.95,2.17,12.09,0.04,0.09,-0.23,1721378567631
-1.02,1.15,9.72,0.07,0.13,-0.19,1721378567641
-2.78,-2.77,9.28,0.02,0.09,-0.09,1721378567651
-2.53,-2.21,11.57,-0.02,0.16,0.09,1721378567661
0.31,-2.06,11.62,-0.01,0.05,0.14,1721378567671
0.55,5.07,13.34,0.09,0.08,-0.03,1721378567681
1.7,2.14,10.26,0.13,0.04,-0.18,1721378567691
-2.21,-1.36,9.84,0.09,0.05,-0.2,1721378567701
-1.98,-0.02,10.44,0.1,0.14,-0.07,1721378567711
-2.79,2.09,11.54,0.12,-0.02,0.12,1721378567721
-1.47,1.88,10.35,0.18,0.05,0.12,1721378567731
0.49,1.61,9.38,0.14,-0.02,0.1,1721378567741
0.41,0.26,7.77,0.14,-0.04,0.02,1721378567751
0.82,0.02,9.44,0.05,0.05,-0.1,1721378567761
-0.47,2.13,10.43,0.06,0.01,-0.08,1721378567771
-0.95,-1.04,9.88,0.03,0.01,-0.08,1721378567781
-2.63,-2.7,9.11,0.09,-0.05,-0.01,1721378567791
-0.6,2.99,8.92,0.09,0.12,0.17,1721378567801
0.45,-2.29,8.53,0.0,-0.09,0.15,1721378567811
0.58,2.8,12.15,0.1,0.04,0.1,1721378567821
1.78,2.55,10.31,0.05,-0.04,0.03,1721378567831
-1.19,2.57,7.71,0.07,-0.07,-0.09,1721378567841
-0.37,-0.1,6.16,-0.14,-0.05,-0.03,1721378567851
-2.32,-1.08,11.57,-0.16,-0.09,0.05,1721378567861
-0.73,-2.76,12.98,-0.1,-0.07,0.1,1721378567871
-1.07,-0.32,10.36,0.02,-0.12,0.15,1721378567881
-0.11,1.52,7.44,-0.05,-0.05,0.12,1721378567891
-0.49,2.19,13.28,-0.1,-0.06,0.14,1721378567901
0.16,0.23,11.35,-0.03,-0.24,0.14,1721378567911
1.28,-1.01,9.13,-0.1,-0.09,0.12,1721378567921
1.44,0.05,10.75,-0.14,-0.14,0.05,1721378567931
0.38,-1.19,10.31,-0.14,-0.13,-0.01,1721378567941
-0.62,-0.08,14.04,-0.19,-0.06,-0.09,1721378567951
-0.89,1.66,12.11,0.01,-0.23,0.1,1721378567961
1.26,0.25,8.94,-0.14,-0.07,0.15,1721378567971
2.29,2.46,9.72,0.04,-0.1,0.05,1721378567981
2.04,-1.0,6.75,-0.15,-0.1,-0.14,1721378567991
-1.94,-0.57,10.74,-0.01,-0.11,-0.21,1721378568001
-0.77,-1.71,10.54,-0.11,-0.01,-0.02,1721378568011
-2.28,-0.87,11.45,-0.03,-0.07,0.17,1721378568021
0.96,-1.21,11.92,0.01,-0.08,0.3,1721378568031
4.28,1.68,8.46,-0.01,0.0,0.16,1721378568041
4.67,3.57,10.34,0.07,-0.11,-0.13,1721378568051
2.73,-0.73,8.34,-0.1,-0.08,-0.37,1721378568061
-1.22,-2.39,10.77,-0.04,-0.04,-0.35,1721378568071
-1.9,-3.59,11.19,-0.09,0.01,-0.14,1721378568081
-1.9,2.17,10.98,-0.02,0.01,0.04,1721378568091
1.03,3.36,11.47,0.06,0.07,0.04,1721378568101
2.34,-0.93,8.9,0.05,-0.07,-0.07,1721378568111
2.06,2.98,10.31,0.09,0.14,-0.29,1721378568121
0.75,-1.08,10.01,-0.02,0.0,-0.3,1721378568131
-2.42,0.56,11.21,0.03,0.04,-0.24,1721378568141
-0.92,1.75,11.08,0.06,0.11,-0.03,1721378568151
0.38,-1.17,10.45,0.11,0.09,0.08,1721378568161
0.62,1.63,9.96,0.11,0.03,-0.1,1721378568171
1.64,2.8,12.03,0.09,0.16,-0.24,1721378568181
-1.2,0.58,8.45,0.15,-0.09,-0.2,1721378568191
-1.13,0.6,12.36,0.13,0.28,-0.12,1721378568201
-0.55,2.17,6.26,0.18,-0.05,0.0,1721378568211
0.69,-0.04,10.76,0.02,0.22,-0.03,1721378568221
0.64,1.65,12.43,0.11,0.03,-0.11,1721378568231
0.34,-0.33,10.2,0.08,0.11,-0.27,1721378568241
-1.31,-0.4,8.94,0.12,0.05,-0.23,1721378568251
-0.91,0.63,9.41,0.1,0.19,-0.06,1721378568261
0.02,1.73,11.4,0.09,0.12,-0.01,1721378568271
0.75,1.87,9.2,0.11,0.08,-0.1,1721378568281
1.0,0.24,9.5,0.04,0.1,-0.16,1721378568291
0.33,0.76,9.87,0.02,0.14,-0.22,1721378568301
-0.68,0.57,10.03,-0.08,0.14,-0.27,1721378568311
-1.79,-0.41,9.34,0.01,0.0,-0.1,1721378568321
0.28,-0.2,7.41,-0.09,0.16,0.01,1721378568331
1.5,2.29,9.83,-0.05,0.07,-0.03,1721378568341
1.7,0.72,7.36,-0.11,0.09,-0.22,1721378568351
-1.04,-2.81,9.42,-0.12,0.03,-0.28,1721378568361
-1.27,1.46,11.88,-0.12,0.22,-0.23,1721378568371
-2.08,-2.04,11.15,-0.16,0.01,-0.14,1721378568381
-2.0,-0.41,11.15,-0.17,0.17,-0.03,1721378568391
0.84,-0.3,11.68,-0.12,0.12,0.08,1721378568401
1.85,-1.27,8.66,-0.16,0.03,-0.02,1721378568411
1.16,2.95,12.45,-0.14,0.2,-0.26,1721378568421
-0.23,1.87,9.94,-0.07,-0.12,-0.36,1721378568431
-2.24,-0.58,8.11,-0.1,0.15,-0.24,1721378568441
-1.64,-1.54,12.15,-0.17,0.12,-0.03,1721378568451
-1.87,-2.43,9.69,-0.09,0.08,0.03,1721378568461
0.56,0.47,11.21,-0.04,0.18,-0.08,1721378568471
0.53,1.56,9.62,0.03,0.01,-0.1,1721378568481
-0.98,1.15,10.69,-0.0,0.13,-0.19,1721378568491
-1.53,-1.69,12.37,-0.09,-0.01,-0.06,1721378568501
-1.05,0.83,11.17,-0.02,0.15,-0.0,1721378568511
-0.37,-1.36,9.67,0.02,-0.03,0.04,1721378568521
-0.35,-0.2,10.5,0.06,0.15,-0.11,1721378568531
-0.24,3.37,8.69,0.18,-0.01,-0.15,1721378568541
-0.94,-1.88,10.11,0.04,0.12,-0.08,1721378568551
-1.1,2.79,11.57,0.12,0.05,0.07,1721378568561
0.51,0.42,9.67,0.02,0.11,0.03,1721378568571
0.48,-0.57,8.91,0.01,-0.04,0.01,1721378568581
0.33,-0.67,10.11,0.01,0.08,-0.09,1721378568591
-0.75,0.85,12.99,0.08,-0.01,-0.15,1721378568601
-0.77,2.08,8.85,0.12,0.04,-0.07,1721378568611
-0.63,-0.52,11.18,0.03,0.11,-0.03,1721378568621
1.06,2.31,9.46,0.08,0.09,0.02,1721378568636
0.22,1.14,9.04,0.07,0.09,-0.05,1721378568640
0.54,2.54,10.14,0.15,0.0,-0.05,1721378568650
0.69,0.03,8.02,0.12,0.07,-0.04,1721378568660
0.52,1.37,10.72,0.05,0.08,-0.08,1721378568670
-1.02,3.52,10.06,0.09,0.01,-0.12,1721378568680
