AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
3.33,2.57,11.47,0.02,0.12,0.21,1721378666642,asphalt
4.18,2.79,9.13,0.07,0.01,0.08,1721378666646,asphalt
3.4,-0.15,5.74,0.03,-0.01,-0.35,1721378666655,asphalt
-1.97,-0.12,8.07,0.03,-0.06,-0.44,1721378666665,asphalt
-3.24,3.46,10.08,-0.02,0.08,-0.11,1721378666674,asphalt
-1.84,2.09,9.73,-0.07,0.07,0.21,1721378666684,asphalt
0.36,2.54,4.4,-0.05,0.04,0.18,1721378666693,asphalt
3.48,2.78,-0.86,-0.06,0.11,-0.03,1721378666703,asphalt
2.97,-4.53,-1.77,-0.43,0.06,-0.25,1721378666713,asphalt
-1.75,-9.62,16.36,-0.66,0.18,-0.38,1721378666723,asphalt
-2.47,-5.28,27.99,-0.22,0.1,-0.3,1721378666733,asphalt
-3.23,-0.84,15.82,-0.04,-0.14,-0.03,1721378666743,asphalt
-1.12,-0.6,12.17,-0.18,0.15,0.14,1721378666752,asphalt
0.64,4.56,12.74,0.03,0.09,0.12,1721378666762,asphalt
0.65,6.75,6.11,0.18,-0.05,-0.15,1721378666772,asphalt
-0.04,-0.19,8.41,-0.06,0.05,-0.31,1721378666782,asphalt
-2.64,-0.92,14.92,0.01,0.03,-0.21,1721378666792,asphalt
-2.18,1.71,11.65,0.04,-0.03,0.03,1721378666802,asphalt
-1.01,1.49,10.55,0.09,0.12,0.09,1721378666812,asphalt
0.28,3.31,9.64,0.31,-0.07,0.17,1721378666822,asphalt
2.67,0.26,8.48,0.17,0.1,0.01,1721378666832,asphalt
2.25,-0.82,11.2,0.14,-0.05,-0.16,1721378666842,asphalt
1.33,0.15,9.47,0.15,0.07,-0.26,1721378666852,asphalt
-0.16,-0.33,9.7,0.14,0.04,-0.21,1721378666862,asphalt
-2.41,1.41,8.55,0.28,-0.03,-0.1,1721378666872,asphalt
-2.05,-0.51,7.23,0.15,0.01,0.02,1721378666882,asphalt
-0.21,1.19,12.83,0.02,0.14,0.04,1721378666892,asphalt
0.86,-0.93,11.8,-0.03,-0.0,-0.07,1721378666902,asphalt
0.1,-0.76,14.15,-0.09,0.04,-0.15,1721378666912,asphalt
-0.77,2.23,10.01,0.13,-0.05,-0.15,1721378666922,asphalt
