AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.03,2.12,14.9,0.08,-0.36,0.0,1721378768164
-1.22,1.57,5.9,0.04,-0.14,0.11,1721378768169
0.57,-0.29,3.17,-0.11,-0.08,0.19,1721378768179
5.25,1.53,11.06,-0.22,0.26,-0.05,1721378768189
2.8,4.6,12.75,-0.0,-0.27,-0.43,1721378768199
0.58,-4.02,10.79,-0.11,-0.08,-0.59,1721378768209
-2.48,-1.87,12.69,-0.05,-0.08,-0.25,1721378768219
0.51,-1.89,9.05,-0.17,0.08,0.06,1721378768229
0.83,3.46,13.03,0.06,0.03,-0.04,1721378768239
3.73,3.36,6.45,0.16,-0.01,-0.3,1721378768249
0.95,2.66,7.17,0.05,0.02,-0.37,1721378768259
-0.67,0.46,12.72,-0.09,0.15,-0.33,1721378768269
-2.15,2.52,16.44,-0.09,0.03,-0.22,1721378768279
-0.31,0.67,14.92,-0.09,0.11,-0.08,1721378768289
0.58,-1.5,10.72,-0.06,0.06,-0.05,1721378768299
3.09,-1.64,13.22,-0.1,0.25,-0.24,1721378768309
1.75,3.3,14.54,0.02,0.07,-0.46,1721378768319
0.36,5.8,9.55,-0.02,0.17,-0.43,1721378768329
-1.44,-0.69,9.33,-0.15,0.16,-0.3,1721378768339
0.54,-3.72,9.8,-0.2,0.28,-0.22,1721378768349
1.13,-1.58,11.54,-0.21,0.23,-0.28,1721378768359
0.1,3.76,9.49,-0.01,0.18,-0.45,1721378768369
-0.62,3.46,6.35,0.01,0.19,-0.52,1721378768378
-2.22,2.24,6.93,-0.01,0.18,-0.36,1721378768388
-2.4,3.16,8.81,-0.15,0.2,-0.18,1721378768397
0.29,2.7,9.66,-0.35,0.25,-0.08,1721378768407
2.21,-5.57,10.33,-0.49,0.35,-0.32,1721378768417
0.03,-2.55,11.69,-0.16,-0.01,-0.48,1721378768427
-1.81,-6.54,9.37,-0.31,0.15,-0.46,1721378768437
-2.73,-0.24,17.1,-0.17,0.27,-0.33,1721378768447
-0.3,3.73,8.83,0.14,0.11,-0.12,1721378768456
3.49,5.02,13.63,-0.21,0.64,-0.26,1721378768466
-1.73,-4.19,16.16,-0.46,-0.09,-0.24,1721378768475
-2.18,-3.96,15.93,-0.27,0.62,-0.3,1721378768485
0.75,1.9,10.03,-0.05,0.24,-0.21,1721378768494
-1.76,-1.15,0.58,-0.07,0.18,-0.34,1721378768504
-4.14,1.76,11.22,-0.02,0.39,-0.34,1721378768514
-2.81,-0.42,6.54,0.03,0.26,-0.28,1721378768524
-2.95,3.42,13.21,-0.07,0.58,-0.12,1721378768534
-0.35,2.58,3.68,0.33,-0.04,-0.0,1721378768544
0.12,-5.3,3.51,-0.09,0.42,0.0,1721378768553
1.13,5.5,19.99,0.03,0.51,-0.06,1721378768563
2.5,-3.22,13.09,0.08,0.07,-0.38,1721378768572
-7.4,-4.01,13.11,0.03,0.12,-0.54,1721378768582
-3.45,-2.81,14.83,0.21,0.42,0.12,1721378768592
1.52,9.4,11.21,0.33,0.47,0.5,1721378768602
3.23,9.43,3.79,0.42,0.24,0.15,1721378768612
3.35,-0.56,4.11,0.24,0.26,-0.28,1721378768622
-2.53,-2.65,11.06,0.13,0.2,-0.27,1721378768632
-2.56,1.41,13.12,0.19,0.45,-0.04,1721378768642
-4.25,2.5,11.02,0.12,0.23,0.08,1721378768652
-5.25,-0.13,8.38,0.25,0.12,0.13,1721378768662
-1.33,3.39,8.47,0.43,0.33,0.27,1721378768672
2.87,1.14,7.27,0.18,0.21,0.3,1721378768682
1.3,3.39,12.81,0.06,0.24,-0.02,1721378768692
-0.87,4.69,8.41,0.23,0.05,-0.26,1721378768702
-2.53,-1.02,5.18,-0.0,0.2,-0.18,1721378768712
-4.56,-0.21,15.8,0.09,0.21,0.27,1721378768722
0.32,2.11,10.33,0.18,0.19,0.48,1721378768732
2.18,3.34,8.02,0.06,0.14,0.3,1721378768742
2.36,2.02,4.73,0.11,-0.04,-0.01,1721378768752
0.1,-2.84,3.6,-0.11,0.15,-0.17,1721378768762
-3.58,-2.31,14.72,-0.07,0.18,-0.02,1721378768772
-3.93,-1.46,10.89,0.09,-0.01,0.3,1721378768782
-3.05,4.12,9.06,-0.05,0.06,0.45,1721378768792
0.83,3.52,10.27,-0.12,0.12,0.37,1721378768802
1.32,0.04,9.26,-0.14,-0.09,0.35,1721378768812
0.56,-3.34,4.04,-0.26,-0.04,0.25,1721378768822
-0.74,-0.96,7.7,-0.22,0.05,0.17,1721378768832
-2.04,-0.31,7.58,-0.28,-0.12,0.26,1721378768842
-3.66,-1.54,14.78,-0.3,-0.08,0.39,1721378768852
-1.73,-2.3,15.8,-0.18,-0.17,0.53,1721378768862
1.07,1.56,11.48,-0.24,0.01,0.45,1721378768872
3.27,-1.11,12.41,-0.39,-0.08,0.35,1721378768882
0.8,-1.39,15.0,-0.29,-0.29,0.25,1721378768892
-0.5,0.51,11.23,-0.04,-0.25,0.19,1721378768902
0.13,-4.83,8.04,-0.2,-0.18,0.22,1721378768912
-1.58,3.76,11.97,-0.09,-0.13,0.35,1721378768922
0.96,6.59,10.67,-0.07,-0.1,0.34,1721378768932
0.11,1.94,11.41,-0.08,-0.3,0.26,1721378768942
0.11,-1.64,7.5,-0.04,-0.23,0.25,1721378768952
-0.25,-6.19,10.79,-0.19,-0.08,0.19,1721378768962
-0.29,1.74,13.37,0.01,-0.22,0.31,1721378768972
1.37,0.82,11.4,-0.0,-0.26,0.45,1721378768982
1.3,2.91,10.9,0.02,-0.25,0.37,1721378768992
3.81,4.32,7.72,0.09,-0.11,0.19,1721378769002
3.82,-4.86,9.33,-0.15,-0.19,0.12,1721378769012
0.92,-1.63,12.79,0.02,-0.19,-0.06,1721378769022
-1.66,3.03,10.46,0.08,-0.22,-0.07,1721378769032
-1.83,-0.18,7.77,0.04,-0.21,0.24,1721378769042
1.02,0.8,12.03,0.1,-0.03,0.47,1721378769052
5.29,1.59,11.72,0.16,-0.13,0.3,1721378769062
3.73,4.46,6.91,0.25,-0.27,-0.11,1721378769072
2.77,1.66,8.6,0.11,-0.06,-0.24,1721378769082
-0.3,0.26,11.39,0.16,-0.09,-0.09,1721378769092
-0.69,-1.95,9.23,0.13,-0.13,0.13,1721378769102
1.1,-0.44,11.77,0.07,-0.05,0.16,1721378769112
3.53,6.7,11.64,0.13,0.03,-0.0,1721378769122
1.94,3.68,9.51,0.16,-0.15,-0.15,1721378769132
1.07,-3.09,8.51,0.1,-0.04,-0.09,1721378769142
0.21,-1.81,10.8,0.13,0.02,-0.11,1721378769152
-0.05,0.93,8.96,0.15,-0.07,-0.13,1721378769162
-0.53,4.84,11.64,0.16,0.12,-0.18,1721378769172
-0.86,3.0,9.38,0.22,-0.08,-0.13,1721378769182
-1.36,1.86,8.78,0.13,0.08,-0.11,1721378769192
0.87,-1.26,9.16,0.08,-0.02,-0.01,1721378769202
0.68,0.22,7.29,0.04,0.04,-0.05,1721378769212
2.61,-0.58,7.6,0.03,-0.0,-0.16,1721378769222
0.99,-0.19,8.59,0.11,0.04,-0.31,1721378769232
-0.34,-0.36,8.44,0.09,-0.02,-0.39,1721378769242
-2.31,1.5,12.02,0.12,0.03,-0.23,1721378769252
-1.23,1.82,9.5,0.11,-0.0,-0.0,1721378769262
1.34,-0.28,10.45,-0.08,0.14,-0.01,1721378769272
0.58,2.43,10.86,-0.0,-0.04,-0.1,1721378769282
1.61,1.3,9.83,-0.09,0.17,-0.24,1721378769292
-1.06,-0.41,10.36,-0.03,-0.08,-0.36,1721378769302
-2.42,-0.1,10.52,-0.04,0.11,-0.27,1721378769312
-1.97,0.43,9.2,0.03,-0.04,-0.14,1721378769322
-0.89,2.96,9.24,-0.04,0.18,-0.13,1721378769332
1.58,0.49,8.7,-0.01,0.04,-0.13,1721378769342
0.82,-4.07,8.42,-0.18,-0.02,-0.17,1721378769352
-0.59,-0.05,9.92,-0.11,0.18,-0.27,1721378769362
-0.06,-2.01,8.12,-0.06,0.05,-0.32,1721378769372
-2.87,-0.45,10.9,0.04,-0.01,-0.17,1721378769382
-0.94,1.76,7.64,0.13,0.09,0.05,1721378769392
0.63,-2.23,7.25,-0.09,0.18,0.07,1721378769402
0.85,-2.72,8.71,-0.08,0.06,-0.18,1721378769412
1.73,-1.24,9.9,0.02,0.16,-0.38,1721378769422
-1.3,-5.0,8.87,0.14,-0.08,-0.3,1721378769432
-3.59,-0.83,10.69,0.25,0.17,-0.09,1721378769442
-2.92,20.34,19.01,0.1,0.27,0.06,1721378769452
-1.42,15.75,11.48,-0.11,-0.15,-0.03,1721378769462
-1.15,-15.71,9.62,-0.54,0.02,-0.1,1721378769472
1.22,-3.59,12.26,-0.03,0.27,0.01,1721378769482
0.09,5.83,-1.45,0.05,-0.17,-0.02,1721378769492
1.31,0.45,17.52,-0.19,0.62,-0.44,1721378769502
-5.06,8.83,15.13,0.41,-0.43,-0.26,1721378769512
-3.43,4.58,6.67,-0.11,0.31,0.07,1721378769522
-1.59,3.85,17.48,-0.04,0.05,0.32,1721378769532
3.78,-4.3,6.65,0.01,0.04,0.15,1721378769542
2.52,0.78,9.6,0.04,0.16,-0.21,1721378769552
1.25,2.83,7.27,0.33,-0.07,-0.33,1721378769562
-5.63,-0.09,3.96,-0.0,-0.12,-0.29,1721378769572
-6.13,2.22,7.8,-0.03,0.1,0.15,1721378769582
-1.58,2.4,3.77,-0.05,0.09,0.35,1721378769592
0.79,4.43,-3.08,-0.03,-0.1,0.24,1721378769602
6.26,-12.71,20.74,-0.73,0.51,-0.07,1721378769612
0.32,0.49,46.34,0.29,-0.14,-0.08,1721378769622
-0.08,6.65,2.75,0.59,-0.54,-0.09,1721378769632
1.1,0.52,-0.55,-0.45,0.54,0.06,1721378769642
-1.74,9.61,18.3,0.29,-0.04,0.38,1721378769652
5.53,-2.16,1.0,0.14,0.05,0.12,1721378769662
0.7,-0.99,10.17,-0.04,0.05,-0.31,1721378769672
-1.28,-1.6,10.14,0.01,-0.12,-0.36,1721378769682
-5.37,4.02,13.69,-0.07,0.05,-0.07,1721378769692
-3.44,1.73,10.58,0.11,-0.1,0.46,1721378769702
2.17,-0.71,8.37,0.01,0.16,0.6,1721378769713
5.02,-1.37,13.53,-0.06,0.03,0.16,1721378769722
2.38,3.03,12.08,-0.01,-0.1,-0.41,1721378769732
-2.74,3.09,11.62,-0.03,-0.09,-0.45,1721378769742
-6.58,2.61,8.07,0.14,-0.01,-0.01,1721378769752
-2.68,-3.39,6.45,-0.0,-0.03,0.55,1721378769762
2.15,-2.01,10.7,-0.06,0.04,0.6,1721378769772
6.62,-1.42,10.54,-0.05,-0.02,0.11,1721378769782
2.4,2.72,12.11,-0.04,-0.11,-0.42,1721378769792
-2.35,0.51,8.37,0.05,-0.2,-0.39,1721378769802
-4.57,-1.82,8.06,-0.02,0.07,0.04,1721378769812
-2.29,-2.57,8.52,-0.09,-0.02,0.44,1721378769822
2.09,0.35,11.19,-0.1,0.14,0.34,1721378769832
3.53,2.16,11.65,0.06,-0.1,-0.05,1721378769842
0.92,0.57,8.16,0.08,-0.13,-0.26,1721378769852
-1.72,1.19,7.54,-0.03,-0.02,-0.18,1721378769862
-1.31,-1.04,9.27,-0.07,-0.02,0.16,1721378769872
1.54,-1.17,11.21,-0.12,0.06,0.25,1721378769882
2.74,-0.53,10.1,-0.04,-0.04,0.09,1721378769892
2.03,0.96,8.99,-0.01,0.04,-0.18,1721378769902
0.64,0.29,11.2,-0.01,-0.04,-0.26,1721378769912
-2.02,3.84,14.12,0.03,0.02,-0.1,1721378769922
-1.31,1.36,10.81,0.05,-0.01,0.07,1721378769932
-0.47,-1.62,10.77,0.03,0.01,0.19,1721378769942
2.06,1.09,8.92,0.09,0.11,0.07,1721378769952
2.63,2.32,11.15,0.05,0.09,-0.09,1721378769962
0.02,3.14,9.71,0.14,-0.03,-0.17,1721378769972
-0.85,-1.96,9.79,0.12,0.0,-0.12,1721378769982
0.04,0.93,12.1,0.14,0.14,0.05,1721378769992
1.63,2.16,10.01,0.11,0.05,0.05,1721378770002
1.1,1.6,9.81,0.11,0.06,-0.1,1721378770012
0.35,1.79,11.23,0.15,0.09,-0.21,1721378770022
-1.17,-0.92,7.57,0.16,-0.03,-0.14,1721378770032
-0.48,1.81,12.19,0.15,0.25,0.02,1721378770042
0.8,1.17,9.76,0.19,-0.02,0.04,1721378770052
0.91,2.72,9.67,0.24,0.14,-0.13,1721378770062
0.83,0.52,7.84,0.14,0.06,-0.24,1721378770072
-1.83,1.56,10.67,0.06,0.14,-0.2,1721378770082
-1.3,-0.82,11.74,0.06,0.07,-0.02,1721378770092
-0.26,0.17,8.08,0.07,0.11,0.06,1721378770102
1.65,0.52,7.41,0.03,0.17,-0.01,1721378770112
1.0,-1.14,9.23,-0.03,0.08,-0.25,1721378770122
-1.47,0.76,10.51,0.06,0.02,-0.25,1721378770132
-2.05,0.45,8.02,0.05,0.08,-0.09,1721378770142
-0.89,-0.14,8.02,-0.04,0.11,0.07,1721378770152
1.39,-0.87,11.33,-0.08,0.18,-0.07,1721378770167
0.48,1.37,12.68,-0.03,0.12,-0.11,1721378770171
-1.03,-2.55,10.3,-0.02,0.01,-0.25,1721378770181
-3.16,-1.0,9.02,0.02,0.09,-0.19,1721378770191
-2.91,9.11,10.25,0.07,0.13,0.11,1721378770201
