AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,TimeDiff(ms),Acc_Magnitude,Gyr_Magnitude,Acc_L2Norm,Gyr_L2Norm,Acc_Mean,Gyr_Mean,Acc_Variance,Gyr_Variance,Acc_StdDev,Gyr_StdDev
1.32,1.95,12.17,-0.05,-0.12,-0.05,1721198962176,10000.0,12.395717002255257,0.1392838827718412,12.395717002255257,0.1392838827718412,5.1466666666666665,-0.0733333333333333,37.09463333333333,0.0016333333333333,6.090536374846909,0.0404145188432738
0.42,-0.57,5.36,-0.08,-0.18,-0.1,1721198962186,10000.0,5.406560829214817,0.2209072203437452,5.406560829214817,0.2209072203437452,1.7366666666666666,-0.12,10.091433333333336,0.0027999999999999,3.1767016437388853,0.0529150262212918
-2.25,2.05,11.72,-0.1,-0.12,-0.07,1721198962196,10000.0,12.108814970920978,0.1711724276862369,12.108814970920978,0.1711724276862369,3.84,-0.0966666666666666,51.19330000000001,0.0006333333333333,7.154949335949207,0.0251661147842358
-0.95,1.48,7.32,-0.02,-0.15,0.03,1721198962206,10000.0,7.52829994088971,0.1542724862054151,7.52829994088971,0.1542724862054151,2.6166666666666667,-0.0466666666666666,18.06723333333333,0.0086333333333333,4.250556826267982,0.0929157324317756
0.64,2.05,12.42,-0.13,0.02,0.03,1721198962216,10000.0,12.604304820179491,0.1349073756323204,12.604304820179491,0.1349073756323204,5.036666666666666,-0.0266666666666666,41.38223333333333,0.0080333333333333,6.432902403529322,0.089628864398325
0.64,2.96,11.16,-0.01,-0.17,-0.05,1721198962226,10000.0,11.563598055968566,0.1774823934929885,11.563598055968566,0.1774823934929885,4.92,-0.0766666666666666,30.5488,0.0069333333333333,5.527096887155136,0.0832666399786453
-0.34,0.16,12.4,-0.1,-0.13,-0.15,1721198962236,10000.0,12.405692241870264,0.2222611077089286,12.405692241870264,0.2222611077089286,4.073333333333333,-0.1266666666666666,52.06253333333334,0.0006333333333333,7.215437154693633,0.0251661147842358
-1.82,0.85,14.32,0.1,-0.23,-0.04,1721198962246,10000.0,14.46019709409246,0.2539685019840059,14.46019709409246,0.2539685019840059,4.45,-0.0566666666666666,74.84490000000002,0.0274333333333333,8.651294700794791,0.1656301099840646
-1.16,2.95,8.44,0.05,-0.12,0.08,1721198962256,10000.0,9.015636416803863,0.1526433752247374,9.015636416803863,0.1526433752247374,3.41,0.0033333333333333,23.1987,0.0116333333333333,4.816502880721655,0.1078579312490895
0.32,1.49,4.95,-0.11,-0.2,0.13,1721198962266,10000.0,5.179285665031424,0.2626785107312739,5.179285665031424,0.2626785107312739,2.2533333333333334,-0.06,5.796233333333333,0.0291,2.407536777150732,0.1705872210923198
0.65,0.51,7.34,-0.11,-0.2,-0.03,1721198962276,10000.0,7.386352279711549,0.2302172886644267,7.386352279711549,0.2302172886644267,2.833333333333333,-0.1133333333333333,15.23743333333333,0.0072333333333333,3.9035155095546026,0.0850490054811538
1.09,-0.75,9.86,-0.14,-0.12,-0.24,1721198962286,10000.0,9.948376752013363,0.3026549190084311,9.948376752013363,0.3026549190084311,3.4,-0.1666666666666666,32.14509999999999,0.0041333333333333,5.669664893095534,0.0642910050732863
-1.05,1.85,12.69,0.04,-0.26,-0.14,1721198962296,10000.0,12.867054830068922,0.2979932885150268,12.867054830068922,0.2979932885150268,4.496666666666667,-0.12,52.450533333333325,0.0228,7.242274044340861,0.150996688705415
-0.88,1.58,11.5,-0.09,-0.05,0.01,1721198962306,10000.0,11.641340129040127,0.103440804327886,11.641340129040127,0.103440804327886,4.066666666666666,-0.0433333333333333,42.95373333333333,0.0025333333333333,6.553909774579853,0.0503322295684716
-0.82,7.21,15.19,0.13,-0.18,0.06,1721198962316,10000.0,16.834268620881634,0.2299999999999999,16.834268620881634,0.2299999999999999,7.1933333333333325,0.0033333333333333,64.08023333333333,0.0264333333333333,8.005013012689819,0.1625833119767626
2.83,0.5,5.64,-0.07,-0.2,0.01,1721198962326,10000.0,6.329968404344528,0.2121320343559642,6.329968404344528,0.2121320343559642,2.99,-0.0866666666666666,6.624099999999999,0.0112333333333333,2.5737326978534503,0.1059874206372309
1.0,2.97,14.85,0.03,-0.18,-0.17,1721198962336,10000.0,15.17706822808674,0.2493992782667985,15.17706822808674,0.2493992782667985,6.273333333333333,-0.1066666666666666,56.13963333333332,0.0140333333333333,7.492638609550932,0.1184623709594457
1.79,1.4,6.71,0.12,-0.18,-0.22,1721198962346,10000.0,7.084363062407234,0.3085449724108302,7.084363062407234,0.3085449724108302,3.3000000000000003,-0.0933333333333333,8.7591,0.0345333333333333,2.959577672574248,0.1858314648635513
-0.62,4.11,10.15,-0.01,-0.09,-0.19,1721198962356,10000.0,10.968090079863495,0.2104756517984918,10.968090079863495,0.2104756517984918,4.546666666666667,-0.0966666666666666,29.141233333333336,0.0081333333333333,5.398262066010998,0.0901849950564579
-0.38,2.31,7.55,0.03,-0.17,-0.08,1721198962366,10000.0,7.904618902894686,0.1902629759044045,7.904618902894686,0.1902629759044045,3.16,-0.0733333333333333,16.2631,0.0100333333333333,4.032753401833541,0.1001665280087781
1.24,3.03,9.68,-0.04,-0.03,-0.13,1721198962376,10000.0,10.218654510257208,0.1392838827718412,10.218654510257208,0.1392838827718412,4.65,-0.0666666666666666,19.7767,0.0030333333333333,4.447100178768182,0.055075705472861
1.59,2.36,7.99,-0.08,-0.17,-0.26,1721198962386,10000.0,8.481615412172378,0.3207802986469088,8.481615412172378,0.3207802986469088,3.98,-0.17,12.2083,0.0081,3.4940377788455583,0.09
-0.01,1.66,13.05,-0.07,-0.11,-0.35,1721198962396,10000.0,13.155158683953609,0.3734969879396619,13.155158683953609,0.3734969879396619,4.9,-0.1766666666666666,50.5141,0.0229333333333333,7.107327205075055,0.1514375558880072
-0.78,1.32,8.5,-0.02,-0.17,-0.26,1721198962406,10000.0,8.637175464235979,0.3112876483254676,8.637175464235979,0.3112876483254676,3.013333333333333,-0.15,23.68013333333333,0.0147,4.866223724134899,0.1212435565298214
-0.17,0.32,10.05,-0.11,-0.09,-0.16,1721198962416,10000.0,10.056530216729824,0.2140093455903269,10.056530216729824,0.2140093455903269,3.4000000000000004,-0.12,33.2269,0.0013,5.764277925291251,0.0360555127546399
1.23,2.41,11.5,0.05,-0.07,-0.21,1721198962426,10000.0,11.814017098345508,0.2269361143582043,11.814017098345508,0.2269361143582043,5.046666666666667,-0.0766666666666666,31.58223333333333,0.0169333333333333,5.619807232755704,0.1301281419729542
1.49,1.4,8.35,-0.12,-0.04,-0.38,1721198962436,10000.0,8.596662142948272,0.4004996878900157,8.596662142948272,0.4004996878900157,3.746666666666666,-0.18,15.89503333333333,0.0316,3.986857576253926,0.1777638883463118
-0.68,-0.03,10.5,-0.09,-0.18,-0.44,1721198962446,10000.0,10.522038775826667,0.4838388161361178,10.522038775826667,0.4838388161361178,3.263333333333333,-0.2366666666666666,39.38263333333333,0.0330333333333333,6.275558408088744,0.1817507450695411
-1.09,-0.04,10.91,-0.07,-0.04,-0.41,1721198962456,10000.0,10.964387807807602,0.4178516483155235,10.964387807807602,0.4178516483155235,3.26,-0.1733333333333333,44.1675,0.0422333333333333,6.645863375062716,0.2055075018906446
-0.42,1.59,12.8,-0.01,-0.01,-0.29,1721198962466,10000.0,12.905212125339126,0.2903446228191595,12.905212125339126,0.2903446228191595,4.656666666666667,-0.1033333333333333,50.74543333333335,0.0261333333333333,7.123582900011296,0.1616580753730952
0.88,-0.23,7.99,-0.07,-0.11,-0.28,1721198962476,10000.0,8.041604317547588,0.30886890422961,8.041604317547588,0.30886890422961,2.8800000000000003,-0.1533333333333333,19.8921,0.0124333333333333,4.460056053459418,0.1115048578911848
0.21,0.04,12.16,-0.04,-0.06,-0.41,1721198962486,10000.0,12.161878966672871,0.4162931659299729,12.161878966672871,0.4162931659299729,4.136666666666667,-0.17,48.28763333333333,0.0432999999999999,6.948930373326051,0.208086520466848
0.1,-0.32,9.33,-0.02,-0.06,-0.49,1721198962496,10000.0,9.336021636650164,0.494064773081425,9.336021636650164,0.494064773081425,3.036666666666666,-0.1899999999999999,29.74863333333333,0.0679,5.454230773751083,0.2605762844159077
-1.21,1.0,17.64,-0.02,0.04,-0.51,1721198962506,10000.0,17.709706378141902,0.5119570294468082,17.709706378141902,0.5119570294468082,5.81,-0.1633333333333333,106.1827,0.0910333333333333,10.304499017419529,0.30171730698343
-1.08,-0.76,7.72,0.12,-0.21,-0.34,1721198962516,10000.0,7.832138916030537,0.4172529209005013,7.832138916030537,0.4172529209005013,1.96,-0.1433333333333333,24.9088,0.0562333333333333,4.990871667354311,0.2371356854910988
-0.79,3.39,11.08,-0.05,0.06,-0.3,1721198962526,10000.0,11.613896848172882,0.31,11.613896848172882,0.31,4.56,-0.0966666666666666,36.2509,0.0340333333333333,6.020872029864113,0.1844812546936228
2.91,2.43,9.51,0.03,-0.01,-0.4,1721198962536,10000.0,10.237826917857127,0.4012480529547776,10.237826917857127,0.4012480529547776,4.95,-0.1266666666666666,15.6528,0.0564333333333333,3.956361965240289,0.2375570107012911
1.61,-0.23,10.45,-0.15,-0.0,-0.61,1721198962546,10000.0,10.575797842243391,0.6281719509815764,10.575797842243391,0.6281719509815764,3.943333333333333,-0.2533333333333333,32.59893333333333,0.1010333333333333,5.709547559424768,0.3178574103797697
-1.06,0.65,9.11,0.05,-0.13,-0.55,1721198962556,10000.0,9.194465726729312,0.5673623181001713,9.194465726729312,0.5673623181001713,2.9,-0.21,29.654099999999996,0.0948,5.445557822666103,0.3078960863668131
-0.61,-0.84,8.63,-0.18,0.13,-0.44,1721198962566,10000.0,8.69221490760554,0.4928488612140643,8.69221490760554,0.4928488612140643,2.393333333333333,-0.1633333333333333,29.18523333333334,0.0814333333333333,5.402335914521915,0.2853652630109932
0.49,0.49,15.9,-0.0,0.06,-0.45,1721198962576,10000.0,15.915093465009877,0.4539823785126466,15.915093465009877,0.4539823785126466,5.626666666666666,-0.13,79.15603333333333,0.0777,8.896967648212133,0.2787471972953271
0.07,1.06,6.65,0.01,-0.06,-0.54,1721198962586,10000.0,6.734315109942511,0.543415126767741,6.734315109942511,0.543415126767741,2.5933333333333333,-0.1966666666666666,12.587433333333331,0.0896333333333333,3.547877299644582,0.2993882651897588
-1.72,4.93,12.54,-0.05,0.1,-0.61,1721198962596,10000.0,13.583626172712496,0.6201612693485461,13.583626172712496,0.6201612693485461,5.25,-0.1866666666666666,50.91369999999999,0.1400333333333333,7.135383661724154,0.3742102795666273
-0.6,0.84,9.19,-0.06,0.01,-0.56,1721198962606,10000.0,9.247794331623082,0.5632938842203065,9.247794331623082,0.5632938842203065,3.143333333333333,-0.2033333333333333,27.94003333333333,0.0966333333333333,5.285833267644121,0.310859024854247
-1.12,-0.98,11.44,-0.08,0.01,-0.48,1721198962616,10000.0,11.536394584097753,0.4867237409455183,11.536394584097753,0.4867237409455183,3.1133333333333333,-0.1833333333333333,52.00493333333333,0.0680333333333333,7.211444607936286,0.2608320021265284
-0.45,1.64,10.94,0.06,0.05,-0.47,1721198962626,10000.0,11.071391059844286,0.4764451699828638,11.071391059844286,0.4764451699828638,4.043333333333333,-0.12,36.76503333333333,0.0918999999999999,6.0634176281477865,0.3031501278244823
1.17,0.33,9.36,-0.08,0.09,-0.56,1721198962636,10000.0,9.438612186121432,0.5728001396647875,9.438612186121432,0.5728001396647875,3.62,-0.1833333333333333,24.8871,0.1136333333333333,4.988697224727113,0.3370954365359064
-0.43,3.09,9.29,0.13,-0.03,-0.55,1721198962646,10000.0,9.799852039699374,0.5659505278732408,9.799852039699374,0.5659505278732408,3.983333333333333,-0.15,24.21813333333333,0.1264,4.9211922674625646,0.3555277766926236
1.28,2.63,12.35,-0.04,0.31,-0.56,1721198962656,10000.0,12.69164291965386,0.6413267497929586,12.69164291965386,0.6413267497929586,5.419999999999999,-0.0966666666666666,36.4743,0.1916333333333333,6.039395665130742,0.4377594468807422
0.05,2.77,7.06,0.1,-0.04,-0.55,1721198962666,10000.0,7.584128163474032,0.5604462507680822,7.584128163474032,0.5604462507680822,3.293333333333333,-0.1633333333333333,12.490433333333332,0.1170333333333333,3.5341807159981693,0.3421013495052794
0.78,0.73,13.86,-0.15,0.37,-0.7,1721198962676,10000.0,13.901111466354047,0.8058535847162311,13.901111466354047,0.8058535847162311,5.123333333333333,-0.16,57.247633333333326,0.2863,7.566216579859007,0.5350700888668698
0.57,3.35,13.94,0.25,-0.0,-0.61,1721198962686,10000.0,14.348205462705083,0.6592419889539803,14.348205462705083,0.6592419889539803,5.953333333333333,-0.12,49.77223333333333,0.1956999999999999,7.054943892996834,0.4423799272118933
0.9,-0.74,6.35,-0.05,0.2,-0.62,1721198962696,10000.0,6.456012701350579,0.6533758489567854,6.456012701350579,0.6533758489567854,2.17,-0.1566666666666666,13.776699999999998,0.1766333333333333,3.7116977247615406,0.4202776859807494
-0.51,3.4,13.68,0.13,0.13,-0.62,1721198962706,10000.0,14.105406764783496,0.6466838485689897,14.105406764783496,0.6466838485689897,5.523333333333333,-0.12,53.72043333333333,0.1875,7.329422442002735,0.4330127018922193
2.21,-0.13,8.13,0.0,0.16,-0.7,1721198962716,10000.0,8.426025160180808,0.7180529228406496,8.426025160180808,0.7180529228406496,3.4033333333333338,-0.1799999999999999,18.12493333333333,0.2092,4.257338761871474,0.4573838650411708
-1.44,2.16,13.35,0.13,0.03,-0.68,1721198962726,10000.0,13.600062499856389,0.6929646455628167,13.600062499856389,0.6929646455628167,4.69,-0.1733333333333333,59.4867,0.1950333333333333,7.712762151136258,0.4416257842714048
-1.14,0.17,7.54,0.06,0.23,-0.66,1721198962736,10000.0,7.627588085364861,0.7014983962918233,7.627588085364861,0.7014983962918233,2.19,-0.1233333333333333,21.8959,0.2232333333333333,4.679305504025143,0.47247574893674
-1.54,1.06,12.15,0.08,0.13,-0.65,1721198962746,10000.0,12.292993939638952,0.667682559304944,12.292993939638952,0.667682559304944,3.89,-0.1466666666666666,52.8607,0.1906333333333333,7.270536431378361,0.4366157731156003
0.47,-1.76,6.47,0.08,0.18,-0.61,1721198962756,10000.0,6.7215623183899735,0.6410148204214938,6.7215623183899735,0.6410148204214938,1.7266666666666666,-0.1166666666666666,18.11763333333333,0.1850333333333333,4.256481332430971,0.4301550108197431
-0.08,2.08,14.97,0.14,0.34,-0.66,1721198962766,10000.0,15.114023289647267,0.7555130707009642,15.114023289647267,0.7555130707009642,5.656666666666666,-0.06,66.22003333333333,0.2800000000000001,8.13756925213748,0.5291502622129182
0.95,-0.7,7.65,0.22,0.13,-0.7,1721198962776,10000.0,7.74047802141444,0.7451845409024531,7.74047802141444,0.7451845409024531,2.6333333333333333,-0.1166666666666666,19.555833333333336,0.2572333333333333,4.422197794460729,0.5071817557181383
-1.33,-2.52,8.96,0.14,0.26,-0.71,1721198962786,10000.0,9.402175280221062,0.7689603370785778,9.402175280221062,0.7689603370785778,1.7033333333333338,-0.1033333333333333,39.84843333333333,0.2796333333333333,6.312561550855036,0.5288036812781596
-1.68,0.37,12.13,0.32,0.25,-0.76,1721198962796,10000.0,12.251375432987109,0.8616843969807043,12.251375432987109,0.8616843969807043,3.606666666666667,-0.0633333333333333,55.536033333333336,0.3652333333333333,7.452250219452735,0.6043453758682474
-2.92,13.55,16.46,0.53,0.25,-0.66,1721198962806,10000.0,21.51884058215033,0.8826097665446492,21.51884058215033,0.8826097665446492,9.03,0.04,109.21890000000002,0.3871,10.450784659536335,0.6221736092120913
-0.75,12.03,3.81,0.2,0.19,-0.43,1721198962816,10000.0,12.6411826978333,0.5108815909777921,12.6411826978333,0.5108815909777921,5.03,-0.0133333333333333,41.94839999999999,0.1302333333333333,6.476758448483315,0.3608785575970583
1.75,-6.23,8.06,-0.42,0.31,-0.39,1721198962826,10000.0,10.336295274420136,0.6516133823057964,10.336295274420136,0.6516133823057964,1.1933333333333334,-0.1666666666666666,51.28343333333334,0.1706333333333333,7.16124523622347,0.4130778780488412
3.01,-9.0,19.4,-0.01,0.36,-0.76,1721198962836,10000.0,21.59676133127372,0.841011296000238,21.59676133127372,0.841011296000238,4.47,-0.1366666666666667,203.2387,0.3256333333333333,14.256181115572293,0.5706429122781894
0.21,4.92,8.2,0.46,0.13,-0.89,1721198962846,10000.0,9.565066649009824,1.010247494428964,9.565066649009824,1.010247494428964,4.4433333333333325,-0.0999999999999999,16.13043333333333,0.4953000000000001,4.016271073188826,0.7037755323965164
-1.43,3.11,1.88,0.08,0.36,-0.78,1721198962856,10000.0,3.90530408547145,0.8627861844049197,3.90530408547145,0.8627861844049197,1.1866666666666663,-0.1133333333333333,5.513433333333332,0.3529333333333334,2.348070129560301,0.5940819247657122
-3.15,-1.35,15.45,-0.01,0.31,-0.65,1721198962866,10000.0,15.825533166373887,0.7202083032012336,15.825533166373887,0.7202083032012336,3.65,-0.1166666666666666,105.23999999999998,0.2389333333333333,10.258654882585729,0.488808074128623
-2.85,-2.63,13.38,0.2,0.26,-0.43,1721198962876,10000.0,13.930678375441737,0.5408326913195983,13.930678375441737,0.5408326913195983,2.6333333333333333,0.01,86.63023333333335,0.1461,9.307536372925616,0.3822302970723278
-2.03,-0.27,9.71,0.03,0.32,-0.36,1721198962886,10000.0,9.92360317626617,0.4825971404805461,9.92360317626617,0.4825971404805461,2.47,-0.0033333333333333,40.0876,0.1164333333333333,6.331476920908739,0.3412232895529455
0.81,3.18,14.86,0.18,0.31,-0.48,1721198962896,10000.0,15.218018924945518,0.5990826320300063,15.218018924945518,0.5990826320300063,6.283333333333334,0.0033333333333333,56.57363333333332,0.1794333333333333,7.521544610871714,0.4235957192103496
0.56,5.94,7.07,0.2,0.23,-0.57,1721198962906,10000.0,9.2510593987932,0.6463745044476924,9.2510593987932,0.6463745044476924,4.523333333333333,-0.0466666666666666,12.100233333333335,0.2056333333333333,3.4785389653320453,0.4534681172181053
-1.93,5.49,7.68,0.03,0.32,-0.54,1721198962916,10000.0,9.635735571299165,0.628410693734599,9.635735571299165,0.628410693734599,3.7466666666666666,-0.0633333333333333,25.367433333333334,0.1914333333333333,5.036609309181459,0.4375309512861157
-0.41,-1.85,8.87,-0.25,0.35,-0.48,1721198962926,10000.0,9.07014332852574,0.6445153217728807,9.07014332852574,0.6445153217728807,2.203333333333333,-0.1266666666666666,33.85173333333333,0.1836333333333333,5.818224242269571,0.4285246006162695
0.23,-3.12,12.88,-0.12,0.24,-0.47,1721198962936,10000.0,13.254497349956354,0.5412023651093923,13.254497349956354,0.5412023651093923,3.33,-0.1166666666666666,71.20750000000001,0.1260333333333333,8.438453649810493,0.3550117368951811
0.61,1.67,4.98,0.03,0.34,-0.62,1721198962946,10000.0,5.287854007061845,0.7077428911688198,5.287854007061845,0.7077428911688198,2.42,-0.0833333333333333,5.196100000000001,0.2400333333333333,2.279495558232128,0.4899319680663156
-0.19,1.91,8.69,-0.22,0.52,-0.8,1721198962956,10000.0,8.899455039495395,0.979183333191492,8.899455039495395,0.979183333191492,3.47,-0.1666666666666666,21.538799999999995,0.4377333333333333,4.640991273424245,0.6616141876753652
-5.51,-1.44,4.81,-0.09,0.13,-0.67,1721198962966,10000.0,7.454515410139012,0.6884039511798288,7.454515410139012,0.6884039511798288,-0.7133333333333333,-0.21,27.021633333333327,0.1708,5.198233674367989,0.4132795663954365
-6.44,-3.12,11.52,-0.35,0.56,-0.4,1721198962976,10000.0,13.56165181679577,0.7720751258783047,13.56165181679577,0.7720751258783047,0.653333333333333,-0.0633333333333333,91.31893333333336,0.2920333333333334,9.556094041674838,0.5404010856145031
-3.77,-1.3,14.56,-0.04,0.24,-0.13,1721198962986,10000.0,15.096241254034066,0.2758622844826744,15.096241254034066,0.2758622844826744,3.1633333333333336,0.0233333333333333,98.93823333333332,0.0372333333333333,9.946769994995025,0.192959408512084
0.64,-1.14,10.53,-0.12,0.37,-0.09,1721198962996,10000.0,10.61084822245611,0.3992492955535425,10.61084822245611,0.3992492955535425,3.3433333333333333,0.0533333333333333,39.528233333333326,0.0754333333333333,6.287148267166389,0.2746512940681935
2.39,6.17,14.93,0.12,0.34,-0.33,1721198963006,10000.0,16.33052050609533,0.4887739763939975,16.33052050609533,0.4887739763939975,7.830000000000001,0.0433333333333333,41.3796,0.1166333333333333,6.4326977233506,0.3415162270424838
2.62,1.52,0.15,-0.09,0.18,-0.55,1721198963016,10000.0,3.032705063140826,0.5856620185738529,3.032705063140826,0.5856620185738529,1.4300000000000004,-0.1533333333333333,1.5313000000000003,0.1362333333333333,1.2374570699624292,0.3690979996333404
-2.31,-0.67,11.51,-0.29,0.35,-0.51,1721198963026,10000.0,11.758618116088302,0.6831544481301428,11.758618116088302,0.6831544481301428,2.8433333333333333,-0.15,57.005733333333325,0.1996,7.550214124998928,0.4467661580737735
-2.21,-5.48,6.73,-0.1,0.2,-0.31,1721198963036,10000.0,8.955858417817915,0.3822302970723278,8.955858417817915,0.3822302970723278,-0.32,-0.0699999999999999,39.950100000000006,0.0657,6.32060914785909,0.2563201123595259
-2.02,2.12,9.65,-0.03,0.41,-0.25,1721198963046,10000.0,10.084507920568065,0.4811444689487763,10.084507920568065,0.4811444689487763,3.25,0.0433333333333333,35.004900000000006,0.1129333333333333,5.916493894191053,0.3360555509634282
0.51,-2.02,-0.3,-0.17,0.24,-0.28,1721198963056,10000.0,2.1048752932181043,0.406078810084939,2.1048752932181043,0.406078810084939,-0.6033333333333334,-0.07,1.6692333333333331,0.0751,1.2919881320404354,0.2740437921208944
-4.87,1.33,12.7,-0.24,0.34,-0.55,1721198963066,10000.0,13.666594308751542,0.6897100840208152,13.666594308751542,0.6897100840208152,3.053333333333333,-0.15,79.40363333333333,0.2041,8.910871637125817,0.4517742799230607
-6.07,4.43,10.84,0.12,0.13,-0.28,1721198963076,10000.0,13.189973464719328,0.3312099032335839,13.189973464719328,0.3312099032335839,3.0666666666666664,-0.01,72.88103333333333,0.0547,8.537038908973845,0.23388031127053
-4.33,-2.03,14.97,-0.7,0.39,0.19,1721198963086,10000.0,15.71530146067838,0.8235289915965314,15.71530146067838,0.8235289915965314,2.870000000000001,-0.0399999999999999,111.13,0.3366999999999999,10.541821474489122,0.5802585630561602
-1.19,1.87,29.2,0.15,0.22,0.41,1721198963096,10000.0,29.28400587351396,0.4888762624632126,29.28400587351396,0.4888762624632126,9.96,0.26,279.9741,0.0180999999999999,16.73242660225946,0.1345362404707371
9.26,-12.26,-2.8,-0.2,0.23,0.14,1721198963106,10000.0,15.617144425278266,0.3354101966249684,15.617144425278266,0.3354101966249684,-1.9333333333333331,0.0566666666666666,116.34093333333333,0.0514333333333333,10.786145434460511,0.226789182575654
0.11,1.82,14.3,0.08,0.6,-0.31,1721198963116,10000.0,14.415772611969157,0.6800735254367721,14.415772611969157,0.6800735254367721,5.41,0.1233333333333333,60.005100000000006,0.2084333333333333,7.746295889003983,0.4565449959569519
2.35,8.89,-7.21,0.33,0.18,-0.52,1721198963126,10000.0,11.684977535280074,0.6416385275215323,11.684977535280074,0.6416385275215323,1.3433333333333335,-0.0033333333333333,65.56253333333333,0.2058333333333333,8.097069428708966,0.4536885862938734
-4.05,4.28,1.11,-0.75,0.88,-0.5,1721198963136,10000.0,5.996082054141688,1.2597221915962264,5.996082054141688,1.2597221915962264,0.4466666666666668,-0.1233333333333333,17.677233333333337,0.7706333333333335,4.204430203170619,0.8778572397225721
-6.66,-1.03,24.6,-0.31,-0.12,0.06,1721198963146,10000.0,25.50640115735656,0.3377869150810907,25.50640115735656,0.3377869150810907,5.636666666666667,-0.1233333333333333,277.63023333333336,0.0342333333333333,16.662239745404378,0.1850225211517056
1.51,-1.1,23.03,-0.1,0.5,0.45,1721198963161,15000.0,23.10564866001385,0.6800735254367721,23.10564866001385,0.6800735254367721,7.813333333333333,0.2833333333333334,175.36323333333337,0.1108333333333333,13.242478368241096,0.3329164059239697
-3.65,2.18,20.05,0.12,0.37,0.5,1721198963165,4000.0,20.49578981156862,0.6334824385884742,20.49578981156862,0.6334824385884742,6.193333333333334,0.33,152.50263333333334,0.0373,12.349195655318338,0.1931320791582796
