AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-3.84,2.25,5.6,0.26,0.08,-0.07,1721199787655
-3.31,-0.88,7.19,0.12,0.09,-0.05,1721199787659
0.54,7.61,14.17,0.34,0.24,0.08,1721199787668
2.95,-0.26,9.58,0.04,0.03,-0.17,1721199787678
-1.23,4.75,16.59,-0.01,0.09,-0.38,1721199787687
-0.22,3.73,7.56,0.24,0.04,-0.36,1721199787697
-1.95,-1.72,6.96,0.02,-0.05,-0.16,1721199787706
-1.0,2.69,10.61,0.28,0.09,0.1,1721199787716
2.47,-4.08,7.83,0.07,0.21,-0.1,1721199787726
0.16,-0.25,14.99,0.03,0.05,-0.32,1721199787736
0.06,1.66,8.92,0.22,0.02,-0.2,1721199787745
-0.44,4.94,10.02,0.15,0.09,-0.09,1721199787755
0.46,4.86,11.89,0.22,0.11,-0.13,1721199787764
0.17,-5.55,7.29,-0.03,0.03,-0.23,1721199787774
-3.15,-6.57,10.35,-0.13,0.09,-0.28,1721199787783
-3.24,-3.45,11.91,-0.05,0.11,-0.05,1721199787793
-0.85,2.89,9.95,0.11,0.09,0.18,1721199787802
1.08,4.88,8.6,0.04,0.13,-0.1,1721199787812
0.45,2.49,7.65,0.05,-0.04,-0.19,1721199787822
0.18,-6.45,8.1,-0.26,0.06,-0.05,1721199787832
-1.26,-2.85,14.39,-0.08,-0.09,0.09,1721199787842
-0.02,0.47,8.8,-0.01,0.14,0.07,1721199787852
0.77,1.83,8.34,-0.1,0.03,-0.11,1721199787862
-0.02,1.81,12.69,-0.21,0.04,-0.22,1721199787872
-0.7,-6.77,11.76,-0.33,-0.01,-0.1,1721199787882
-4.38,1.74,13.04,-0.15,0.02,-0.02,1721199787892
0.6,-2.34,5.4,-0.09,-0.04,0.27,1721199787902
2.2,-1.79,10.31,-0.12,0.11,0.18,1721199787912
4.66,5.58,12.55,-0.03,0.15,-0.15,1721199787922
0.68,-0.77,7.65,-0.22,-0.16,-0.49,1721199787932
-4.25,1.33,12.33,-0.14,-0.05,-0.38,1721199787942
-2.03,-1.26,10.94,-0.02,0.15,-0.12,1721199787952
-1.16,-5.91,9.62,-0.08,-0.09,0.17,1721199787962
-0.86,1.3,11.93,0.04,0.18,0.14,1721199787972
1.95,1.05,9.13,0.01,0.12,-0.01,1721199787982
0.34,1.77,11.61,0.05,-0.06,-0.13,1721199787992
-0.38,-4.5,12.1,-0.07,0.08,-0.17,1721199788002
-1.98,4.22,11.96,0.18,-0.07,0.03,1721199788012
1.26,-4.63,8.32,0.02,0.12,0.09,1721199788022
-0.82,5.22,13.3,0.17,-0.09,0.13,1721199788032
2.6,-1.52,4.86,0.14,0.24,-0.19,1721199788042
0.98,-1.38,12.76,0.07,0.04,-0.26,1721199788052
-0.91,3.81,11.49,0.26,-0.08,-0.08,1721199788062
-0.1,-7.21,4.97,-0.01,-0.01,0.07,1721199788072
0.92,2.85,16.59,0.03,0.29,0.05,1721199788082
2.6,6.5,8.7,0.17,0.04,-0.14,1721199788092
-0.68,-4.81,6.8,-0.19,-0.1,-0.29,1721199788102
-1.91,-0.01,16.49,-0.1,0.17,-0.3,1721199788112
-0.52,0.53,5.8,0.05,0.08,-0.06,1721199788122
-0.97,0.92,11.07,-0.01,0.18,0.06,1721199788132
2.35,3.79,9.84,0.27,0.15,-0.09,1721199788142
1.44,-0.68,10.29,-0.1,0.2,-0.39,1721199788152
-4.22,4.73,16.52,0.09,-0.06,-0.39,1721199788162
-5.25,-1.38,2.91,0.1,0.02,-0.08,1721199788172
-1.85,2.38,11.45,0.09,0.3,0.18,1721199788182
3.79,0.6,13.5,0.17,0.15,0.09,1721199788192
0.39,2.0,5.96,0.15,-0.1,-0.14,1721199788202
1.42,2.83,16.3,-0.04,0.43,-0.43,1721199788212
-1.96,0.67,9.11,0.21,-0.18,-0.19,1721199788222
-4.23,2.73,9.41,0.01,0.18,0.04,1721199788232
-0.14,4.71,5.82,0.3,0.04,0.16,1721199788242
1.41,-2.83,7.94,-0.1,0.22,-0.25,1721199788252
-2.61,-5.65,13.98,-0.07,-0.18,-0.26,1721199788262
-4.62,7.37,13.78,0.2,0.13,-0.03,1721199788272
0.22,1.19,5.69,0.02,0.1,0.27,1721199788282
-0.28,5.0,11.7,-0.03,0.02,0.11,1721199788292
3.43,-2.93,9.48,-0.1,0.05,-0.21,1721199788302
2.46,-8.16,9.83,-0.16,-0.14,-0.27,1721199788312
-0.44,2.26,11.01,0.12,0.11,-0.16,1721199788322
1.24,1.0,5.35,0.1,0.14,-0.15,1721199788332
-2.47,-4.5,10.37,-0.1,-0.12,-0.18,1721199788342
-2.96,6.7,18.31,0.07,0.23,-0.06,1721199788352
2.83,-6.19,3.01,-0.14,-0.04,0.33,1721199788362
2.68,1.53,13.57,-0.15,0.28,-0.05,1721199788372
5.17,-3.18,7.49,-0.02,-0.08,-0.34,1721199788382
-3.36,-1.44,7.24,-0.21,-0.07,-0.42,1721199788392
-3.17,1.96,9.78,-0.05,0.2,-0.35,1721199788402
-1.83,-6.79,7.13,-0.31,0.01,0.05,1721199788412
-0.38,0.29,16.58,-0.22,0.25,0.16,1721199788422
4.8,1.92,9.05,-0.04,0.16,-0.08,1721199788432
0.39,-1.66,6.34,-0.17,-0.05,-0.37,1721199788442
-2.33,3.17,14.2,-0.09,0.24,-0.49,1721199788452
-2.66,-0.45,9.03,-0.0,0.01,-0.14,1721199788462
-3.15,-2.99,12.73,-0.25,0.31,-0.1,1721199788472
-2.07,-0.85,9.38,0.06,-0.05,-0.05,1721199788482
-0.61,5.83,10.35,0.06,0.32,0.0,1721199788492
1.58,1.57,9.35,0.16,0.0,-0.08,1721199788502
0.06,-0.26,10.5,0.01,0.21,-0.34,1721199788512
-1.17,-3.64,13.25,0.01,0.06,-0.31,1721199788522
