AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-0.19,1.2,13.04,-0.08,0.07,-0.24,1721378472636
-0.76,2.45,13.44,0.06,0.18,-0.25,1721378472640
-2.78,1.24,10.64,0.05,0.07,-0.08,1721378472649
-3.44,2.47,12.29,0.07,0.18,0.03,1721378472659
-2.49,4.48,12.94,0.16,0.1,0.17,1721378472668
-0.35,5.83,11.38,0.2,0.1,0.14,1721378472678
-0.27,6.29,11.19,0.31,0.05,0.05,1721378472687
0.07,3.29,10.4,0.3,0.08,-0.04,1721378472697
-1.21,2.78,11.68,0.38,0.02,0.0,1721378472706
-0.99,3.0,9.53,0.36,0.09,0.14,1721378472716
-1.19,5.04,9.54,0.29,0.12,0.11,1721378472725
-1.15,6.67,10.83,0.33,0.07,0.11,1721378472735
-1.38,1.61,5.78,0.27,-0.0,0.14,1721378472744
-0.79,-2.41,7.82,0.16,0.05,0.21,1721378472754
0.64,1.57,9.79,0.22,0.01,0.33,1721378472763
3.07,1.49,8.63,0.1,0.16,0.23,1721378472773
2.84,-2.98,8.79,0.05,0.04,0.0,1721378472782
-0.56,-2.39,9.1,0.03,-0.03,-0.16,1721378472792
-3.63,-3.35,7.86,0.02,-0.08,-0.14,1721378472801
-6.03,-6.77,10.9,-0.04,-0.07,0.23,1721378472811
-4.0,-5.25,8.6,0.09,-0.07,0.6,1721378472821
2.09,-6.44,6.93,-0.14,0.12,0.59,1721378472831
2.38,-1.38,10.89,-0.12,-0.04,0.28,1721378472840
2.68,-2.84,10.77,-0.14,-0.03,-0.06,1721378472850
-1.49,-4.81,11.99,-0.13,-0.11,-0.06,1721378472859
-3.0,-5.25,10.14,-0.19,-0.04,0.22,1721378472869
-1.94,-4.13,11.23,-0.19,-0.04,0.5,1721378472878
2.71,-3.09,12.91,-0.18,-0.0,0.53,1721378472888
4.34,2.01,11.01,-0.05,-0.07,0.29,1721378472898
4.11,0.63,9.14,-0.05,0.02,-0.07,1721378472908
0.7,0.66,13.14,0.01,-0.04,-0.09,1721378472918
-0.48,-0.15,9.67,0.01,-0.01,0.14,1721378472928
0.65,2.09,11.86,0.02,0.13,0.24,1721378472938
2.71,2.86,12.4,0.13,0.07,0.2,1721378472948
3.92,6.21,9.08,0.2,0.1,0.0,1721378472958
2.41,7.15,8.62,0.16,0.08,-0.27,1721378472968
