AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-2.33,-1.63,22.9,-0.14,0.29,-0.33,1721200876678
-2.54,2.54,18.06,0.42,-0.06,-0.22,1721200876683
0.72,-1.16,-3.74,-0.07,0.24,-0.09,1721200876693
2.51,0.76,13.6,-0.27,0.23,-0.18,1721200876703
-1.39,-1.51,7.23,0.19,-0.11,-0.18,1721200876714
-1.79,-2.85,6.51,-0.25,0.4,-0.32,1721200876724
-3.15,-0.14,11.12,0.02,-0.05,-0.16,1721200876735
-1.84,-0.91,8.84,-0.14,0.32,-0.13,1721200876745
-0.92,-0.19,12.84,0.01,0.17,-0.1,1721200876755
-1.4,0.64,7.59,-0.02,0.12,-0.24,1721200876765
-1.46,3.34,10.27,-0.01,0.22,-0.08,1721200876775
0.37,-4.1,8.76,-0.18,0.16,-0.05,1721200876785
-1.95,3.5,12.61,0.17,-0.04,-0.04,1721200876795
-0.73,1.13,5.77,0.0,0.2,-0.09,1721200876805
-0.73,-4.75,7.75,-0.09,-0.09,-0.02,1721200876816
-3.42,-0.31,14.41,-0.11,0.03,-0.02,1721200876826
-3.43,6.14,12.36,0.28,0.09,-0.2,1721200876837
-0.35,2.46,6.16,0.1,0.38,-0.12,1721200876847
-1.3,-6.39,7.83,-0.27,-0.06,0.13,1721200876857
-1.65,3.12,21.68,0.12,0.02,0.11,1721200876867
1.57,1.72,8.64,0.27,0.07,-0.16,1721200876877
-3.3,-1.22,2.28,-0.03,-0.14,-0.06,1721200876887
-2.84,-0.74,11.94,-0.02,0.24,0.09,1721200876897
1.45,-5.36,10.8,0.05,0.05,0.14,1721200876907
-0.06,0.41,6.3,0.08,-0.16,-0.03,1721200876918
1.01,2.87,11.6,-0.02,0.44,-0.23,1721200876928
-1.38,-4.56,7.43,0.01,-0.0,-0.05,1721200876939
-3.61,-0.34,12.34,-0.06,0.15,0.05,1721200876949
2.25,0.34,10.53,-0.06,0.23,0.17,1721200876959
0.7,8.49,14.42,0.09,-0.04,-0.03,1721200876969
-1.09,-1.73,6.5,-0.09,-0.02,-0.12,1721200876979
-3.38,-2.19,12.37,-0.08,0.02,-0.0,1721200876989
0.55,3.45,13.98,0.15,0.12,0.17,1721200876999
1.29,-0.24,7.67,-0.05,-0.08,0.09,1721200877009
-1.36,3.11,12.3,0.2,-0.19,0.08,1721200877019
2.85,4.02,8.43,0.21,0.21,0.04,1721200877029
2.71,1.73,5.06,-0.02,-0.16,-0.02,1721200877040
-0.92,-2.0,13.0,-0.21,0.01,-0.23,1721200877050
-2.49,3.13,7.52,0.18,-0.08,-0.15,1721200877061
-1.81,3.71,6.89,-0.01,0.14,0.0,1721200877071
0.47,-3.13,13.05,-0.14,0.1,0.09,1721200877082
-1.3,7.04,14.33,0.25,-0.12,-0.09,1721200877092
-2.77,1.17,1.91,-0.01,-0.04,-0.1,1721200877103
-3.82,-2.71,9.67,-0.18,0.06,0.16,1721200877113
-0.22,-1.8,12.57,-0.0,0.04,0.22,1721200877123
1.37,4.43,8.78,0.15,-0.06,0.08,1721200877133
2.07,-0.64,12.33,-0.24,0.03,0.04,1721200877143
-0.56,1.59,15.95,0.19,-0.17,-0.09,1721200877153
-0.79,-4.21,5.77,-0.13,0.05,-0.07,1721200877163
-2.74,-1.98,10.64,-0.09,-0.1,0.07,1721200877173
-0.41,-2.85,9.32,-0.06,0.05,0.08,1721200877183
-1.41,-0.54,10.61,-0.09,-0.02,0.07,1721200877193
-1.55,4.61,13.28,-0.05,-0.01,0.1,1721200877203
2.82,0.35,6.91,0.07,-0.08,0.09,1721200877213
3.14,-5.57,7.77,-0.33,0.14,-0.1,1721200877223
-0.41,-5.31,11.92,0.0,-0.24,0.04,1721200877233
-1.54,3.46,9.72,-0.07,0.27,0.02,1721200877243
0.18,1.04,12.87,-0.11,-0.04,0.03,1721200877253
0.85,-2.35,10.58,-0.05,-0.09,-0.06,1721200877263
1.61,0.5,14.52,-0.05,0.19,-0.09,1721200877273
0.83,-1.79,8.78,-0.1,-0.06,-0.05,1721200877283
-3.12,2.05,10.32,0.12,-0.11,-0.04,1721200877293
0.64,-0.99,5.61,-0.03,0.14,0.11,1721200877303
2.67,0.62,16.03,-0.14,0.15,0.01,1721200877313
-0.51,-1.82,7.71,-0.04,-0.25,-0.19,1721200877323
-1.85,2.03,11.42,-0.03,0.32,-0.14,1721200877333
0.9,-1.89,8.48,-0.0,0.07,0.02,1721200877343
-0.77,-0.41,10.74,0.11,-0.12,0.27,1721200877353
2.52,4.42,8.63,0.18,0.15,-0.02,1721200877363
2.96,-0.9,11.16,-0.02,0.09,-0.19,1721200877373
-1.24,4.35,12.18,0.29,-0.1,-0.12,1721200877383
-0.28,-5.15,7.6,-0.09,0.23,0.11,1721200877393
-1.16,0.81,12.32,0.14,-0.14,0.14,1721200877403
1.43,0.03,8.17,0.1,0.16,-0.14,1721200877413
1.64,-0.46,6.87,0.03,0.09,-0.12,1721200877423
-2.52,4.83,10.36,0.12,-0.0,-0.12,1721200877433
-1.59,-0.4,10.17,0.05,0.16,-0.18,1721200877443
-1.26,-2.6,8.68,0.07,-0.04,0.07,1721200877453
-1.41,-2.66,4.74,-0.09,-0.02,0.17,1721200877463
0.68,2.05,19.36,-0.2,0.32,-0.12,1721200877473
-0.04,4.02,17.46,0.37,-0.12,-0.1,1721200877483
-0.06,1.85,-2.67,0.13,0.04,0.06,1721200877493
0.98,6.43,13.84,-0.1,0.46,-0.09,1721200877503
1.55,1.12,10.01,0.01,-0.15,-0.16,1721200877513
-4.2,0.98,11.84,-0.11,-0.01,-0.21,1721200877523
-2.44,2.92,9.24,0.1,0.15,0.06,1721200877533
0.91,-2.48,8.15,-0.28,0.17,0.13,1721200877543
0.48,1.66,17.25,0.06,-0.05,0.1,1721200877553
1.74,0.72,6.18,0.05,-0.05,-0.1,1721200877563
-0.93,5.04,9.11,0.05,-0.06,-0.17,1721200877573
-0.58,-1.95,5.05,-0.19,0.09,-0.11,1721200877583
-0.77,-1.57,17.34,-0.19,-0.06,0.05,1721200877593
2.68,-3.26,10.35,-0.04,0.02,-0.09,1721200877603
-1.31,-2.71,10.42,-0.15,-0.07,-0.33,1721200877613
-4.5,1.25,9.66,0.06,-0.09,-0.17,1721200877623
0.65,0.86,11.07,-0.15,0.43,0.18,1721200877633
1.66,3.0,14.54,0.07,-0.11,0.13,1721200877643
2.11,-2.08,5.88,-0.1,-0.22,-0.04,1721200877653
0.67,-2.43,11.65,-0.1,-0.0,-0.19,1721200877663
-0.44,0.65,10.52,0.05,-0.04,-0.14,1721200877673
-3.8,0.28,7.41,-0.01,-0.2,0.03,1721200877683
-1.98,-5.13,9.01,-0.24,0.07,0.05,1721200877693
-0.67,-1.85,11.67,-0.02,-0.03,0.11,1721200877703
-0.21,5.67,11.75,0.1,0.21,-0.14,1721200877713
0.72,-1.98,10.84,-0.12,-0.26,0.03,1721200877723
-3.48,-1.48,11.99,0.1,-0.2,0.14,1721200877733
2.41,2.71,9.31,0.03,0.4,0.13,1721200877743
2.72,1.61,9.59,0.05,-0.48,0.05,1721200877753
-3.81,1.89,7.92,0.09,-0.25,-0.1,1721200877763
0.14,-6.08,8.98,-0.08,0.12,-0.01,1721200877773
