AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-0.45,1.49,11.36,0.11,-0.03,-0.31,1721378524648
-1.84,-0.09,11.25,0.05,0.07,-0.23,1721378524652
-1.21,3.61,11.61,0.12,0.13,-0.15,1721378524662
0.91,1.34,8.62,0.17,0.01,-0.12,1721378524672
1.47,1.91,10.36,0.15,0.22,-0.22,1721378524682
0.45,2.0,8.96,0.18,0.09,-0.35,1721378524692
-2.09,-0.96,10.12,0.12,0.15,-0.34,1721378524702
-3.36,1.97,10.99,0.15,0.15,-0.19,1721378524712
-1.71,1.54,10.26,0.06,0.13,-0.06,1721378524722
-0.55,1.57,10.43,0.06,0.09,-0.03,1721378524732
1.24,1.48,8.8,0.04,0.09,-0.1,1721378524742
1.24,0.27,9.77,0.02,0.08,-0.27,1721378524752
0.03,0.18,11.42,0.06,0.09,-0.39,1721378524762
-1.4,0.6,9.1,0.06,0.07,-0.37,1721378524772
-1.98,2.86,11.59,0.01,0.16,-0.21,1721378524782
-2.27,-0.92,7.96,-0.03,0.0,-0.03,1721378524792
0.78,-2.58,9.38,-0.09,0.25,0.0,1721378524802
2.01,-0.34,8.77,-0.09,0.03,-0.12,1721378524812
1.17,0.57,9.16,-0.09,0.1,-0.37,1721378524822
0.0,-1.29,7.32,-0.1,0.01,-0.38,1721378524832
-2.88,-2.49,9.2,-0.1,0.1,-0.19,1721378524842
-1.7,-1.88,7.63,-0.16,0.08,-0.03,1721378524852
-0.43,-0.79,12.49,-0.23,0.16,0.03,1721378524862
1.95,-1.92,10.76,-0.24,0.03,-0.08,1721378524872
1.13,-0.34,10.25,-0.17,0.08,-0.2,1721378524882
0.68,-4.56,9.79,-0.23,0.1,-0.27,1721378524892
-1.67,-0.44,12.5,-0.13,0.11,-0.2,1721378524902
-0.33,-0.91,10.95,-0.14,0.1,-0.09,1721378524912
-0.86,2.33,10.46,-0.04,0.02,-0.05,1721378524922
0.46,0.1,8.36,-0.07,0.12,-0.04,1721378524932
0.25,-0.51,11.9,-0.09,0.09,-0.08,1721378524942
-0.36,0.06,12.43,-0.09,0.07,-0.15,1721378524952
-1.3,2.88,12.03,0.02,0.01,-0.16,1721378524962
-2.04,1.3,10.88,0.03,0.04,-0.11,1721378524972
-1.44,2.19,11.23,0.05,0.11,0.02,1721378524982
-0.89,-1.68,9.77,0.04,-0.05,0.12,1721378524992
-0.59,0.76,12.09,-0.06,0.08,-0.02,1721378525002
0.58,4.23,12.42,0.09,-0.04,-0.07,1721378525012
0.36,-3.07,10.94,0.01,0.02,-0.16,1721378525022
-1.76,0.88,11.1,0.12,0.05,-0.2,1721378525032
-1.63,-2.0,9.21,0.1,-0.0,-0.05,1721378525042
-1.76,1.53,11.37,0.18,0.07,0.01,1721378525052
0.7,2.36,8.41,0.2,-0.06,0.07,1721378525062
0.05,-0.39,7.16,0.13,-0.02,-0.04,1721378525072
-0.15,1.54,8.2,0.19,-0.02,-0.11,1721378525082
-1.16,0.17,8.67,0.11,-0.01,-0.13,1721378525092
-2.42,1.22,8.44,0.11,-0.02,-0.07,1721378525102
-1.28,0.55,9.47,0.04,0.01,0.06,1721378525112
