AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
1.17,-1.91,9.35,-0.16,-0.05,-0.25,1721201797683,asphalt
1.05,-4.35,10.52,-0.22,-0.06,-0.31,1721201797687,asphalt
-1.79,-2.58,11.97,-0.11,-0.06,-0.25,1721201797696,asphalt
-1.93,2.02,13.66,-0.13,0.02,-0.03,1721201797706,asphalt
-1.58,6.31,10.74,0.07,-0.01,0.07,1721201797715,asphalt
0.99,-4.43,6.74,-0.12,0.11,-0.07,1721201797725,asphalt
1.6,-1.13,9.87,-0.09,-0.07,-0.11,1721201797734,asphalt
0.68,5.81,8.85,0.08,0.06,-0.21,1721201797744,asphalt
1.23,-1.55,10.02,-0.12,0.05,-0.22,1721201797753,asphalt
0.37,-6.34,10.38,-0.21,-0.01,-0.2,1721201797763,asphalt
0.08,1.78,13.47,0.1,0.05,-0.11,1721201797772,asphalt
0.37,4.88,13.26,0.11,0.08,-0.16,1721201797782,asphalt
0.04,3.63,13.59,-0.0,0.06,-0.2,1721201797791,asphalt
1.75,-0.26,12.75,0.21,0.1,-0.12,1721201797801,asphalt
0.1,-4.71,4.55,0.16,0.05,-0.31,1721201797810,asphalt
-1.92,2.49,7.87,-0.02,0.25,-0.34,1721201797820,asphalt
-1.31,2.8,15.57,0.16,0.05,-0.08,1721201797830,asphalt
-1.68,-0.38,6.62,0.23,-0.05,0.11,1721201797840,asphalt
1.53,-0.51,8.69,0.1,0.26,0.05,1721201797850,asphalt
2.99,0.84,14.67,0.04,0.07,-0.28,1721201797860,asphalt
-1.99,2.33,11.92,0.11,-0.07,-0.52,1721201797870,asphalt
-4.26,-0.57,10.24,0.16,0.12,-0.18,1721201797880,asphalt
-1.51,-0.95,8.93,0.32,0.12,0.24,1721201797890,asphalt
1.25,-4.11,6.82,0.14,0.12,0.13,1721201797900,asphalt
2.77,4.7,11.25,0.17,0.07,-0.02,1721201797910,asphalt
2.89,2.12,10.49,0.07,0.09,-0.28,1721201797920,asphalt
-1.11,-3.87,7.74,0.04,-0.07,-0.43,1721201797930,asphalt
-4.17,-3.2,9.62,0.02,0.11,-0.21,1721201797940,asphalt
-3.78,1.92,9.76,0.24,0.01,0.09,1721201797950,asphalt
-0.48,-3.72,8.06,-0.09,0.2,0.18,1721201797960,asphalt
1.43,0.83,14.87,0.15,0.06,0.07,1721201797970,asphalt
0.38,-0.55,6.99,0.08,0.03,-0.12,1721201797980,asphalt
-0.25,1.94,15.05,-0.02,0.2,-0.09,1721201797990,asphalt
-2.0,1.46,9.21,0.25,-0.1,-0.21,1721201798000,asphalt
-2.47,-0.19,4.62,-0.15,0.08,0.02,1721201798010,asphalt
0.07,1.91,13.96,-0.05,0.12,0.22,1721201798020,asphalt
1.91,0.39,10.24,0.12,0.03,-0.01,1721201798030,asphalt
1.71,-3.76,5.94,-0.26,0.09,-0.11,1721201798040,asphalt
-0.41,5.09,15.9,-0.0,0.01,-0.28,1721201798050,asphalt
-2.03,-3.5,6.97,-0.11,-0.04,-0.26,1721201798060,asphalt
-3.69,5.92,12.06,0.11,0.0,0.18,1721201798070,asphalt
1.72,-2.12,10.08,-0.12,0.17,0.32,1721201798080,asphalt
3.27,-3.76,9.62,-0.09,-0.11,0.16,1721201798090,asphalt
3.88,3.38,12.3,-0.1,0.1,-0.2,1721201798100,asphalt
1.89,1.34,11.09,0.06,0.1,-0.42,1721201798110,asphalt
-2.8,-2.51,3.43,-0.06,-0.08,-0.22,1721201798120,asphalt
-3.28,-2.0,13.14,-0.26,0.24,-0.02,1721201798130,asphalt
0.29,3.35,17.06,0.18,-0.03,0.16,1721201798140,asphalt
1.59,1.1,0.03,0.09,0.05,0.1,1721201798150,asphalt
2.51,-0.34,13.38,-0.35,0.3,-0.21,1721201798160,asphalt
-1.3,1.57,15.36,0.0,-0.13,-0.32,1721201798170,asphalt
-0.83,1.43,8.73,0.01,0.16,-0.33,1721201798180,asphalt
-2.56,-3.96,4.13,-0.09,-0.19,-0.09,1721201798190,asphalt
-3.39,-2.62,12.15,-0.18,0.35,0.06,1721201798200,asphalt
-0.24,2.86,16.54,0.17,0.19,0.06,1721201798210,asphalt
0.98,0.8,4.04,0.15,-0.11,0.01,1721201798220,asphalt
0.48,-0.19,10.72,-0.17,0.21,-0.11,1721201798230,asphalt
0.77,6.01,15.4,0.14,0.05,-0.17,1721201798240,asphalt
0.7,-2.34,8.8,-0.05,0.11,-0.29,1721201798250,asphalt
-3.36,-0.39,14.01,-0.05,-0.0,-0.33,1721201798260,asphalt
-4.25,-2.83,6.82,0.11,-0.08,-0.18,1721201798270,asphalt
-1.72,1.55,11.77,0.12,0.2,0.19,1721201798280,asphalt
0.78,3.73,11.48,0.16,0.09,0.1,1721201798290,asphalt
-0.67,4.26,7.59,0.12,-0.05,-0.17,1721201798300,asphalt
-1.25,-4.46,7.75,-0.07,0.07,-0.26,1721201798310,asphalt
-0.98,-4.51,8.61,-0.01,0.0,-0.05,1721201798320,asphalt
0.27,2.53,13.01,0.05,0.14,0.02,1721201798330,asphalt
0.43,-2.03,7.05,-0.02,-0.17,0.04,1721201798340,asphalt
0.6,-0.67,15.68,-0.02,0.21,-0.13,1721201798350,asphalt
0.93,4.45,9.24,0.32,-0.04,-0.18,1721201798360,asphalt
-1.38,0.69,5.88,-0.07,0.08,-0.3,1721201798370,asphalt
-2.44,-1.93,9.7,-0.12,-0.12,-0.13,1721201798380,asphalt
-1.04,0.96,15.83,0.09,0.28,-0.15,1721201798390,asphalt
-0.63,-3.17,3.59,0.06,-0.19,0.0,1721201798400,asphalt
-1.39,3.31,16.68,-0.08,0.32,-0.07,1721201798410,asphalt
