AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-0.18,-1.22,11.77,-0.08,-0.03,-0.03,1721665297627
-0.89,0.19,12.67,-0.15,0.02,-0.15,1721665297632
-1.0,3.64,11.97,0.01,-0.12,-0.01,1721665297642
-0.91,-2.46,9.53,0.03,-0.04,0.06,1721665297652
0.6,2.46,10.1,0.08,0.07,0.01,1721665297662
1.14,-0.04,9.84,0.09,-0.08,-0.02,1721665297672
0.53,0.95,9.9,0.05,-0.0,-0.09,1721665297682
-0.61,0.86,11.15,0.08,0.01,-0.2,1721665297692
-2.22,1.71,8.86,0.11,-0.09,-0.07,1721665297702
-2.32,-2.46,9.08,0.02,0.05,0.03,1721665297712
-0.78,0.78,14.85,-0.09,0.09,0.09,1721665297722
0.2,0.92,11.7,0.01,-0.1,0.06,1721665297732
0.11,-0.16,8.53,-0.05,0.06,-0.02,1721665297742
1.06,2.73,12.18,0.04,0.04,-0.06,1721665297752
0.22,1.04,8.71,0.12,-0.04,-0.08,1721665297762
-1.27,1.97,9.51,-0.0,0.07,-0.19,1721665297772
-1.48,2.15,13.3,-0.0,0.02,-0.04,1721665297782
-0.55,1.9,7.76,0.07,0.05,0.16,1721665297792
-0.4,-2.43,6.56,0.06,0.08,0.04,1721665297802
0.19,-0.07,11.94,0.02,0.02,-0.07,1721665297812
-0.2,1.3,11.81,0.08,-0.06,0.03,1721665297822
-0.4,1.02,9.33,0.02,0.08,-0.07,1721665297832
-0.07,1.96,11.1,-0.02,0.06,-0.06,1721665297842
-0.28,3.43,12.06,0.06,-0.01,0.07,1721665297852
0.35,1.71,10.31,0.04,0.01,0.09,1721665297862
0.35,0.84,8.36,0.02,0.03,-0.07,1721665297872
-0.44,2.36,8.83,-0.0,0.0,-0.12,1721665297882
-1.47,0.17,10.57,-0.06,0.04,-0.09,1721665297892
-1.47,-0.1,12.7,0.01,0.05,-0.03,1721665297902
-0.88,0.18,11.99,-0.02,-0.03,0.11,1721665297912
0.47,3.3,10.46,0.03,0.04,0.18,1721665297922
2.77,4.03,6.65,0.11,0.08,-0.01,1721665297932
2.01,0.51,9.99,0.01,0.05,-0.23,1721665297942
-0.63,4.3,13.8,0.13,-0.1,-0.2,1721665297952
-0.29,-2.0,7.03,0.11,-0.01,-0.16,1721665297962
-0.72,-2.59,10.69,-0.12,0.12,-0.12,1721665297972
-1.18,3.18,15.76,0.0,-0.01,-0.11,1721665297982
0.43,0.69,6.16,0.12,-0.02,-0.08,1721665297992
0.15,0.17,8.13,-0.02,0.08,-0.18,1721665298002
