AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.58,0.92,10.7,-0.0,0.11,0.06,1721665193134
-1.02,0.03,10.41,0.07,0.16,0.12,1721665193138
-0.13,2.64,9.38,0.08,0.16,0.03,1721665193147
0.18,3.54,9.32,0.25,0.07,-0.08,1721665193157
-0.57,2.74,10.96,0.24,0.08,-0.04,1721665193166
-0.66,3.22,11.58,0.24,0.11,0.04,1721665193176
-0.61,4.06,9.92,0.25,0.09,0.02,1721665193185
-0.41,2.27,9.23,0.24,0.12,-0.05,1721665193195
-1.22,1.54,8.67,0.3,0.09,-0.02,1721665193204
-1.57,0.01,8.23,0.31,0.09,-0.01,1721665193214
-1.74,2.26,8.86,0.31,0.05,0.07,1721665193223
-1.69,3.64,8.94,0.31,0.07,0.12,1721665193233
-0.56,2.87,10.31,0.21,0.11,0.19,1721665193242
0.16,2.19,10.67,0.19,0.08,0.21,1721665193252
1.26,-0.17,9.06,0.14,0.1,0.21,1721665193261
1.58,0.72,11.17,0.08,0.11,0.08,1721665193271
1.08,1.76,12.26,0.11,0.05,0.02,1721665193280
0.33,1.11,8.04,0.09,0.07,-0.01,1721665193290
0.38,-0.07,7.09,-0.03,0.1,-0.02,1721665193299
-1.4,0.66,11.39,-0.06,0.07,-0.01,1721665193309
-1.5,-0.47,14.0,-0.0,0.06,0.06,1721665193319
-1.47,1.35,12.01,0.04,0.01,0.19,1721665193329
0.26,2.26,6.88,0.07,0.03,0.24,1721665193338
1.06,1.35,7.07,-0.1,0.11,0.07,1721665193348
0.06,3.18,12.33,-0.01,0.03,0.03,1721665193357
-0.24,0.75,8.19,0.02,0.0,0.06,1721665193367
0.39,-0.52,9.13,-0.13,0.11,0.11,1721665193377
-0.6,-0.95,14.33,-0.09,0.06,0.05,1721665193387
0.24,1.26,10.25,0.06,0.0,0.11,1721665193397
1.42,0.18,8.42,-0.04,0.05,0.1,1721665193407
1.33,2.02,10.34,-0.06,0.06,0.09,1721665193417
1.87,-1.1,9.21,-0.05,0.02,0.03,1721665193427
0.44,-1.39,9.71,-0.13,0.07,-0.09,1721665193437
-1.7,1.48,13.78,-0.07,-0.01,-0.08,1721665193447
-2.17,2.26,9.82,0.04,-0.04,0.07,1721665193457
-1.67,-0.16,7.07,-0.1,0.03,0.19,1721665193467
-0.57,2.47,11.85,-0.11,0.05,0.26,1721665193477
1.34,2.66,9.03,-0.04,-0.02,0.19,1721665193487
1.39,2.05,9.63,-0.06,0.03,0.03,1721665193497
0.83,3.32,9.86,-0.01,-0.05,0.0,1721665193507
0.13,3.77,10.76,0.02,0.02,0.0,1721665193517
-0.23,1.4,11.2,-0.02,0.0,0.05,1721665193527
-0.49,4.02,10.04,0.04,0.02,0.02,1721665193537
-0.17,-1.04,9.65,-0.06,0.01,-0.03,1721665193547
-1.96,2.66,13.13,0.04,0.01,0.01,1721665193557
-1.54,-0.01,10.03,0.09,0.01,0.08,1721665193567
-1.41,2.56,9.5,0.01,0.01,0.12,1721665193577
-0.47,3.02,11.89,-0.01,0.05,0.1,1721665193587
0.05,0.98,10.96,0.07,-0.05,0.08,1721665193597
0.13,-0.53,9.41,0.03,0.01,0.07,1721665193607
0.4,2.12,10.78,0.03,-0.05,0.11,1721665193617
0.72,1.93,6.81,0.08,-0.04,0.07,1721665193627
0.31,1.07,8.57,-0.0,-0.0,0.0,1721665193637
-0.96,-0.75,13.29,-0.08,-0.02,-0.07,1721665193647
-2.13,1.78,14.58,0.05,-0.09,0.02,1721665193657
-0.57,-0.61,10.88,0.05,-0.03,0.21,1721665193667
0.63,1.97,8.88,-0.05,-0.03,0.18,1721665193677
2.2,5.18,8.32,0.06,-0.02,-0.02,1721665193687
1.99,1.7,6.92,0.05,-0.07,-0.14,1721665193697
-0.36,0.41,8.09,-0.05,-0.03,-0.19,1721665193707
-2.46,-0.62,12.13,-0.07,-0.04,-0.11,1721665193717
-3.05,1.31,14.95,-0.05,-0.04,0.05,1721665193727
-0.58,2.48,7.94,0.06,-0.09,0.25,1721665193737
2.32,-2.77,8.4,-0.09,0.1,0.17,1721665193747
1.55,2.71,12.92,-0.04,-0.09,-0.11,1721665193757
0.76,4.07,10.02,0.1,-0.12,-0.17,1721665193767
-0.87,1.31,5.45,-0.03,-0.02,-0.17,1721665193777
-1.02,-0.25,11.21,-0.08,0.04,0.0,1721665193787
-0.7,-0.95,12.99,-0.04,-0.02,0.1,1721665193797
0.66,1.95,10.41,-0.06,-0.01,0.03,1721665193807
1.24,2.04,8.98,-0.08,0.01,-0.03,1721665193817
0.5,1.55,8.98,-0.03,0.0,-0.12,1721665193827
-0.26,-1.6,10.42,-0.06,0.04,-0.19,1721665193837
-1.99,4.59,13.72,0.0,-0.06,-0.13,1721665193847
-1.03,3.45,9.77,0.03,-0.03,0.04,1721665193857
0.58,2.21,8.49,-0.08,0.05,0.08,1721665193867
1.78,0.89,11.34,-0.08,0.06,-0.0,1721665193877
1.15,-0.22,8.55,-0.07,-0.02,-0.27,1721665193887
-1.85,0.06,11.07,-0.06,0.02,-0.38,1721665193897
-3.22,2.71,10.11,0.12,-0.04,-0.07,1721665193907
-1.45,1.24,4.91,0.02,0.07,0.19,1721665193917
1.13,3.72,13.91,-0.07,0.2,0.08,1721665193927
