AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
2.09,-1.32,10.48,-0.01,-0.1,0.23,1721379432690,asphalt
-0.44,0.1,9.53,-0.02,0.0,0.12,1721379432694,asphalt
1.67,0.61,12.17,-0.0,-0.12,0.2,1721379432704,asphalt
2.32,1.98,10.9,-0.03,0.06,0.2,1721379432714,asphalt
1.24,1.25,11.89,-0.03,0.05,0.0,1721379432724,asphalt
-1.64,-0.54,8.52,0.08,-0.28,-0.07,1721379432734,asphalt
-2.05,-1.89,10.95,-0.03,0.07,0.14,1721379432743,asphalt
0.4,4.3,12.53,0.17,-0.04,0.28,1721379432753,asphalt
3.24,-2.71,7.11,0.08,-0.03,0.25,1721379432762,asphalt
1.05,1.96,10.83,0.12,0.0,0.02,1721379432772,asphalt
0.27,-0.23,8.01,0.12,-0.12,-0.11,1721379432782,asphalt
-1.94,-0.23,12.66,-0.05,0.14,-0.08,1721379432792,asphalt
-1.9,3.65,11.5,0.18,-0.1,0.15,1721379432802,asphalt
-0.1,-1.45,7.75,-0.06,0.06,0.18,1721379432812,asphalt
1.37,1.02,12.72,0.11,0.02,0.13,1721379432822,asphalt
2.49,0.4,8.99,0.07,0.03,0.06,1721379432832,asphalt
0.84,0.83,10.23,0.09,-0.1,0.08,1721379432842,asphalt
1.39,-0.98,9.57,0.05,0.04,0.01,1721379432852,asphalt
0.11,-0.76,10.66,0.01,-0.02,-0.01,1721379432862,asphalt
-0.58,1.98,10.87,0.1,0.04,-0.09,1721379432872,asphalt
0.34,1.29,11.62,0.06,0.1,-0.02,1721379432882,asphalt
-2.8,1.04,8.35,0.11,-0.22,0.02,1721379432892,asphalt
-0.67,-0.55,9.91,0.02,0.17,0.07,1721379432902,asphalt
-0.22,-0.68,10.34,0.08,-0.04,0.13,1721379432912,asphalt
0.53,1.41,9.96,0.01,0.09,0.05,1721379432922,asphalt
1.34,-0.06,9.5,0.08,-0.08,0.07,1721379432932,asphalt
0.83,-0.7,9.22,-0.06,0.09,0.0,1721379432942,asphalt
0.51,2.95,11.04,0.09,-0.05,-0.05,1721379432952,asphalt
2.28,-0.81,8.49,-0.08,0.14,-0.07,1721379432962,asphalt
-0.14,1.51,12.03,-0.02,-0.02,-0.06,1721379432972,asphalt
0.44,1.44,8.94,-0.05,0.05,-0.03,1721379432982,asphalt
0.39,-0.21,11.82,-0.09,0.16,-0.07,1721379432992,asphalt
-0.21,-1.47,8.17,-0.0,-0.17,-0.03,1721379433002,asphalt
-0.31,-2.08,9.04,-0.1,0.15,-0.04,1721379433012,asphalt
0.06,-0.24,11.84,0.02,-0.02,-0.08,1721379433022,asphalt
0.71,2.47,10.07,-0.01,0.03,-0.15,1721379433032,asphalt
0.51,0.66,10.95,-0.03,0.01,-0.11,1721379433042,asphalt
-0.22,-0.03,8.25,-0.04,-0.03,-0.06,1721379433052,asphalt
-0.13,-2.21,10.47,-0.21,0.15,0.03,1721379433062,asphalt
0.24,-0.45,10.35,-0.11,0.05,0.01,1721379433072,asphalt
1.09,0.1,12.77,-0.2,0.2,-0.14,1721379433082,asphalt
-0.87,2.45,9.57,-0.08,-0.05,-0.24,1721379433092,asphalt
-0.02,0.27,9.93,-0.11,0.19,-0.31,1721379433102,asphalt
-1.08,-0.07,11.6,-0.09,-0.0,-0.05,1721379433112,asphalt
-0.37,0.82,9.14,-0.05,0.18,0.07,1721379433122,asphalt
2.22,1.04,11.82,-0.08,0.16,0.01,1721379433132,asphalt
1.83,4.13,10.54,0.03,0.1,-0.17,1721379433142,asphalt
1.59,0.65,10.51,-0.04,0.19,-0.23,1721379433152,asphalt
-0.61,2.78,12.01,0.03,0.11,-0.14,1721379433162,asphalt
-0.84,2.99,11.39,0.05,0.16,-0.03,1721379433172,asphalt
-0.73,1.98,10.68,0.02,0.09,0.05,1721379433182,asphalt
-0.63,0.72,10.56,0.01,0.25,0.01,1721379433192,asphalt
0.26,1.66,10.1,0.08,0.07,-0.07,1721379433202,asphalt
-0.74,-0.35,8.43,0.12,0.09,-0.13,1721379433212,asphalt
-0.86,1.13,9.06,0.14,0.15,-0.2,1721379433222,asphalt
-2.5,0.24,9.67,0.19,0.06,-0.15,1721379433232,asphalt
-2.26,-0.15,9.72,0.07,0.18,-0.1,1721379433242,asphalt
-0.77,-0.86,11.42,0.06,0.09,-0.06,1721379433252,asphalt
-1.64,-0.84,8.85,0.08,0.0,0.0,1721379433262,asphalt
-0.27,0.08,11.33,0.01,0.2,-0.04,1721379433272,asphalt
-0.88,7.95,11.38,0.07,-0.08,-0.04,1721379433282,asphalt
-0.83,1.25,8.38,-0.19,0.08,-0.11,1721379433292,asphalt
-2.09,-8.59,9.79,-0.23,-0.13,-0.02,1721379433302,asphalt
-0.95,-6.51,10.06,-0.25,0.19,0.07,1721379433312,asphalt
-1.05,2.49,10.96,-0.09,-0.04,0.08,1721379433322,asphalt
0.78,-2.72,10.97,-0.19,0.1,-0.03,1721379433332,asphalt
-2.83,1.55,11.06,0.13,-0.17,0.02,1721379433342,asphalt
-0.35,-1.52,6.89,-0.01,0.1,0.06,1721379433352,asphalt
-0.52,1.24,11.24,-0.02,0.01,0.1,1721379433362,asphalt
1.11,-0.38,8.86,0.02,-0.03,0.07,1721379433372,asphalt
-0.27,-0.11,11.87,0.05,-0.01,-0.02,1721379433382,asphalt
-0.76,2.24,8.31,0.25,-0.08,-0.01,1721379433392,asphalt
-0.38,0.45,8.96,0.13,0.05,0.1,1721379433402,asphalt
-0.18,2.69,9.5,0.17,-0.08,0.21,1721379433412,asphalt
2.37,-0.19,9.12,0.05,0.08,0.22,1721379433422,asphalt
1.75,-0.5,11.84,0.12,-0.03,0.08,1721379433432,asphalt
0.52,0.28,6.49,0.22,-0.07,-0.02,1721379433442,asphalt
0.48,0.91,9.51,0.16,0.15,0.04,1721379433452,asphalt
0.47,3.76,12.77,0.1,0.04,0.14,1721379433462,asphalt
0.11,5.71,13.68,0.01,0.07,0.06,1721379433472,asphalt
-1.99,3.79,9.06,-0.05,-0.13,-0.02,1721379433482,asphalt
-1.73,-9.2,9.93,-0.45,0.07,-0.05,1721379433492,asphalt
-4.29,-1.25,23.11,-0.25,-0.03,0.1,1721379433502,asphalt
-1.48,1.85,13.98,0.02,-0.22,0.3,1721379433512,asphalt
0.65,1.8,12.52,-0.07,0.09,0.33,1721379433522,asphalt
0.99,4.25,9.2,0.21,-0.13,0.28,1721379433532,asphalt
0.55,0.61,7.26,0.12,0.06,0.04,1721379433542,asphalt
-1.04,3.25,12.37,0.21,-0.07,-0.09,1721379433552,asphalt
-1.2,0.72,7.72,0.21,-0.14,-0.0,1721379433562,asphalt
-1.87,-1.12,8.76,0.2,-0.07,0.2,1721379433572,asphalt
-0.17,0.52,6.49,0.19,-0.01,0.33,1721379433582,asphalt
1.09,1.76,6.57,0.16,-0.01,0.19,1721379433592,asphalt
1.54,-1.67,6.77,0.07,-0.06,0.06,1721379433602,asphalt
-1.09,-1.88,7.54,0.0,-0.11,-0.05,1721379433612,asphalt
-1.42,0.45,8.36,0.02,-0.08,0.08,1721379433622,asphalt
-0.31,-1.21,7.78,-0.05,-0.11,0.21,1721379433632,asphalt
-0.38,1.69,6.02,0.01,-0.16,0.19,1721379433642,asphalt
2.06,-1.58,3.79,-0.14,-0.09,0.07,1721379433652,asphalt
0.43,-1.47,4.82,-0.18,-0.13,-0.05,1721379433662,asphalt
-0.26,-2.83,8.07,-0.21,-0.06,0.07,1721379433672,asphalt
-0.83,-6.12,12.35,-0.38,-0.09,0.12,1721379433682,asphalt
-0.47,-3.8,23.35,-0.3,-0.01,0.07,1721379433692,asphalt
1.28,-0.75,19.67,-0.12,-0.28,0.05,1721379433702,asphalt
2.44,4.0,9.0,-0.26,-0.04,-0.04,1721379433712,asphalt
2.14,1.28,4.97,-0.23,-0.17,0.03,1721379433722,asphalt
0.81,-6.3,6.35,-0.3,-0.0,-0.02,1721379433732,asphalt
0.94,-2.51,13.05,-0.11,-0.0,-0.13,1721379433742,asphalt
0.43,0.46,12.14,-0.13,-0.07,-0.02,1721379433752,asphalt
-0.61,1.02,12.53,-0.23,-0.03,0.05,1721379433762,asphalt
0.55,5.86,13.17,-0.06,-0.01,0.01,1721379433772,asphalt
0.55,2.47,9.73,-0.0,-0.09,-0.05,1721379433782,asphalt
0.2,-2.04,11.43,-0.01,-0.01,-0.06,1721379433792,asphalt
0.44,0.17,13.09,-0.0,0.08,0.02,1721379433802,asphalt
0.58,1.42,11.36,0.04,0.02,0.06,1721379433812,asphalt
2.19,4.64,11.85,0.12,0.12,-0.0,1721379433822,asphalt
2.35,4.34,11.15,0.27,0.01,-0.14,1721379433832,asphalt
0.86,2.28,10.89,0.2,0.05,-0.2,1721379433842,asphalt
-0.61,-0.33,10.3,0.25,0.02,-0.22,1721379433852,asphalt
-1.03,-0.96,10.1,0.2,0.11,-0.18,1721379433862,asphalt
-1.41,3.32,12.26,0.25,0.15,-0.14,1721379433872,asphalt
0.31,2.02,9.5,0.3,0.11,-0.04,1721379433882,asphalt
-0.58,0.28,9.45,0.24,0.08,-0.06,1721379433892,asphalt
-0.41,1.55,7.17,0.34,0.04,-0.14,1721379433902,asphalt
-0.69,0.45,9.12,0.17,0.19,-0.18,1721379433912,asphalt
-2.5,3.59,11.1,0.29,0.04,-0.19,1721379433922,asphalt
-1.79,1.58,5.27,0.22,0.02,-0.03,1721379433932,asphalt
-1.03,-0.3,9.26,0.05,0.2,0.1,1721379433942,asphalt
